gene,ensembl_gene_id,log2FoldChange,padj
Snx8,ENSMUSG00000029560,0.4047596439815,0.038541747571522
Oasl2,ENSMUSG00000029561,-0.595771580337879,0.0257350401882034
Foxp2,ENSMUSG00000029563,0.287392469302283,0.0382872091761901
4930519G04Rik,ENSMUSG00000029564,,
Tmem168,ENSMUSG00000029569,-0.600375726781898,0.0217917147551848
Lfng,ENSMUSG00000029570,-2.80446292561124,7.03078776676291e-21
Tmem106b,ENSMUSG00000029571,-0.370375204870898,0.00136556163626709
Mmab,ENSMUSG00000029575,0.504149864636047,1.83026541830386e-07
Radil,ENSMUSG00000029576,0.512965689403392,0.00105512898397326
Ube3b,ENSMUSG00000029577,0.0250560222594795,0.885703353203169
Wipi2,ENSMUSG00000029578,0.29496425199086,0.00010517526690154
Actb,ENSMUSG00000029580,0.0172988663180631,0.912136994092877
Fscn1,ENSMUSG00000029581,0.291236963557725,0.0669368024020454
Spdye4b,ENSMUSG00000029586,-1.09885232528501,
Zfp12,ENSMUSG00000029587,-0.0883428124071814,0.596347883046859
Ung,ENSMUSG00000029591,0.363537936091278,0.184698993021302
Usp30,ENSMUSG00000029592,-0.0910526916637944,0.403477243031333
Rbm19,ENSMUSG00000029594,0.529652500465814,0.000855313638308942
Lhx5,ENSMUSG00000029595,0.777429099316384,0.000215038604270175
Sdsl,ENSMUSG00000029596,-0.218795725832014,0.473983878410125
Sds,ENSMUSG00000029597,-0.60878729483446,0.735012377968097
Plbd2,ENSMUSG00000029598,0.555862697610195,2.95701907135369e-05
Ddx54,ENSMUSG00000029599,0.587642412492809,5.84097493881186e-07
Rita1,ENSMUSG00000029600,0.61645963249142,0.000315108662241889
Iqcd,ENSMUSG00000029601,0.762242538338298,0.114424810234309
Rasal1,ENSMUSG00000029602,-0.0428465450771134,0.840276826367222
Dtx1,ENSMUSG00000029603,0.185931885146613,0.0428359574667693
Oas1b,ENSMUSG00000029605,-0.897944195465834,0.403998122132146
Ankrd61,ENSMUSG00000029607,-2.19531020161603,0.0726488144558753
Rph3a,ENSMUSG00000029608,0.441941631308964,1.24929565913819e-05
Aimp2,ENSMUSG00000029610,0.788556645890145,1.21612743887196e-08
Eif2ak1,ENSMUSG00000029613,0.342353136896788,0.000614952617392896
Rpl6,ENSMUSG00000029614,0.182982595137944,0.111887485190693
Erp29,ENSMUSG00000029616,0.376321440382325,0.00112266452285095
Ccz1,ENSMUSG00000029617,0.369304628156879,0.045052776843685
Ocm,ENSMUSG00000029618,-0.402025938041904,
1700018F24Rik,ENSMUSG00000029620,,
Arpc1a,ENSMUSG00000029621,0.103504571162598,0.319847803981883
Arpc1b,ENSMUSG00000029622,-2.43072562578526,9.56718283848879e-31
Pdap1,ENSMUSG00000029623,0.707939322826118,2.70210823785863e-07
Ptcd1,ENSMUSG00000029624,0.244198178381168,0.149706534116423
Cpsf4,ENSMUSG00000029625,-1.05528604076859,2.58524069125827e-06
Zkscan14,ENSMUSG00000029627,0.222786351876333,0.129970905279822
Phf14,ENSMUSG00000029629,-0.131225201920922,0.329202326244868
Cyp3a25,ENSMUSG00000029630,,
Ndufa4,ENSMUSG00000029632,0.917123205320054,7.64771090033012e-08
Gm5578,ENSMUSG00000029633,-0.123679287401476,0.947552155178897
Rnf6,ENSMUSG00000029634,0.592906861817309,1.16245847210354e-07
Cdk8,ENSMUSG00000029635,-0.109942181515453,0.326358666595821
Wasf3,ENSMUSG00000029636,0.186317762777824,0.0657792074174658
Glcci1,ENSMUSG00000029638,-0.953268083770874,2.08572985711178e-13
Usp12,ENSMUSG00000029640,-0.137985321603702,0.402365458091939
Rasl11a,ENSMUSG00000029641,0.836519112059127,0.00376952685317692
Polr1d,ENSMUSG00000029642,0.307758780138725,0.109799585044926
Pdx1,ENSMUSG00000029644,0.343820195114264,
Cdx2,ENSMUSG00000029646,,
Pan3,ENSMUSG00000029647,-0.563133808383446,2.55681432885497e-07
Flt1,ENSMUSG00000029648,-1.31040779269366,0.235992025337487
Pomp,ENSMUSG00000029649,0.675688127250341,3.22424881988569e-09
Slc46a3,ENSMUSG00000029650,-0.32420584762849,0.154511631958333
Mtus2,ENSMUSG00000029651,0.133205248100276,0.265546554494226
N4bp2l2,ENSMUSG00000029655,-0.92699364368215,1.87112116177594e-14
C8b,ENSMUSG00000029656,1.32178031214826,0.126039793820181
Hsph1,ENSMUSG00000029657,0.273064022524203,0.0198098288443688
Wdr95,ENSMUSG00000029658,-1.25509618934655,0.11841010707292
Medag,ENSMUSG00000029659,0.758497815838015,1.58947315685389e-05
Tex26,ENSMUSG00000029660,-0.346643727983851,0.468942700510448
Col1a2,ENSMUSG00000029661,-2.75620110209595,1.46111810276121e-17
Gngt1,ENSMUSG00000029663,,
Tfpi2,ENSMUSG00000029664,-2.43695557468344,
Tspan12,ENSMUSG00000029669,-0.254974945112283,0.0790821878948903
Ing3,ENSMUSG00000029670,-0.30119458186842,0.00745842344824578
Wnt16,ENSMUSG00000029671,-0.505786371016155,0.711320143081662
Fam3c,ENSMUSG00000029672,0.0728034583326369,0.667731858186411
Auts2,ENSMUSG00000029673,0.00166389120759812,0.99376984921444
Limk1,ENSMUSG00000029674,0.553646047438013,1.75756649886311e-07
Eln,ENSMUSG00000029675,-0.952194955279007,0.116195757162929
Pot1a,ENSMUSG00000029676,0.167083373866539,0.161196342401544
Hyal5,ENSMUSG00000029678,,
Hyal6,ENSMUSG00000029679,-0.377518317128717,
Hyal4,ENSMUSG00000029680,-1.85765152576866,
Bcl7b,ENSMUSG00000029681,0.362513021021166,0.019033563385437
Spam1,ENSMUSG00000029682,,
Lmod2,ENSMUSG00000029683,0.654337514873719,0.494758866036476
Wasl,ENSMUSG00000029684,0.297013287382628,0.0238440261520518
Asb15,ENSMUSG00000029685,-0.910420988387113,0.529841223190958
Cul1,ENSMUSG00000029686,0.303670588285572,0.0159511619563782
Ezh2,ENSMUSG00000029687,-2.43142037026196,6.71740856802432e-34
Aass,ENSMUSG00000029695,-2.10438293376244,6.02518764348571e-10
Fezf1,ENSMUSG00000029697,-0.436097199126547,0.0439743402122985
Ssc4d,ENSMUSG00000029699,-0.0580558052290655,0.937116308691189
Slc13a1,ENSMUSG00000029700,-1.26790662050604,0.229536023455824
Rbm28,ENSMUSG00000029701,-0.0771032934193941,0.723126985465684
Lrwd1,ENSMUSG00000029703,0.332422497214686,0.0715150802732278
Cux1,ENSMUSG00000029705,-0.122091614418376,0.141481373897893
Pax4,ENSMUSG00000029706,,
Fscn3,ENSMUSG00000029707,,
Gcc1,ENSMUSG00000029708,-0.0402278480407822,0.775015594899202
Ephb4,ENSMUSG00000029710,-2.18211815505474,6.79414482508102e-08
Epo,ENSMUSG00000029711,,
Actl6b,ENSMUSG00000029712,0.691939410845651,6.5286883408826e-12
Gnb2,ENSMUSG00000029713,0.481213204566336,0.000160443879293523
Gigyf1,ENSMUSG00000029714,-0.130875097110532,0.445349160684935
Pop7,ENSMUSG00000029715,0.709646420159953,1.2865708421762e-06
Tfr2,ENSMUSG00000029716,0.623788563950897,0.00960515570467635
Pcolce,ENSMUSG00000029718,-2.28732344736191,3.48060570620578e-05
Gm20605,ENSMUSG00000029720,-2.04375560253992,0.00212652328705427
Agfg2,ENSMUSG00000029722,0.499052990500448,8.59164524708041e-05
Tsc22d4,ENSMUSG00000029723,-2.18743451535805,5.6738229480919e-47
Ppp1r35,ENSMUSG00000029725,0.605846427870371,0.0363401269914234
Mepce,ENSMUSG00000029726,0.425775112394466,1.47161356101995e-05
Cyp3a13,ENSMUSG00000029727,-2.69272604279394,0.000683582191523504
Zkscan1,ENSMUSG00000029729,-0.00742769052605275,0.964239344369435
Mcm7,ENSMUSG00000029730,-0.492371263231113,0.00128326100655772
Tpk1,ENSMUSG00000029735,-0.278061837430006,0.379016481826841
Nobox,ENSMUSG00000029736,-1.3189900126175,0.399293081352093
Asns,ENSMUSG00000029752,0.530795685985031,0.000311183227869056
Dlx6,ENSMUSG00000029754,1.26714439950204,8.52325111987854e-10
Dlx5,ENSMUSG00000029755,1.06445366175096,2.12960284004522e-15
Dync1i1,ENSMUSG00000029757,0.681636050999943,8.67134064609996e-11
Pon3,ENSMUSG00000029759,-1.75751405486017,3.32749922185268e-07
Cald1,ENSMUSG00000029761,-0.714974348705238,0.000249966308294653
Akr1b8,ENSMUSG00000029762,-2.65448213671245,6.49997564272172e-08
Exoc4,ENSMUSG00000029763,0.0471801331865385,0.734853606035762
Plxna4,ENSMUSG00000029765,0.16915378517925,0.130553097647785
1700012A03Rik,ENSMUSG00000029766,,
Calu,ENSMUSG00000029767,-0.184992084669733,0.136270344024369
Ccdc136,ENSMUSG00000029769,0.957878882649221,1.41220043951364e-10
Irf5,ENSMUSG00000029771,-0.50772042595036,0.184976645844926
Ahcyl2,ENSMUSG00000029772,-0.811737395362165,6.79730782316494e-13
Klhdc10,ENSMUSG00000029775,0.161922677383989,0.176064543174381
Hibadh,ENSMUSG00000029776,0.076060751759688,0.60813949504946
Gars,ENSMUSG00000029777,0.52303926552185,2.38541900611991e-09
Adcyap1r1,ENSMUSG00000029778,-0.300858579710054,0.00711258561314211
Nt5c3,ENSMUSG00000029780,0.459958555691406,0.00119228623624545
Fkbp9,ENSMUSG00000029781,-1.12491305720098,3.95240596290025e-09
Tmem209,ENSMUSG00000029782,-0.110342919532581,0.432166728927013
Ssmem1,ENSMUSG00000029784,-1.4874248402179,0.201921923067216
Avl9,ENSMUSG00000029787,-0.053392645723116,0.681996655830835
Cpa5,ENSMUSG00000029788,-0.0395226574216743,0.977675933201269
Cep41,ENSMUSG00000029790,-0.349601892167883,0.0180325177939447
Sspo,ENSMUSG00000029797,-2.94926703868187,0.00893056224081832
Herc6,ENSMUSG00000029798,-0.865964870497828,1.54554244145412e-05
Abcg2,ENSMUSG00000029802,-0.556415626188512,0.00853207727274029
Herc3,ENSMUSG00000029804,0.453071789549305,1.36381301770053e-05
Tmem176b,ENSMUSG00000029810,-0.406638150594397,0.0232493458470296
Aoc1,ENSMUSG00000029811,-5.0743167314714,0.000974805881452672
Doxl1,ENSMUSG00000029813,-0.377518317128717,
Igf2bp3,ENSMUSG00000029814,-0.439426920718062,0.123043330509327
Malsu1,ENSMUSG00000029815,0.408209790916474,0.000750914318502142
Gpnmb,ENSMUSG00000029816,-1.1266098180564,0.00303935831418811
Tra2a,ENSMUSG00000029817,0.0995403759280907,0.64626750578719
Npy,ENSMUSG00000029819,-0.160211913390563,0.645547936229182
Gsdme,ENSMUSG00000029821,-0.447692730233266,5.23626977068632e-06
Osbpl3,ENSMUSG00000029822,0.547172545358188,0.00140870405098694
Luc7l2,ENSMUSG00000029823,-0.907269008911275,2.7369060167874e-12
Zc3hav1,ENSMUSG00000029826,-2.59950260630476,1.13440916000431e-25
4921507P07Rik,ENSMUSG00000029828,0.25282709287725,0.295854050235373
Tmem213,ENSMUSG00000029829,,
Svopl,ENSMUSG00000029830,-0.577858453223941,0.645987132198165
Npvf,ENSMUSG00000029831,-2.48133694291945,2.10955858164802e-22
Nfe2l3,ENSMUSG00000029832,-1.08130056856066,1.04416183592224e-05
Trim24,ENSMUSG00000029833,-0.268932922884367,0.00450729392438307
Cbx3,ENSMUSG00000029836,0.166823602336919,0.0313967285536517
1700111E14Rik,ENSMUSG00000029837,-3.60532993348528,0.156056530487548
Ptn,ENSMUSG00000029838,-0.994500957644068,3.97649873448593e-14
Mtpn,ENSMUSG00000029840,-0.223432354647589,0.00565094730351637
Slc13a4,ENSMUSG00000029843,-2.68430878215981,7.57639512669683e-14
Hoxa1,ENSMUSG00000029844,-3.55012554223426,0.00435041311560528
Slc23a4,ENSMUSG00000029847,-0.0196662911615828,0.97315807317199
Stra8,ENSMUSG00000029848,,
Tcaf2,ENSMUSG00000029851,-0.277558868022793,0.436524771275315
Epha1,ENSMUSG00000029859,0.427465487725884,0.605715242912397
Zyx,ENSMUSG00000029860,0.25867628480253,0.0851067016797012
Fam131b,ENSMUSG00000029861,0.0878721824315761,0.54997986765815
Clcn1,ENSMUSG00000029862,-1.73697277383925,5.68893758789414e-14
Casp2,ENSMUSG00000029863,-0.77786584059354,6.07487601177432e-08
Gstk1,ENSMUSG00000029864,-2.69948000187147,1.97917023678402e-18
Sval1,ENSMUSG00000029865,,
Kel,ENSMUSG00000029866,0.343820195114264,
Llcfc1,ENSMUSG00000029867,,
Trpv6,ENSMUSG00000029868,0.652388239955395,0.218395100230087
Ephb6,ENSMUSG00000029869,0.948532271156481,3.490839331358e-16
Ccdc184,ENSMUSG00000029875,0.754090746559551,1.03770624413608e-15
Dbpht2,ENSMUSG00000029878,-0.218735220196802,0.209285795389201
2210010C04Rik,ENSMUSG00000029882,,
1700074P13Rik,ENSMUSG00000029883,,
Moxd2,ENSMUSG00000029885,,
Prss37,ENSMUSG00000029909,-1.09885232528501,
Mad2l1,ENSMUSG00000029910,0.279219769757157,0.12405025301605
Ssbp1,ENSMUSG00000029911,0.141170220909176,0.38066927218464
Prdm5,ENSMUSG00000029913,-1.86985311709578,2.06291099658389e-19
Clec5a,ENSMUSG00000029915,-4.31595809579202,2.31928659866019e-10
Agk,ENSMUSG00000029916,0.397901140471859,0.000129521963658667
Qrfprl,ENSMUSG00000029917,0.333087790623124,0.213049941710798
Mrps33,ENSMUSG00000029918,0.661008205878847,1.63528930706813e-06
Hpgds,ENSMUSG00000029919,-1.57095695810974,6.65351052108003e-11
Smarcad1,ENSMUSG00000029920,-0.434156982204679,0.000136265301381931
Mkrn1,ENSMUSG00000029922,0.434074953417934,9.61576899728167e-06
Rab19,ENSMUSG00000029923,-2.64459104880552,0.0335421371251139
Slc37a3,ENSMUSG00000029924,-0.0291732880313149,0.85664614968063
Tbxas1,ENSMUSG00000029925,-2.30106593351552,3.06675212593826e-05
Gfpt1,ENSMUSG00000029992,-0.0713865412096142,0.757963916528115
Nfu1,ENSMUSG00000029993,0.633090056172582,1.42299837802887e-07
Anxa4,ENSMUSG00000029994,-2.01477887495738,2.03648674010839e-08
Pcyox1,ENSMUSG00000029998,0.397967295146844,0.000208363636940808
Tgfa,ENSMUSG00000029999,-1.85799520544735,1.52820993332731e-79
Add2,ENSMUSG00000030000,0.485010768293662,0.000767372467508009
Figla,ENSMUSG00000030001,0.899083985980183,0.794546880060942
Dusp11,ENSMUSG00000030002,-1.80145908212759,5.23655895868477e-40
Nat8,ENSMUSG00000030004,-2.92851903476261,1.65990923758945e-06
Cct7,ENSMUSG00000030007,0.517474082967226,0.000110510862159063
Pradc1,ENSMUSG00000030008,-0.00352296286125229,0.99273874363626
Zfp638,ENSMUSG00000030016,0.0995496937583967,0.514900416004858
Reg3g,ENSMUSG00000030017,,
Fbxl14,ENSMUSG00000030019,0.0220563965837262,0.905809912596593
Prickle2,ENSMUSG00000030020,-0.371943837636596,0.00510445966423817
Adamts9,ENSMUSG00000030022,-1.83628732155517,1.62984305629908e-19
Lrig1,ENSMUSG00000030029,-2.51316766960226,9.30537098717941e-41
1700003E16Rik,ENSMUSG00000030030,0.458377900286147,0.0904195793727407
Kbtbd8,ENSMUSG00000030031,-0.866444935686421,4.06707706595924e-08
Wdr54,ENSMUSG00000030032,0.784695808106107,2.74852271803356e-09
Ino80b,ENSMUSG00000030034,0.257917036942571,0.306782240514812
Wbp1,ENSMUSG00000030035,-0.515252142190808,0.0155768803087919
Mogs,ENSMUSG00000030036,0.753675917980745,7.20986525606442e-05
Mrpl53,ENSMUSG00000030037,0.511611257470113,0.0165474052028516
M1ap,ENSMUSG00000030041,-0.489438826731754,0.835035120326048
Pole4,ENSMUSG00000030042,0.270786099730667,0.173631942809599
Tacr1,ENSMUSG00000030043,0.727983207900197,2.07523367965976e-06
Mrpl19,ENSMUSG00000030045,0.359812952471878,9.13385737413314e-05
Bmp10,ENSMUSG00000030046,,
Arhgap25,ENSMUSG00000030047,-2.94125272435619,1.18644029457526e-09
Gkn3,ENSMUSG00000030048,-0.289979566446074,0.857605755522602
Gkn2,ENSMUSG00000030049,,
Gkn1,ENSMUSG00000030050,-2.3192225020272,0.444783308033008
Aplf,ENSMUSG00000030051,-0.0391599655368011,0.874807665900571
Gp9,ENSMUSG00000030054,-3.47613198465492,0.104005368424276
Rab43,ENSMUSG00000030055,-0.267339261481363,0.0122712015783909
Isy1,ENSMUSG00000030056,0.469186389797327,2.64429748129297e-05
Cnbp,ENSMUSG00000030057,0.210853895382876,0.0106037034438197
Copg1,ENSMUSG00000030058,0.477806127079812,1.92175365735146e-05
Tmf1,ENSMUSG00000030059,-0.249777378359185,0.103888937266767
Hmces,ENSMUSG00000030060,0.144466850213567,0.504738435787377
Uba3,ENSMUSG00000030061,0.505445404545511,1.58417059268402e-07
Rpn1,ENSMUSG00000030062,0.465684736659595,0.000146222777745706
Frmd4b,ENSMUSG00000030064,-1.58977036229993,1.97951988751521e-28
Foxp1,ENSMUSG00000030067,-0.029671454727658,0.845301531955542
Gm20696,ENSMUSG00000030068,-0.703281729867408,0.125736894187272
Prok2,ENSMUSG00000030069,0.764955014874114,0.375066765307514
Gxylt2,ENSMUSG00000030074,-1.37827427342999,0.0471760031219812
Cntn3,ENSMUSG00000030075,0.189453910782721,0.277691239289872
Chl1,ENSMUSG00000030077,0.155385017883633,0.288342095479821
Ruvbl1,ENSMUSG00000030079,0.538737661291866,0.000105181611283088
Sec61a1,ENSMUSG00000030082,-0.0567726879267192,0.716208970182088
Abtb1,ENSMUSG00000030083,0.335421679274971,0.0545649981068884
Plxna1,ENSMUSG00000030084,0.397684646121066,0.0021894724078466
Chchd6,ENSMUSG00000030086,0.867942187774957,8.6212867553006e-13
Klf15,ENSMUSG00000030087,-1.11659037665509,2.49301203111113e-17
Aldh1l1,ENSMUSG00000030088,-2.28729627346377,2.36273114798775e-21
Slc41a3,ENSMUSG00000030089,0.662740794688838,2.77510603041679e-06
Nup210,ENSMUSG00000030091,-0.313794810896335,0.0351825217152471
Cntn6,ENSMUSG00000030092,0.450807688765273,8.33744261975705e-05
Wnt7a,ENSMUSG00000030093,-1.09524352864359,1.281809198162e-05
Xpc,ENSMUSG00000030094,-0.297262351321977,0.0310817996641565
Tmem43,ENSMUSG00000030095,0.366537065518674,0.0078985575604033
Slc6a6,ENSMUSG00000030096,-0.377002899191155,0.00065480838476603
Grip2,ENSMUSG00000030098,0.422537109578148,0.00258939623192466
Sumf1,ENSMUSG00000030101,0.0568146285234544,0.634308203994115
Itpr1,ENSMUSG00000030102,-0.0501430269793864,0.77770984883576
Bhlhe40,ENSMUSG00000030103,0.0474293675220235,0.762186134011168
Edem1,ENSMUSG00000030104,-0.679991856557,4.00681477539428e-08
Arl8b,ENSMUSG00000030105,0.216981436680286,0.123014160361373
Usp18,ENSMUSG00000030107,-2.48215447455849,0.00039825525156822
Slc6a13,ENSMUSG00000030108,-2.43875433762354,1.08249376247594e-10
Slc6a12,ENSMUSG00000030109,-1.98747349236804,1.65378545608116e-05
Ret,ENSMUSG00000030110,-0.193679207521635,0.402010715064196
A2m,ENSMUSG00000030111,-0.688197295535679,0.00232681928781051
Klrg1,ENSMUSG00000030114,1.33512900210937,0.00506890972176443
Mfap5,ENSMUSG00000030116,-2.15505730723846,0.0146892325956621
Gdf3,ENSMUSG00000030117,-1.09885232528501,
Mlf2,ENSMUSG00000030120,0.739504215764081,0.000156153438673598
Ptms,ENSMUSG00000030122,0.453068958967758,0.0176385537460202
Plxnd1,ENSMUSG00000030123,-1.09596676269948,7.07623701321107e-07
Lag3,ENSMUSG00000030124,-1.33141417149724,0.0318826867221272
Lrrc23,ENSMUSG00000030125,-1.03092859210047,0.000224419328067912
Tmcc1,ENSMUSG00000030126,-0.456750001741868,2.10488920861077e-09
Cops7a,ENSMUSG00000030127,0.785114027575888,2.13494217065848e-13
Mug2,ENSMUSG00000030131,-1.09885232528501,
Rasgef1a,ENSMUSG00000030134,0.132563616725802,0.209689743922238
Tuba8,ENSMUSG00000030137,0.729205568582087,7.81222716446829e-10
Bms1,ENSMUSG00000030138,0.240472671032766,0.105338730439642
Clec4e,ENSMUSG00000030142,,
Gm8882,ENSMUSG00000030143,0.343820195114264,
Clec4d,ENSMUSG00000030144,,
Zfp248,ENSMUSG00000030145,0.0328802828629458,0.814704029253326
Clec4b1,ENSMUSG00000030147,,
Clec4a2,ENSMUSG00000030148,-2.99103770636575,0.00491950213032768
Klrk1,ENSMUSG00000030149,-1.71082110568861,0.572549258305403
Klrb1f,ENSMUSG00000030154,-1.06754254786988,0.455127785663695
Clec2e,ENSMUSG00000030155,-0.803899703963502,0.781895068490945
Cd69,ENSMUSG00000030156,2.11407213347842,
Clec2d,ENSMUSG00000030157,-1.76392321031069,0.0183938099086069
Clec12b,ENSMUSG00000030158,0.650819633189317,0.839845491257791
Clec1b,ENSMUSG00000030159,-2.82314917604761,0.245823907710397
Tmem52b,ENSMUSG00000030160,1.65312290726609,
Gabarapl1,ENSMUSG00000030161,0.709096118938778,1.177781716089e-10
Olr1,ENSMUSG00000030162,-3.66674242511773,0.144505086362811
Klrd1,ENSMUSG00000030165,-1.85765152576866,
Rad52,ENSMUSG00000030166,-1.01453694268184,9.69067050885024e-14
Klrc1,ENSMUSG00000030167,-0.377518317128717,
Adipor2,ENSMUSG00000030168,-0.901399563156571,4.32268758464153e-21
Wnt5b,ENSMUSG00000030170,-0.0453638605700759,0.930178778750668
Erc1,ENSMUSG00000030172,0.135731866543283,0.420305732572936
Klra5,ENSMUSG00000030173,,
Ccdc77,ENSMUSG00000030177,-0.534540436697109,0.0023480508226312
Klra13-ps,ENSMUSG00000030178,,
Kdm5a,ENSMUSG00000030180,-0.447250435813594,0.00163838472709674
Klra2,ENSMUSG00000030187,-1.95962107555874,0.029120660730388
Magohb,ENSMUSG00000030188,0.520270622754631,0.0215206512402012
Ybx3,ENSMUSG00000030189,-1.29585911194839,2.66216710950336e-16
Tas2r116,ENSMUSG00000030194,,
Tas2r103,ENSMUSG00000030196,,
Etv6,ENSMUSG00000030199,-0.202451936197208,0.111110945481387
Bcl2l14,ENSMUSG00000030200,-2.04609365977719,0.469114675923827
Lrp6,ENSMUSG00000030201,-1.07541722357869,2.9003343543249e-34
Dusp16,ENSMUSG00000030203,-0.519406446748366,0.000101753038208775
Ddx47,ENSMUSG00000030204,0.583849554927946,1.48103006351609e-09
Gprc5d,ENSMUSG00000030205,-0.326788906048911,0.814601635811854
Gsg1,ENSMUSG00000030206,-0.163294124914741,0.914314228606776
Fam234b,ENSMUSG00000030207,0.324115613279038,0.00502232278293473
Emp1,ENSMUSG00000030208,-4.51331099585312,1.73504848088227e-07
Grin2b,ENSMUSG00000030209,-0.0926871437545094,0.665223955225899
Atf7ip,ENSMUSG00000030213,-0.716910038131959,1.93676071963386e-07
Plbd1,ENSMUSG00000030214,-0.405347957041948,0.808609358734639
Wbp11,ENSMUSG00000030216,0.576384490881524,1.18776971273236e-08
Art4,ENSMUSG00000030217,0.299876046082598,0.845118394350088
Mgp,ENSMUSG00000030218,-3.20914842159077,2.84750085141856e-13
Erp27,ENSMUSG00000030219,-2.82644892259812,
Arhgdib,ENSMUSG00000030220,-1.83816127249889,1.35219157950124e-46
Rerg,ENSMUSG00000030222,0.0537935676117275,0.749068552935895
Ptpro,ENSMUSG00000030223,0.68263385817262,4.09528446675415e-15
Strap,ENSMUSG00000030224,0.298505386327144,0.00100422684116859
Dera,ENSMUSG00000030225,-0.882861506371394,0.0007864634121978
Lmo3,ENSMUSG00000030226,-0.753546514231096,7.06307642177178e-18
Pik3c2g,ENSMUSG00000030228,1.45133589933073,0.0412959334815961
Plcz1,ENSMUSG00000030230,0.595671174386832,0.078917223273542
Plekha5,ENSMUSG00000030231,-0.48213870696794,5.8338271342393e-05
Aebp2,ENSMUSG00000030232,-0.238630557677019,0.00138338237000146
Slco1c1,ENSMUSG00000030235,-2.51851351805106,1.88052665879584e-07
Slco1b2,ENSMUSG00000030236,-2.82644892259812,
Slco1a4,ENSMUSG00000030237,-1.59765872804574,
Recql,ENSMUSG00000030243,0.247692415095037,0.100468495025981
Gys2,ENSMUSG00000030244,0.0375422693541217,0.986483301448657
Golt1b,ENSMUSG00000030245,0.162029242569997,0.237092160997764
Ldhb,ENSMUSG00000030246,0.316322617897939,0.00564404593272827
Kcnj8,ENSMUSG00000030247,-1.35295086732411,0.00649598403056651
Abcc9,ENSMUSG00000030249,-1.23630800485922,1.43360986351321e-06
Rad18,ENSMUSG00000030254,0.14423463946367,0.303127665385479
Sspn,ENSMUSG00000030255,-2.5115977744111,2.27284368141723e-40
Bhlhe41,ENSMUSG00000030256,-0.131998733899788,0.116078307226562
Srgap3,ENSMUSG00000030257,0.0988292939836868,0.48012524800481
Rassf8,ENSMUSG00000030259,-0.328621928640422,0.00938877586791611
Lrmp,ENSMUSG00000030263,-2.91948504792249,0.00862498571988645
Thumpd3,ENSMUSG00000030264,0.202572070877014,0.117020849477817
Kras,ENSMUSG00000030265,-0.221364245938347,0.00648693220835276
Bcat1,ENSMUSG00000030268,0.303872126077263,0.0242869008926273
Mtmr14,ENSMUSG00000030269,-0.0544439460845752,0.784464013653357
Cpne9,ENSMUSG00000030270,0.951748638813584,8.31399105229394e-10
Ogg1,ENSMUSG00000030271,0.25429015626205,0.389465912027145
Camk1,ENSMUSG00000030272,0.692789979011088,2.21618404564097e-07
Etnk1,ENSMUSG00000030275,-0.301517356695122,0.102211868116483
Ttll3,ENSMUSG00000030276,-1.4427827710708,9.05863926466716e-10
Cidec,ENSMUSG00000030278,-0.722743692369268,0.749068552935895
C2cd5,ENSMUSG00000030279,-0.113359630922393,0.399293081352093
Il17rc,ENSMUSG00000030281,-0.548612104055822,0.28769024083851
Cmas,ENSMUSG00000030282,0.814594131138929,4.13680519239953e-09
St8sia1,ENSMUSG00000030283,0.170793610543796,0.219769343265663
Creld1,ENSMUSG00000030284,0.715720250144946,7.00773791721362e-08
Emc3,ENSMUSG00000030286,0.0659158837968003,0.722582783445974
Itpr2,ENSMUSG00000030287,-2.28331415654039,2.03945859783686e-27
Med21,ENSMUSG00000030291,0.639177440993167,0.000378956845957768
Smco2,ENSMUSG00000030292,-0.179838674434796,0.897771723075865
Sec13,ENSMUSG00000030298,0.222466449124789,0.0709520553375688
Ccdc91,ENSMUSG00000030301,0.441153957869748,4.52282564859682e-07
Atp2b2,ENSMUSG00000030302,0.398826573811485,0.0167933013969367
Far2,ENSMUSG00000030303,0.507938819029206,5.52732336393851e-05
Ergic2,ENSMUSG00000030304,-0.0395044563959278,0.831858657632428
Tmtc1,ENSMUSG00000030306,0.0352425203959096,0.721045164882623
Slc6a11,ENSMUSG00000030307,-2.58658873835428,5.5721789766147e-74
Caprin2,ENSMUSG00000030309,-0.607886401164035,0.00671116711870333
Slc6a1,ENSMUSG00000030310,-0.513300439799157,6.12527259279284e-08
Dennd5b,ENSMUSG00000030313,-0.101532513072065,0.55468069190232
Atg7,ENSMUSG00000030314,0.755419346825306,4.57817512842337e-07
Vgll4,ENSMUSG00000030315,-1.32692994826824,2.71312144180788e-20
Tamm41,ENSMUSG00000030316,0.576767225353972,0.000199470913951591
Timp4,ENSMUSG00000030317,-3.00661630128402,2.48028513635674e-61
Cand2,ENSMUSG00000030319,-0.530002307140252,0.0249184543511436
Efcab12,ENSMUSG00000030321,0.31926223534429,0.205837263259582
Mbd4,ENSMUSG00000030322,-0.0064300158344016,0.976665138509017
Ift122,ENSMUSG00000030323,0.111064632502,0.447687685353751
Rho,ENSMUSG00000030324,-2.26269721118903,0.0480064431108469
Klrb1c,ENSMUSG00000030325,0.223014287474144,0.901486980596016
Necap1,ENSMUSG00000030327,0.577903259199315,2.03230671414097e-10
Pianp,ENSMUSG00000030329,0.796972032891238,1.43393187875612e-08
Ing4,ENSMUSG00000030330,-0.0666676566409412,0.692282827937245
