gene	pearson	spearman	sn_marker	sc_marker	both_marker	max_pct_any	max_mean_any
0610009B22Rik	0.154750609259076	0.159729646697389	FALSE	TRUE	FALSE	0.6	0.571
0610010F05Rik	0.555057424091005	0.572620583717358	FALSE	TRUE	FALSE	0.833	0.988838438928565
0610012G03Rik	0.41298049978929	0.401701996927803	FALSE	FALSE	FALSE	0.81	0.81
0610030E20Rik	0.0887133953333552	0.091195084485407	FALSE	FALSE	FALSE	0.714	0.595952679871378
0610043K17Rik	0.0378791608815598	0.0740460829493087	FALSE	FALSE	FALSE	0.667	0.553348639416902
1110004F10Rik	0.0873056764982617	0.029468509984639	FALSE	TRUE	FALSE	0.92	0.92
1110008P14Rik	0.404112254109553	0.402709677419355	FALSE	TRUE	FALSE	0.825	0.825
1110032A03Rik	0.173211505867079	0.236165898617511	FALSE	FALSE	FALSE	0.714	0.667589839885934
1110038F14Rik	0.088568112197439	0.092331797235023	FALSE	FALSE	FALSE	0.714	0.640492297595023
1110046J04Rik	0.216814608333313	0.166033794162826	FALSE	FALSE	FALSE	0.553	0.385532824823111
1110051M20Rik	0.376617035644155	0.350439324116743	FALSE	TRUE	FALSE	0.909	1.12337422469379
1110059E24Rik	-0.0946036757643463	-0.104804915514593	FALSE	FALSE	FALSE	0.667	0.54
1110065P20Rik	0.282408628788353	0.293720430107527	FALSE	FALSE	FALSE	0.801	0.801
1190005I06Rik	0.133109739457747	0.142514437826599	FALSE	FALSE	FALSE	0.6	0.6
1500004A13Rik	0.25192992987367	0.1930033964698	FALSE	FALSE	FALSE	0.875	0.784428165149113
1500009C09Rik	0.293034726512156	0.330076804915515	FALSE	TRUE	FALSE	0.815	0.815
1500009L16Rik	0.769665677108636	0.683594470046083	FALSE	FALSE	TRUE	0.834	0.834
1500011B03Rik	0.454366462643162	0.450267281105991	FALSE	TRUE	FALSE	1	1.32117465375972
1500035N22Rik	0.708840599976055	0.673026113671275	TRUE	FALSE	FALSE	0.556	0.446265636851286
1700001L19Rik	0.53529661764378	0.556761904761905	FALSE	TRUE	FALSE	0.5	0.5
1700012D14Rik	0.00747068882545507	0.0682631717676077	FALSE	FALSE	FALSE	0.625	0.54251662297693
1700016D06Rik	0.042069085629503	0.161284430625926	FALSE	FALSE	FALSE	0.783	0.783
1700016P03Rik	0.498505062255298	0.287348673588094	TRUE	FALSE	FALSE	0.649	1.0126273974936
1700024B18Rik	0.0866627382249412	0.0958059515031573	FALSE	FALSE	FALSE	0.393	0.517068702167756
1700025G04Rik	0.856323646867698	0.811496159754224	FALSE	FALSE	TRUE	0.833	0.809237047355639
1700030F04Rik	0.471485969751732	0.396138465972871	TRUE	FALSE	FALSE	0.716	0.716
1700037H04Rik	0.180663725467771	0.181806451612903	FALSE	TRUE	FALSE	0.755	0.767752772030693
1700042O10Rik	0.513726353185757	0.473508524134378	TRUE	FALSE	FALSE	0.515	0.704544438743721
1700084C06Rik	0.346647264581876	0.409588951907764	FALSE	FALSE	FALSE	0.5	0.527943086006767
1700086L19Rik	0.408772516865762	0.476071391815296	FALSE	FALSE	TRUE	0.607	0.607
1810037I17Rik	0.0787770420369844	0.141173579109063	FALSE	TRUE	FALSE	0.848	0.848
1810058I24Rik	0.361740390943922	0.316571428571429	FALSE	FALSE	FALSE	0.722	0.722
2010204K13Rik	0.254877233611886	0.263809523809524	TRUE	FALSE	FALSE	0.715	0.715
2210016F16Rik	0.5658948787624	0.552196620583717	FALSE	TRUE	FALSE	0.44	0.44
2210016L21Rik	0.404820862437162	0.340657450076805	FALSE	TRUE	FALSE	0.94	1.26558051981055
2210408F21Rik	0.0214418102538141	-0.0134687168789605	FALSE	FALSE	FALSE	0.857	0.88235764570112
2210408I21Rik	0.253672697300244	0.313505376344086	FALSE	FALSE	FALSE	0.833	0.876571478835447
2300009A05Rik	0.400789526202071	0.334955453149002	FALSE	FALSE	FALSE	0.7	0.686403500770982
2310009B15Rik	0.319348264654076	0.322758832565284	FALSE	TRUE	FALSE	0.5	0.5
2310033P09Rik	0.327854527078885	0.362924731182796	FALSE	TRUE	FALSE	0.714	0.617405389650256
2310061I04Rik	0.472055521660851	0.439674347158218	FALSE	FALSE	FALSE	0.646	0.646
2410002F23Rik	0.111302316389085	0.215428571428571	FALSE	FALSE	FALSE	0.526	0.526
2410004B18Rik	0.0781512965179723	0.071084485407066	FALSE	FALSE	FALSE	0.62	0.62
2410006H16Rik	0.0997678163826252	0.0896714127058089	FALSE	FALSE	FALSE	0.625	0.564327568980502
2510009E07Rik	0.60871622745756	0.54026420890937	FALSE	TRUE	FALSE	0.556	0.556
2610001J05Rik	0.51474441732078	0.316250490114773	FALSE	TRUE	FALSE	0.683	0.683
2610002M06Rik	0.0881998626262872	0.147606758832565	FALSE	FALSE	FALSE	0.54	0.54
2610005L07Rik	-0.00277595174286515	-0.000847271197912789	FALSE	FALSE	FALSE	0.75	0.921308506714248
2610008E11Rik	0.353981267493191	0.326119815668203	FALSE	FALSE	FALSE	0.545	0.529521234611707
2610020C07Rik	0.10130894699779	0.15510291858679	FALSE	FALSE	FALSE	0.571	0.565808654318685
2610021A01Rik	0.208061712402117	0.183993855606759	FALSE	FALSE	FALSE	0.625	0.519996374781575
2610035D17Rik	0.120866722776691	0.0637849462365591	FALSE	TRUE	FALSE	0.536	0.381896306534389
2610037D02Rik	0.340968352385596	0.359975422427035	FALSE	FALSE	FALSE	0.75	0.694115509610267
2610301B20Rik	0.545916947580396	0.471416282642089	FALSE	TRUE	FALSE	0.629	0.629
2610507B11Rik	0.29719016119683	0.353585253456221	FALSE	TRUE	FALSE	0.643	0.554
2700062C07Rik	0.012134342068418	-0.0651981566820276	FALSE	FALSE	FALSE	0.625	0.57856930549479
2700069I18Rik	0.716972201072713	0.707851119148324	FALSE	FALSE	TRUE	0.643	0.631122850508893
2700097O09Rik	-0.0562932200523256	-0.0172903225806452	FALSE	FALSE	FALSE	0.5	0.546367751939179
2810001G20Rik	0.0963255027150828	0.139066052227343	FALSE	FALSE	FALSE	0.625	0.58490889873272
2810004N23Rik	0.237745716683035	0.245278033794163	FALSE	TRUE	FALSE	0.714	0.805525997628607
2810459M11Rik	0.53623285305274	0.44869455207723	FALSE	TRUE	FALSE	0.373	0.373
2900027M19Rik	-0.134378855704596	-0.174568405155398	TRUE	FALSE	FALSE	0.692	0.523017423322768
2900064K03Rik	-0.0278455633232144	-0.0141703412763094	TRUE	FALSE	FALSE	0.701	0.862586095940422
2900093K20Rik	0.454402379976362	0.456141321044547	FALSE	FALSE	FALSE	0.75	0.98821183459457
3110021N24Rik	0.609854539569703	0.609130568356375	FALSE	FALSE	TRUE	0.881	1.18157794549222
3110056K07Rik	0.0753287624521645	0.0871090629800307	FALSE	FALSE	FALSE	0.75	0.73603946620607
3300002A11Rik	0.508061586684496	0.518811303968962	TRUE	FALSE	FALSE	0.94	0.94
3830406C13Rik	0.454350225663356	0.365099846390169	FALSE	TRUE	FALSE	0.625	0.461305673822098
4632415L05Rik	0.276905957284639	0.240417818740399	FALSE	FALSE	FALSE	0.52	0.52
4632427E13Rik	0.541778234229849	0.52192110031567	TRUE	FALSE	FALSE	1	1.35336614278878
4732440D04Rik	0.00189442248776007	0.00294930875576037	FALSE	FALSE	FALSE	0.596	0.442644183582558
4732463B04Rik	0.572312618302986	0.603772657450077	TRUE	FALSE	FALSE	0.545	0.464556462456628
4732471J01Rik	0.330924209816343	0.317308755760369	FALSE	FALSE	FALSE	0.818	0.965617176675605
4833420G17Rik	0.246005932484078	0.277978494623656	FALSE	FALSE	FALSE	0.667	0.581053510701127
4833439L19Rik	-0.0407023055441134	0.010973886328725	FALSE	FALSE	FALSE	0.566	0.566
4930402H24Rik	0.168617427990902	0.210230414746544	FALSE	FALSE	FALSE	1	1.46089063163225
4930431P19Rik	-0.252312366578832	-0.24447763438723	FALSE	FALSE	FALSE	0.556	0.4298812825432
4930447C04Rik	0.888314390442005	0.904718894009216	FALSE	FALSE	TRUE	0.867	1.43429184151695
4930509J09Rik	0.197142194455634	-0.00107551840087565	TRUE	FALSE	FALSE	0.423	0.613586367639245
4930555F03Rik	0.581249031930248	0.489598294314394	FALSE	FALSE	TRUE	0.85	1.44560516249865
4930581F22Rik	0.395652517940985	0.368669436643783	TRUE	FALSE	FALSE	0.6	0.480976107197419
4932438A13Rik	0.100270334806971	0.0973886328725038	FALSE	FALSE	FALSE	1	1.31803333070757
4933406I18Rik	0.375996563725158	0.402132104454685	FALSE	FALSE	FALSE	0.833	0.583139020553599
4933434E20Rik	-0.0797643096572725	-0.0939293394777266	FALSE	FALSE	FALSE	0.617	0.617
4933439C10Rik	0.318314713001609	0.360706913142873	FALSE	FALSE	FALSE	0.538	0.391996031272916
5031425E22Rik	0.0761803667964771	0.0831090629800307	TRUE	FALSE	FALSE	0.923	0.912507247287818
5031439G07Rik	0.646600389187476	0.593302611367128	FALSE	TRUE	FALSE	0.833	0.710611968045223
5330434G04Rik	0.466167184565426	0.448018433179723	FALSE	TRUE	FALSE	1	2.06631112400683
5330438D12Rik	-0.201353712571128	-0.231474084516544	FALSE	FALSE	FALSE	0.818	0.912604131134086
5330439K02Rik	0.045039156581919	0.12663613922617	FALSE	FALSE	FALSE	0.6	0.479249339460441
5430405H02Rik	0.161420595874215	0.189398970770528	FALSE	FALSE	FALSE	0.75	0.750236725886829
5530601H04Rik	-0.158296286923373	-0.19260943396531	FALSE	FALSE	FALSE	0.75	0.724462222464102
5730409E04Rik	0.353245054044497	0.324224768394804	FALSE	FALSE	FALSE	0.523	0.523
5730455P16Rik	0.168045768087383	0.16052841781874	FALSE	TRUE	FALSE	0.6	0.6
5730522E02Rik	0.463674830458343	0.396221198156682	FALSE	FALSE	TRUE	0.883	1.58632023548328
5830417I10Rik	-0.0528240810073143	-0.0313566863547541	FALSE	FALSE	FALSE	0.778	0.690244915078433
6030458C11Rik	0.384621555111923	0.314586789554531	FALSE	FALSE	FALSE	0.75	0.594123011096047
6230400D17Rik	0.0618465114787867	0.091852534562212	FALSE	FALSE	FALSE	0.667	0.558034468800997
6330403K07Rik	0.785460118493283	0.72642089093702	TRUE	FALSE	FALSE	1	1.75437040797652
6430548M08Rik	0.166812694613959	0.192915514592934	FALSE	TRUE	FALSE	0.716	0.716
6430628N08Rik	0.854933882130759	0.626196044125277	FALSE	FALSE	TRUE	0.462	0.462
6720427I07Rik	0.0296536959589619	0.0580829493087558	FALSE	FALSE	FALSE	0.571	0.482677171377581
6820431F20Rik	-0.0508795751899238	-0.0866169964309511	FALSE	FALSE	FALSE	0.889	1.0286956013828
8030462N17Rik	0.106211966278613	0.1442089093702	FALSE	FALSE	FALSE	0.545	0.447851640594682
9130024F11Rik	0.727593770063604	0.345675838244444	TRUE	FALSE	FALSE	0.572	0.688814078407437
9330159F19Rik	0.332514139363141	0.372626728110599	FALSE	FALSE	FALSE	0.75	0.762739622404077
9330162G02Rik	-0.129482534573703	-0.224851112698562	FALSE	FALSE	FALSE	1	2.3801592382417
9330185C12Rik	0.928378913375762	0.46196090163052	FALSE	FALSE	TRUE	0.511	1.0241607355266
9530026P05Rik	0.716848848253387	0.705819470007797	FALSE	FALSE	TRUE	0.811	1.26004291423602
9530036O11Rik	0.546801638924111	0.5641044546851	TRUE	FALSE	FALSE	0.513	0.614318328431382
9530052E02Rik	0.552065287366881	0.345473651853585	FALSE	TRUE	FALSE	0.513	0.52179971078513
9530059O14Rik	0.809912148965952	0.853589636851448	FALSE	FALSE	TRUE	0.872	1.26043897908264
9530068E07Rik	0.169279365826453	0.174070660522273	FALSE	TRUE	FALSE	0.616	0.616
9530077C05Rik	0.586188522706299	0.562869431643625	TRUE	FALSE	FALSE	0.617	0.495754508165877
9930021J03Rik	0.330277313264426	0.305904761904762	FALSE	FALSE	FALSE	0.889	0.815512954636851
A230006K03Rik	0.303864908616535	0.207987711213518	FALSE	FALSE	TRUE	1	1.5866351234956
A230057D06Rik	0.00746354191720554	0.0182031258661484	FALSE	FALSE	FALSE	1	2.07637050942879
A230103L15Rik	-0.281061279692836	-0.284314223655601	FALSE	FALSE	FALSE	1	1.11609327863709
A330008L17Rik	0.495989235691374	0.64365351241868	FALSE	FALSE	TRUE	0.909	0.815237961560712
A330023F24Rik	-0.0341267442150844	-0.0165974339420596	FALSE	FALSE	FALSE	1	1.35193545685173
A330076H08Rik	0.0708322915271535	0.0424887403310038	TRUE	FALSE	FALSE	1	1.54857021694784
A330102I10Rik	0.738399933073656	0.833425499231951	FALSE	FALSE	TRUE	0.83	1.11671270625032
A530058N18Rik	0.0343150004392032	-0.00895394219067957	TRUE	FALSE	FALSE	0.538	0.352988556776275
A830018L16Rik	0.816348440491182	0.856436251920123	FALSE	FALSE	TRUE	1	1.40838964606633
A830082K12Rik	0.748772952853301	0.832811059907834	FALSE	FALSE	TRUE	0.6	0.666091696729907
A930003A15Rik	0.892816936036957	0.176719428816391	FALSE	FALSE	FALSE	0.605	0.605
A930015D03Rik	0.344790109413701	0.30315821812596	FALSE	FALSE	FALSE	0.778	0.78477077690743
A930017M01Rik	-0.0141753561559077	-0.0296649599862603	TRUE	FALSE	FALSE	0.909	1.14792139265592
Aagab	0.395318076002403	0.377271889400922	FALSE	FALSE	FALSE	0.567	0.558237114117737
Aak1	0.153697862780159	0.193425499231951	FALSE	FALSE	TRUE	1	0.857930396697473
Aamdc	0.188900485653559	0.115932411674347	FALSE	FALSE	FALSE	0.6	0.491642324194031
Aamp	0.0512340251115586	0.0667772657450077	FALSE	TRUE	FALSE	0.84	0.84
Aard	0.759237118722095	0.644280456420496	FALSE	FALSE	TRUE	0.523	0.523
Aars	0.113643638064848	0.196995391705069	FALSE	TRUE	FALSE	0.667	0.661830078055257
Aarsd1	0.0673303658839532	-0.00841180356172304	FALSE	FALSE	FALSE	0.76	0.76
Aatf	0.508904076819096	0.40742242703533	TRUE	FALSE	FALSE	0.818	0.752123432335653
Aatk	0.285666475282659	0.288319508448541	FALSE	TRUE	FALSE	0.815	0.815
Abat	0.557102570409781	0.583944700460829	FALSE	FALSE	TRUE	0.892	0.892
Abca2	0.29587927460325	0.320337941628264	FALSE	TRUE	FALSE	0.631	0.631
Abca3	0.304447863039785	0.319016897081413	FALSE	TRUE	FALSE	0.833	0.791692962839768
Abca5	0.491647635325774	0.419231950844854	FALSE	FALSE	TRUE	1	0.938789217256902
Abca8b	0.569617110360016	0.557425499231951	FALSE	FALSE	TRUE	0.875	0.851817826987431
Abcb10	0.490145251537301	0.481898617511521	FALSE	FALSE	TRUE	0.809	1.23190909127914
Abcb7	0.0177243162874362	0.115649769585253	FALSE	FALSE	FALSE	0.536	0.464
Abcb8	0.369914671856338	0.348546850998464	FALSE	TRUE	FALSE	0.625	0.542246892464523
Abcc1	0.358690808892931	0.355643625192012	FALSE	FALSE	FALSE	0.625	0.583911940585673
Abcc5	0.241413982044938	0.166500768049155	FALSE	FALSE	FALSE	0.875	0.706300450808172
Abcc8	0.765037591187528	0.681847437554472	FALSE	FALSE	TRUE	0.537	0.651333900875692
Abcd3	0.541585072779525	0.496903225806452	FALSE	FALSE	FALSE	0.75	0.689575164516879
Abcd4	0.2236989611814	0.201032258064516	FALSE	FALSE	FALSE	0.625	0.640406348156826
Abce1	0.0924665202279835	0.0663901689708141	FALSE	FALSE	FALSE	0.571	0.520077571655492
Abcf1	0.0411932255490633	0.0844546850998464	FALSE	TRUE	FALSE	0.786	0.793235304249909
Abcf2	0.0996218734416434	0.0309800307219662	FALSE	FALSE	FALSE	0.504	0.504
Abcf3	0.18474539827275	0.177572964669739	FALSE	FALSE	FALSE	0.508	0.508
Abcg1	0.341304474183219	0.302248847926267	FALSE	TRUE	FALSE	0.571	0.514825690863254
Abhd11os	0.645804339778855	0.498121911201858	FALSE	FALSE	TRUE	0.616	0.616
Abhd12	0.572232852380568	0.547926267281106	FALSE	TRUE	FALSE	0.964	1.0550852072944
Abhd14b	0.429552762145768	0.398451612903226	FALSE	FALSE	FALSE	0.5	0.509830879006156
Abhd16a	0.39137048867434	0.396903225806452	FALSE	FALSE	FALSE	0.615	0.645812180791738
Abhd17a	0.212229557349611	0.256141321044547	FALSE	TRUE	FALSE	0.833	0.623464730870385
Abhd17b	0.247282412488704	0.26063287250384	FALSE	FALSE	FALSE	0.778	0.659654745367979
Abhd18	0.487807114381853	0.158322580645161	FALSE	FALSE	TRUE	0.75	0.800925936298883
Abhd6	0.704873371745934	0.744927803379416	FALSE	FALSE	FALSE	0.75	0.603991251788224
Abhd8	0.21304961984334	0.261069124423963	FALSE	TRUE	FALSE	0.88	0.88
Abi1	0.265816918004133	0.246777265745008	FALSE	FALSE	FALSE	0.625	0.56
Abi2	0.468640206155279	0.460817204301075	FALSE	FALSE	TRUE	0.875	0.967689420298028
Abi3bp	0.868153073680622	0.424426760352389	FALSE	FALSE	TRUE	0.472	0.634551655937806
Abl2	0.358128671020901	0.26326267281106	FALSE	FALSE	TRUE	0.667	0.577413841060884
Ablim1	0.673653241022115	0.701339477726574	FALSE	FALSE	TRUE	1	0.997809812498079
Ablim2	0.801117837547434	0.77499846390169	FALSE	FALSE	TRUE	0.833	1.03039718009702
Ablim3	0.363382807510465	0.326611367127496	FALSE	TRUE	FALSE	1	0.84276423891431
Abr	0.545837897006392	0.472565284178187	FALSE	FALSE	TRUE	1	1.08927668603847
Abtb1	0.016335432788057	0.0201290322580645	FALSE	FALSE	FALSE	0.4	0.4
Acaa1a	0.139277926724788	0.124184331797235	FALSE	FALSE	FALSE	0.52	0.637328475956721
Acaca	0.162630465854882	0.166912442396313	FALSE	FALSE	FALSE	0.929	0.993076824519684
Acad9	0.220668192234745	0.252854070660522	FALSE	FALSE	FALSE	0.538	0.422014192891835
Acadl	0.0612474822248849	0.0968293062253988	FALSE	TRUE	FALSE	0.587	0.587
Acadsb	0.263564625217096	0.207311827956989	TRUE	FALSE	FALSE	0.857	0.87353504181646
Acap2	0.629618838339458	0.605701996927803	FALSE	FALSE	TRUE	0.679	0.59958800630407
Acat1	0.496635673515552	0.506390168970814	FALSE	TRUE	FALSE	1	0.943170796943818
Acat2	0.442897877065307	0.432903225806452	FALSE	TRUE	FALSE	0.55	0.55
Acbd3	0.245293341441248	0.276012288786482	FALSE	TRUE	FALSE	0.643	0.538443576892619
Acbd5	0.481204579738465	0.464122887864823	FALSE	TRUE	FALSE	0.75	0.824110935282936
Acbd6	0.358924371480676	0.350445468509985	FALSE	FALSE	FALSE	0.9	0.804141638982069
Acbd7	0.0905982705925844	0.1621432965987	FALSE	TRUE	FALSE	0.581	0.581
Acer3	0.335887907694079	0.304018433179723	FALSE	TRUE	FALSE	0.786	0.65558336607583
Ache	0.512565776899173	0.550537634408602	FALSE	FALSE	TRUE	0.833	0.828
Acin1	0.253987369113974	0.241898617511521	FALSE	TRUE	FALSE	1	1.05567137325074
Acly	0.445584215976906	0.399250997313831	FALSE	TRUE	FALSE	0.94	0.94
Aco2	0.511199287051848	0.486046082949309	FALSE	TRUE	FALSE	0.82	0.82
Acot13	0.486469504166339	0.438863287250384	FALSE	FALSE	FALSE	0.857	0.857
Acot7	0.447806490341034	0.338586789554531	FALSE	TRUE	FALSE	0.891	1.13350704460081
Acox1	0.112398333480144	0.129167434715822	FALSE	FALSE	FALSE	0.75	0.733444382739407
Acp1	0.383906809050182	0.366414746543779	FALSE	FALSE	TRUE	1	1.2788925393314
Acp2	0.0984428775138419	0.142703533026114	FALSE	FALSE	FALSE	0.538	0.538
Acsl1	0.520776668524053	0.431078341013825	FALSE	TRUE	FALSE	0.625	0.610564754631126
Acsl3	0.477634143181114	0.463612903225806	FALSE	TRUE	FALSE	0.9	1.06237793204898
Acsl4	0.646213191669767	0.662943164362519	FALSE	FALSE	FALSE	0.778	0.71783170661648
Acsl6	0.420445088608382	0.387821812596006	FALSE	TRUE	FALSE	0.517	0.517
Acss2	0.583737330469502	0.478642089093702	FALSE	FALSE	TRUE	0.532	0.554786679189725
Actb	0.0944140077950917	0.0279938556067588	TRUE	FALSE	FALSE	1	1.66975869786786
Actg1	0.12884659250293	0.177867895545315	FALSE	FALSE	TRUE	1	1.23084719457785
Actl6a	0.145186553009926	0.210457757296467	TRUE	FALSE	FALSE	0.533	0.405407462360102
Actl6b	0.265863333840555	0.265806451612903	FALSE	TRUE	FALSE	0.769	0.778630319009021
Actn1	0.655570053485343	0.513837173579109	FALSE	FALSE	TRUE	0.563	0.601650720751127
Actn2	0.839031075104666	0.726761048245867	FALSE	FALSE	TRUE	0.494	0.629304105090273
Actn4	0.143368368722395	0.229443932411674	FALSE	FALSE	FALSE	0.556	0.435522442531391
Actr10	0.228932610378437	0.227981566820277	FALSE	FALSE	FALSE	0.833	0.708
Actr1a	0.416162292056936	0.358494623655914	FALSE	FALSE	FALSE	0.625	0.613388664773911
Actr1b	0.644494917767628	0.637099846390169	FALSE	TRUE	FALSE	0.786	0.739812147077376
Actr2	0.479979326636705	0.420989247311828	FALSE	TRUE	FALSE	0.849	0.849
Actr3	0.0717781241776609	0.103655913978495	FALSE	FALSE	FALSE	0.738	0.738
Actr3b	0.678321799017465	0.66868202764977	FALSE	FALSE	TRUE	0.545	0.538
Actr8	0.144806702495118	0.0908571428571428	FALSE	FALSE	FALSE	0.625	0.530497805646775
Acvr1c	0.929786815733782	0.725373049860945	FALSE	FALSE	TRUE	0.659	1.01162276549491
Acvr2a	0.753398887401888	0.679342549923195	FALSE	FALSE	TRUE	0.75	0.731022627122998
Acvr2b	0.262639184272788	0.214193548387097	FALSE	TRUE	FALSE	0.667	0.453319885566256
Acyp1	0.163102427967057	0.129674546351223	FALSE	TRUE	FALSE	0.49	0.49
Acyp2	0.430741040754305	0.472774193548387	FALSE	TRUE	FALSE	0.9	1.11792157417076
Adam10	0.36406145368435	0.273364055299539	FALSE	FALSE	TRUE	0.77	1.03987016821214
Adam11	0.633449439083409	0.692970814132104	FALSE	TRUE	FALSE	0.523	0.523
Adam12	0.749341671893836	0.520070972309326	FALSE	FALSE	TRUE	0.59	0.54211899250179
Adam15	0.511882678221964	0.486377880184332	FALSE	TRUE	FALSE	0.625	0.675432281447958
Adam19	0.519419150254052	0.473517665130568	TRUE	FALSE	FALSE	0.545	0.516277217404023
Adam22	0.559919147148008	0.495711213517665	FALSE	FALSE	TRUE	1	1.13212849603931
Adam23	0.735275463398913	0.653142857142857	FALSE	FALSE	TRUE	0.933	1.342046917327
Adamts16	0.657326562676832	0.706449809228753	TRUE	FALSE	FALSE	0.636	0.668514489341364
Adamts17	0.484053679002493	0.457162168443621	FALSE	FALSE	TRUE	0.52	0.640256981802512
Adamts18	0.760085013732835	0.74639150653912	FALSE	FALSE	TRUE	0.518	0.585743437407027
Adamts2	0.780090808972325	0.701331141834115	FALSE	FALSE	TRUE	0.56	0.617198022192673
Adamts3	0.668058253886822	0.671713370208535	FALSE	FALSE	TRUE	0.533	0.465432129235617
Adamts6	0.3523375199585	0.409364343183767	FALSE	FALSE	TRUE	0.641	0.943372283958147
Adamtsl1	0.823703358225822	0.69168469433029	FALSE	FALSE	TRUE	0.734	1.41786113650276
Adap1	0.612905661568224	0.599649769585253	FALSE	TRUE	FALSE	0.875	0.847869437126086
Adar	0.339458837932565	0.352940092165899	FALSE	TRUE	FALSE	0.738	0.738
Adarb1	0.716709708950037	0.740331797235023	FALSE	FALSE	TRUE	0.71	0.71
Adarb2	0.724148037560981	0.709462365591398	FALSE	FALSE	TRUE	0.984	2.98504282397393
Adcy1	0.704607526014217	0.765457397016874	FALSE	FALSE	TRUE	0.536	0.536
Adcy2	0.766446636755342	0.731440860215054	FALSE	FALSE	TRUE	0.93	1.58596469085962
Adcy5	0.360189245925525	0.335207373271889	FALSE	TRUE	FALSE	0.607	0.607
Adcy8	0.806762421635582	0.750901307068946	FALSE	FALSE	TRUE	0.81	1.18015561981744
Adcy9	0.124183275783615	0.154328725038402	FALSE	TRUE	FALSE	0.625	0.726628946922342
Adcyap1	0.927970215507031	0.744555282811929	FALSE	FALSE	TRUE	0.944	0.944
Adcyap1r1	0.581738241600993	0.560645161290323	FALSE	TRUE	FALSE	0.639	0.639
Add1	0.490645793462778	0.485751152073733	FALSE	TRUE	FALSE	0.833	0.714122580305745
Add2	0.144016091797488	0.165996927803379	FALSE	FALSE	FALSE	0.875	0.828629769743684
Add3	0.760473973711724	0.779692780337942	FALSE	FALSE	TRUE	0.833	0.534693002457795
Adgra1	0.593041772226232	0.595164362519201	FALSE	FALSE	TRUE	0.875	1.08440355691775
Adgrb1	0.593919043033236	0.602347158218126	FALSE	FALSE	TRUE	0.75	0.738
Adgrb2	0.620852619096502	0.616184331797235	FALSE	FALSE	TRUE	0.708	0.708
Adgrb3	0.623469988062963	0.646181259600614	FALSE	TRUE	FALSE	1	3.01741243254041
Adgrl1	0.179973036759764	0.252675883256528	FALSE	TRUE	FALSE	0.857	0.817
Adgrl2	0.896420323752572	0.892940092165899	FALSE	FALSE	TRUE	0.846	1.24365280865033
Adgrl3	0.698908023140452	0.769658986175115	FALSE	TRUE	FALSE	1	2.85300830888911
Adgrv1	0.608677641625875	0.465495947756546	TRUE	FALSE	FALSE	0.395	0.528363225667173
Adipor1	0.137350429318617	0.19694623655914	FALSE	FALSE	FALSE	0.571	0.52
Adipor2	0.653428071547403	0.310494623655914	FALSE	TRUE	FALSE	0.6	0.523289195669254
Adk	0.434058698839977	0.443354838709677	FALSE	FALSE	TRUE	0.75	0.761960317973857
Adora2a	0.000620747304476675	0.103681018851028	FALSE	TRUE	FALSE	0.8	0.8
Adprh	0.174503445079706	0.216811059907834	FALSE	TRUE	FALSE	0.857	0.8
Adra1a	0.764265710077075	0.790267281105991	FALSE	FALSE	TRUE	0.571	0.581880252661248
Adra2a	0.678517913981994	0.634435928546341	FALSE	TRUE	FALSE	0.437	0.437
Adrm1	0.182077884798315	0.147668202764977	FALSE	FALSE	FALSE	0.84	0.84
Adss	0.496983796588867	0.496276497695853	FALSE	TRUE	FALSE	0.833	0.872408577457661
Aebp2	0.148524579324634	0.161585253456221	FALSE	FALSE	FALSE	0.523	0.523
Afdn	-0.156113354074572	-0.243125238758325	TRUE	FALSE	FALSE	1	1.54523297223237
Aff2	0.478496462655477	0.501007680491551	FALSE	FALSE	TRUE	0.872	1.2290138418075
Aff3	0.555113170336562	0.613898617511521	FALSE	FALSE	TRUE	0.937	1.67790319431298
Aff4	0.396061176915678	0.376479262672811	FALSE	FALSE	TRUE	1	0.779
Afg3l1	0.0893976298725324	0.0651981566820276	FALSE	FALSE	FALSE	0.625	0.533893122432445
Afg3l2	0.357502451014414	0.342980030721966	FALSE	TRUE	FALSE	0.833	0.660123683881505
Aftph	0.149706955295574	0.160694316436252	FALSE	FALSE	FALSE	0.714	0.799216472178787
Agap1	0.51076322133599	0.506334869431644	FALSE	FALSE	TRUE	0.875	0.919569898148505
Agap2	0.445192526311823	0.396344086021505	FALSE	TRUE	FALSE	0.625	0.555325512325565
Agap3	0.177338895617383	0.186248847926267	FALSE	TRUE	FALSE	0.833	0.754
Agbl4	0.189078562876391	0.202758832565284	FALSE	FALSE	TRUE	1	1.80207414564064
Agfg1	0.261288055380655	0.257167434715822	FALSE	TRUE	FALSE	0.571	0.553
Aggf1	0.313433488892686	0.202175115207373	FALSE	FALSE	FALSE	0.667	0.467691498413633
Agk	0.23417861964477	0.228559139784946	FALSE	TRUE	FALSE	0.692	0.486
Agl	0.389125502172353	0.421296466973886	FALSE	FALSE	FALSE	0.667	0.450738368762868
Ago1	0.3466864833788	0.230863287250384	FALSE	TRUE	FALSE	0.538	0.581702931456138
Ago2	0.254508487335249	0.213775729646697	FALSE	TRUE	FALSE	0.692	0.702741503715723
Ago3	0.595325029091044	0.319680491551459	FALSE	FALSE	TRUE	1	1.15250578551399
Ago4	0.442490200112156	0.311145929339478	FALSE	TRUE	FALSE	0.5	0.525166293894417
