UMAP_1	UMAP_2
-5.26282441166578	1.39356920874814
-4.16331922558485	-14.8639490827253
4.1539717957622	-8.38284709297916
7.51667178126635	6.74513313925961
-0.516470368182044	-0.804384134643279
7.16322720500292	3.77365539229611
-2.28833639172254	-2.85570409142276
13.6110245034343	-2.24494340264102
-4.77359520939527	4.80472395575742
-0.375865074967723	-12.5665781720807
-5.58250271824537	-8.06796958290835
-5.47131335285841	4.85873911536435
-5.14918314961134	8.55399201071958
2.87813461276354	-9.61826827370425
11.811800603593	1.14930395043591
-3.75833308247266	-9.40357138954898
-3.58197152165113	-2.55760385834476
-5.43968569782911	-6.32615067803165
-10.0691827490681	11.1709286943744
7.89323008509936	4.12579844153623
5.86882317515673	5.18371985114316
-5.62737214115797	-8.05248000466128
-1.96859645394025	-9.09579970680972
-1.44494860914884	2.21025333560208
8.35364497157397	-2.37919642769595
1.0837563321239	-1.68088366829654
-5.70563303974805	-15.1620352491071
-1.36532115486799	-7.46672894799014
3.9435488030559	-5.37333848320743
2.9458361909038	16.6857573763202
-5.69621359852491	-4.08852078758975
0.964251880372186	-1.76209261261722
-8.81276356724439	11.1807019487689
-5.60229432133375	1.4151429907153
1.57556403132739	10.5266358629535
3.56303227397265	1.77241609252194
2.11567175837817	3.71753142035703
-5.19600808170972	11.4192225710223
-1.65543043163953	-6.92547013603946
-2.50829398182569	-9.78896357857486
2.2239455029613	16.390129782326
7.14765990229907	7.54886124289731
-5.78628241566358	12.0033347383807
-6.19879948643384	-14.8504021390607
6.15338623973193	5.87300417578916
-5.61540400532423	-4.71933772408267
-1.65978014019666	6.02836058295468
8.39811289759936	-2.33565690361758
5.49600756617846	4.70146439231137
0.0782946393138364	8.9480016008685
-6.66403185871778	8.15023729956845
-6.03476082829176	-14.3603203519513
2.35607064219775	-9.58508231484195
-2.27903449085889	-2.52873852097293
-0.0674400284641788	-3.27110292755862
5.12388575526537	-5.44228436791202
2.3801053807384	-9.73136164986392
13.6243826195842	-2.69466926895877
-9.95834099796949	11.4534337297748
2.55572402926745	-9.54580619179507
-0.817642654454093	-4.03818061196109
6.39068425151171	4.82563326514462
-5.09548222569166	7.58533308661679
13.8655592248088	-2.49328782402774
7.3466044709331	4.08238337195615
-0.224457423364501	-12.0101435407331
-6.98437201527296	11.3533541933368
0.0758743331080868	-0.537133060329162
-5.39385115650831	-7.58286311470767
-6.57649170902906	7.66789219535092
-3.30461489704786	6.58156511939267
3.15023839923205	4.49009440100888
3.63638699504199	7.68123743689755
-0.382155831133704	-8.05603339516421
-5.48775231388746	3.37324950850705
-5.70833479908643	12.1033370271991
-6.87120139149366	-3.85539796196719
-3.14303338078199	5.88038895285825
-0.355000342404227	-12.4817469342878
1.95598304721179	-8.11220576607486
4.31346476527514	-13.2224838956525
6.8934475228435	7.06392119086484
-2.2309238865727	10.5945803896258
-5.12142693546949	5.01725742972592
3.87803519221606	1.7714160457919
-0.918949897562842	-5.56630589806338
5.95899785014453	4.09592363990048
-5.60363184956251	0.565804131395616
-3.74321376827894	-5.51185300194522
2.31099284144702	16.9480712190936
-0.530311654483657	-13.1598274930646
3.46524370166125	2.20812688029508
8.3361498162395	-1.68049468838473
0.900492791855951	-6.68668391548892
3.6124211594707	7.64379856742124
-0.887594337736945	-4.00210454308292
0.124399428094049	9.45318958914975
4.67849362345995	3.18209669745664
-3.13176357296644	5.98283550894956
4.09704220744433	1.44090268767575
5.90927565547289	8.19040796912412
-1.56942128685651	-2.87815954529544
-4.78380524662672	-4.32777669274112
2.47282040568652	-4.21046712242862
3.70597660991015	1.29762605584363
-2.1931494429463	10.9101969972918
-6.30596243885694	7.5168058649371
3.29365075084033	16.3352515474627
2.17755735369982	-4.57487990700504
8.31636584254565	-1.95561506592532
-2.21812366989789	2.44432041800717
-7.25725066212354	10.9252536073993
-0.0798727228992984	-8.30719306313296
-5.18278777149854	-4.59311177574893
-4.38359462765394	-4.18929889046451
0.132525686944146	-4.61786343895694
-2.03202414063154	-3.37852194153567
3.70648730250659	7.64681837714414
5.21758330317797	-7.22478272759219
-2.22868632820783	10.8293645159076
1.34322059603991	11.5676095262835
4.09126866313281	3.87458846724729
2.26998293849291	2.68963358557919
-4.16303097752271	-6.80901315056583
2.71810615512194	-7.1064269765546
8.11412013026538	4.82244799292783
-6.93893706349073	7.09246609366635
3.16290176364245	-3.13353326164981
8.38030112239184	-2.45666482292911
-2.90280520466505	-8.13789203011294
1.6427162930614	-6.07792880379459
3.09267127963366	7.30179045356015
3.97990286799731	1.96502170718411
7.48668396922411	-5.7767994626691
-5.28298604038892	11.3799054399798
-0.543948280786853	-4.51146867119571
-3.95281970051466	-5.10173156105777
5.61138403865161	4.21413967765073
-5.33172928837476	-0.705413602225982
2.92650545092883	-2.91588332497378
-4.91681468037305	-4.66616704308292
0.421863798821588	-9.82206847512027
7.63751090022387	5.30130455649594
3.85776675196948	-6.31082942330142
-0.424799042915683	-12.6214287503888
-3.56145655659376	-1.55439510189792
-5.14197957066236	-4.54387738549014
-2.43759834316907	1.31552658236722
2.69098151179614	-9.35525920235415
-5.23364436176954	4.79349777854184
3.02076280566515	-3.38837435089847
8.26603281947436	-2.15263583504459
-6.94925772694288	7.63885901129941
14.0303188607341	-3.060905001991
2.17225778552355	-3.05313231789371
-3.77502786663709	6.32397720969418
1.91705906840624	-5.4874928220441
2.33055103274645	-2.97595670067569
2.06496108027758	-3.50055076920291
2.56803071948351	-9.44793822609683
-0.648178349410872	0.133970268137254
13.749433164323	-2.26139333092471
6.90022290202441	7.73915121710996
5.99667275401415	5.01929018653134
4.63875735255541	-5.18944814049503
-1.8801987126225	2.47364876425961
2.86794865580859	4.10273239768247
-3.94273054150281	-6.08634784065982
8.09079325648608	4.24824831641415
-4.14929854420362	-14.5456097348859
8.2994476601726	-2.4350116475751
1.42160332652392	0.198713965780534
5.50749505015673	5.03374359763364
-6.60311877278028	-9.96986987435123
-0.70233872083364	-3.59636404358646
4.61324036570849	-6.70496823632022
3.64969218226733	11.4163291231463
-7.26700675038038	10.9812133089374
0.0221408948546841	8.87784454978208
-6.74878823307691	7.7179424539874
-8.93836819676099	10.7360913530658
-6.69882809666334	7.23973295844296
-9.84201371220289	11.683137632973
1.26921260806384	-6.22865989052554
-5.83291089085279	11.2000605837176
5.97282231303515	5.42883942282895
8.23764861079516	4.52685377753476
-0.675573419010024	-3.66609527909061
0.638328079903741	-2.17329265915652
-5.07398879078565	10.5226447359393
2.58035982104601	17.0097720400165
3.77159083339037	16.4583136812518
-6.06944024113355	8.17326233542661
-4.07691394833265	3.60614917433957
2.32285249682726	-6.62224891030093
-5.1742957785481	-15.2196781858136
2.09841359111132	-2.97532274567386
7.44108832331957	5.07321140921811
7.73352492305102	5.12736246741513
-2.8191043093556	-8.52937342964908
-5.62699305561719	-14.8315155728986
-0.212379868304114	-3.87508370720645
4.29407847377123	-13.5553362592389
-4.67726265934644	-14.8850300534894
2.66375601741137	-9.39855410897037
6.29514468165698	3.95502565062741
8.93404257746997	5.12968037284116
0.0371026739722684	-10.5209381803205
3.03110897990527	16.5687739626239
1.81883013697924	-4.83770873390933
-13.5818303778523	-0.186120741002761
7.24175560923876	7.97264883673886
-0.282312537705283	-12.1152899488141
0.103453998292108	-13.2989237531354
4.66813481303515	-5.36235120140811
-6.1173790648335	7.25976154959897
-6.04875695255933	1.2657455579112
8.05868113490405	3.67413900054196
-10.4190610602253	11.0089375749896
1.6443761632091	-6.06893470131656
-6.34047972706495	8.24102089560727
4.41983950587573	5.88088772452573
-0.480570898553114	8.24876091635922
-1.86915039566694	-2.24785020195743
-8.41090714482007	11.6939675585101
-4.17863857296644	3.25223300612668
8.148527745927	-2.08083607994815
8.28126872035327	3.80341193831662
-0.37083857057033	0.162292219764985
-0.0791771962994144	-0.434340916507445
-5.08248316792188	10.8102786318133
-9.23728882816968	11.3125655428241
0.101463560784478	-3.07990219437381
-1.36984777001081	-6.5303452237775
2.65045822116198	-3.46259810768863
4.79788983317675	-13.1366217359235
-4.37497102764783	-4.29246880852481
-1.9092948391789	2.08936402953366
-4.56308447865186	-7.33940484368106
2.67277253123583	12.4426257387469
6.86190903636279	-2.60130073868533
-5.71896826771436	11.6554620043109
1.47127664538683	-5.49598338448306
3.06165612193408	2.03928241885404
4.50849497767748	-8.71194674813052
-2.39525866059003	1.34193525469998
3.6177636429912	7.72261116660336
-5.60092436817823	12.2156092897723
-2.95589172390638	-3.2104821427991
-6.19586979893384	-1.04910101734897
6.00195801707568	4.48083040869931
-3.06568800953565	-4.00059153877994
7.55474341365161	-2.50116374336978
-9.5298169806355	-7.6773178800275
3.62289154979052	16.5113875643084
0.0246443197375729	-9.8831055387189
-5.64160000828443	1.29351554072598
-5.9199970915669	-14.9845135434796
9.0539118096477	5.63242647803525
-5.54905688313184	-14.3224537595441
-4.78792321232496	-14.2350666745832
-5.48809277561842	12.5210807100604
6.67402470561328	8.51705811179379
4.00066197367968	-6.43188884102603
11.8061424538738	1.15753123915891
-6.71484648731885	1.05852506316403
4.8621484086162	3.01417777693967
2.52080262156786	-5.52205636345645
14.1241575524456	-2.91518356644412
-2.34784495381055	1.53054688132504
4.31303656550707	-13.3009255155255
6.64270604106249	7.88067600882749
2.41302025767626	16.5811145082782
5.27790797206225	-4.28877856575748
-1.93342864063917	2.50337217009763
5.15871155711474	-7.11254432045718
-2.04665255097089	-8.79266097389957
3.16375792476	-16.0345185025861
-6.33992993382154	7.45647881186704
2.63705599757494	11.7558028475116
7.60085452052416	4.22573516524533
3.03913486453356	4.79693625128964
-1.64355957058607	6.7019250170062
-5.97562253025709	-14.6675760968854
5.87549984904589	3.63777277625302
6.1771127030498	4.14296767867307
-6.34109723118482	8.10122988379697
-5.48363482502637	12.7467601076434
-2.21046947983442	10.9357001558612
-0.15441613939939	-3.89082410179874
6.9971581742412	7.8539640680621
-2.69134676006971	-8.5217364057233
-1.21456497458158	-0.210122667186461
-1.30530219820676	0.289665496043362
11.9178444192058	1.28330085433225
-5.56597220448194	1.27364865697125
3.58119452449145	1.14919636405209
-0.507844097142796	-5.60994365059634
-0.278951610600333	-3.38371779763003
4.99887431117358	-13.5398695691754
2.5601431176311	-9.26913192116519
-4.6578654005879	-6.17544820153018
7.76384032222094	-3.17592527710696
-5.59178721455274	-4.75082042061588
-1.24432914999662	-2.90545084320804
-4.25095307377515	-5.26245524727603
-0.652708242809157	8.05597517646054
-4.01773559597669	-1.74377443634769
4.005630140031	1.38613424456815
1.30535066577258	-7.06246306740543
-0.925585503851752	-0.616259299152099
4.64807904216113	-13.2310888990094
-4.99733340290723	10.5170666948626
5.07447398158373	-5.44479205452701
7.61894095393481	-6.28466060005923
7.31967652293505	6.96452734626035
-4.37839900997816	-4.54255130135318
-0.820650751864295	7.81485912955502
-4.39272725132642	-14.6623528226544
0.20901912900271	-11.0696861966779
2.28810012790026	-4.56552102410098
-9.30969941166578	11.3981749788592
-1.44757657793699	2.20774469531278
3.9531923577434	3.66250751174191
0.696187739098687	-6.49537398659488
-7.62033974674879	10.8351218477557
-3.84762298611341	3.47270534194211
4.40857422801318	-8.64675643288394
-5.19104277638135	-7.36690022789737
1.8929866597301	10.2771174684832
11.9353109643108	1.2805473581622
1.58515465709033	2.91085050261716
4.87917578669848	-4.80640199028751
5.48323500605883	3.67228028929929
8.27074015590014	4.94749758399228
-12.9578775122517	-0.568869434230529
-0.604696880256514	-13.6639902814557
13.9972521111614	-2.17647340142032
8.86793959590258	5.13728640235166
-1.53271007088361	-4.40688016258975
3.23952162715258	-3.26617147766849
0.853950385773797	11.3204467073749
3.12967932673754	-16.0681851133039
7.54967463465991	-3.14843942963382
-0.108501310622077	-11.8735888227155
8.14835799189868	3.49296615279416
14.1915518090373	-3.00724484764835
14.0503917977458	2.61552736914853
3.91644490214648	3.63409302390317
-3.1428815081471	5.76345846808652
-4.10664808300672	-5.06163003289005
-1.30666094568906	-7.08690574013492
4.54174435588183	2.18888995803098
-2.31313681152998	10.9156129137347
-2.2523101523274	-9.25618579231998
0.205868189061303	-11.0689766629865
-6.17854249027906	-4.48608090721866
3.17133152934374	-3.44417621933719
0.0487738296634152	-10.5990364774396
4.62778008433642	16.2181737200091
-13.6778014853352	-0.191302679412566
-9.04697358158765	10.7553584352801
-3.21608960179029	6.00295756018857
2.10093176814379	3.02878449118833
1.76271284076037	16.3427035585711
-1.07645988014875	-1.25146963440677
4.18247282954516	2.89106223738889
4.45657504054369	5.86907360709409
-3.59130107906995	-14.8825695737531
3.44327795955004	-6.11218907677432
8.88905013057055	4.96636412299375
-5.54794156101881	0.983724810249604
2.01249731036486	-3.42964150749942
-1.30654406098066	-0.524369977348052
7.75739920588793	-3.19917919480106
-5.76787411717115	-0.907596133582793
7.98224413844409	-3.13303448998233
6.98361266108813	2.87832186377744
2.24637425395312	-3.31400062882205
-4.49414050129591	-15.0356981977155
4.21162760707202	3.0282223001788
-6.61668240574537	7.35453818000058
-1.30855184343992	0.211631797320642
-1.73591482189832	-6.97186877571841
-0.57561289069591	-13.7616427167585
2.09155905696215	-8.35291220986148
3.66226733180346	11.4492499605487
1.99056661578478	12.2897937074969
2.25110543223681	10.5451848284076
-5.12544190434156	-4.49249245964786
-1.15772199181257	-9.41500689827701
6.16859734507861	5.87248728430966
3.12813032122912	-3.05819799744388
5.48528063746752	3.61974713958005
0.948069457734247	-2.99378707253238
-6.36128937748609	8.09949276602963
4.92584574672045	-5.50650145851871
-6.55450760868726	1.04586569226483
-5.9543102934712	-4.71951844536563
7.55516303035082	-6.11692883812686
2.96404588671984	4.74951670325498
2.58122766467394	12.5463492647479
-3.82328116444288	-0.403631113403045
7.46530545207324	-6.03624322258731
-6.32432066944776	-4.42544247948428
8.63230002375903	5.3463866487811
-3.77127491978345	-14.9382240995099
-5.47378766087232	12.6884028688739
-10.2570365622395	11.2494170442889
7.99144709559741	3.71005985892514
13.8223091408855	-2.58034827553531
-3.65343367603956	-2.10982038819095
1.45470536204638	-6.73571660362979
3.89195931407275	6.7588679567645
-4.15793716458021	-3.23492147766849
-1.30414348391233	-7.53249051415225
2.77578056308093	3.18805620825986
4.52050173732104	-13.8737509473493
-5.59596144703565	1.19738004363278
-4.18179285076795	-0.565666578643523
-13.1894038870686	-6.5713870748212
-1.65763878372846	2.33181045211057
4.29445469828906	3.59960220015744
-0.51098676693974	-13.1047194226911
6.81549799891772	-2.45388939224979
8.25496638270678	-1.36077549301883
0.216616992676873	-11.3467028363874
-6.31631934193311	-8.14443900429507
0.842979793275018	11.3882615343402
6.79118073436083	7.81954643882016
0.328735773289819	-10.1623661740949
2.5667599484569	17.228789068825
-3.06895625141798	5.68595049536923
2.61850703212084	-2.76374533020755
-0.843654032027106	-0.477757595412932
11.708001737321	1.04950062192182
-10.12543713597	11.0835625902484
7.08241904231371	7.53492043174008
-2.10171496418653	-9.27127673470279
-2.51288449314771	10.6222951189349
7.43071330043139	-6.35194327675601
-2.34949576405225	2.8949181810687
-2.49644720104871	-3.99803902947208
1.36853337737383	0.176024429566659
6.80470478984179	8.48216602957944
1.28494489642443	-3.00654246651431
2.87067234965624	-7.28987386070987
-1.29161750820814	-7.47469689690372
-1.76705836800275	-8.456905625694
2.40566909762682	3.26547763503293
5.06500781031909	-4.55017545067569
-6.5326269820088	1.13866094506482
-3.41864954975782	-3.31413080536624
-4.7974704459065	-14.1886847242047
-0.57605210987268	-13.5978939756086
0.0921486065036252	-10.2478325589826
-4.57968890217481	-0.867231987350188
-5.1596645071858	-15.0466282590558
6.88004696818652	8.27400753653745
0.188872937882562	-8.03638961159488
3.79775822612109	1.66307041800717
-5.18522488621412	-4.09912087761661
-0.155155386006217	-10.2785065396955
1.16068959685626	-6.48906161629459
-3.88790928867994	-5.88973452889224
7.06673062297167	5.33567974723081
-1.20226037052808	-8.01943805062076
6.36196625682177	4.0405103937457
-2.0036836817616	2.04950449622373
3.11835229846301	3.55517122901181
2.40476572963061	11.9600989595721
7.63090193721118	-6.18865706764957
-1.79219471958814	-8.75015857064029
5.13912499400439	5.19253180182675
1.83321702929797	-6.14472796761295
5.55428278895678	4.15560600913266
8.36945498439135	-1.57247676693698
-1.20072936562238	6.50192854560117
7.89942038508715	3.64497611678342
-0.563416551029067	-0.416416548125945
-1.84785079506574	2.1412765756915
8.97644484492602	5.46499512351254
-4.90294205692945	-1.65370418869754
8.04952395411791	3.98718092597226
-3.40697371510206	0.387508094377317
2.15581810923876	-3.26477291428348
-3.67765605000196	-5.45431258522769
-5.24425589588819	4.95464823401669
9.20114481898608	5.44632551825742
-1.45973997858701	-9.29828288399478
-1.08537548330961	-5.61176373802921
0.235507433140893	-9.95495059334537
-0.644408296024184	-12.9834950193097
1.75080502482714	-7.82205226265689
-0.0361116185539768	8.80075333274106
-5.43482291248975	0.634278662569322
-5.36744915989576	-1.06639172875186
-6.067208166396	1.24930290139417
3.87419760676684	11.1941363588641
8.00091898890795	4.69555971778134
-2.46547853497205	3.45235822356442
2.89407003375353	-3.57768919312259
4.67669117900195	-6.89795329415103
8.92700827571215	4.8054554239581
7.44637501689257	-6.04683902107974
2.07548106166186	-3.31879927956363
2.09827053996386	16.3217952028583
1.14204061480822	-3.79923846565982
2.76181376429858	-7.05815865837833
4.2920709893352	3.6364199892352
-6.04865824726759	-14.6369650586774
1.41472113581957	-6.10248067223331
4.46566832515063	3.68415496505002
-4.66609560993848	3.45164654410581
-9.24628102329908	11.231230475075
-2.57933961895643	-3.9386589749982
1.41239107104601	0.204350709981717
0.97372711154284	-4.9894550069501
8.19487822505297	3.44603774703244
-1.38701658991514	2.20984969294766
-2.39702784565626	3.39209554351071
-6.64890467671094	-3.67451622330447
-0.696432347571234	-7.93630149208804
-2.27138936070142	10.8519160524676
2.35359824153246	17.1221225038836
5.19268620463671	7.12945721305112
2.33399332019152	-9.5125000699689
-5.64959704426466	7.43975994742612
2.86674559565844	-3.86978652321597
8.01879561396899	4.94734594977597
7.06479704829516	7.65886852896909
0.971432451928277	-1.77441003166934
-4.65232073811231	10.439054228432
7.3731952950603	-6.0328185781171
6.8416725442058	8.16604159033994
-1.90245794800458	-6.60801102959415
-1.73047911671339	5.99423000968198
-5.67288338688551	11.7023045793841
5.45247853251757	3.80863640464047
-1.86794065979658	-6.69899680458804
6.95059979411425	4.28909275687436
3.97817671748461	11.1300141588519
-9.73164116886793	11.761808134682
7.39346755000414	4.06283447898129
0.149153415883203	-11.2508127912213
0.045497362340112	-8.34795977913638
3.45915019961657	-5.83373858773013
-7.06008326557813	7.33700153983334
-2.22554385212598	-3.09953954064151
2.35865128489794	10.5400540605853
2.59412420245471	2.22014031565885
-5.27436244038282	1.24036160863141
-5.5278695776814	12.4753281847308
3.07566941233935	-5.74538018547794
6.96111023875536	7.94177506125668
1.48960233184161	-5.49411799752017
-0.559193547045569	-13.8382847531964
-2.22560107258497	5.28127882636289
3.08881271334948	1.81678722060422
1.19172931166949	-2.98865368210574
-13.0950196936482	-0.47209777676364
-0.65392785814939	-0.146280966632567
11.9249845788127	1.26365450776318
-5.3361724570149	4.51590035117368
6.27482092830004	7.5984709039996
0.898636226380487	11.2575709596942
0.789253239358087	-5.90169932686588
-8.13184678105054	11.0643927828143
-9.43645512608228	-7.8221285566022
-2.05646109131513	-2.35855963074466
7.20704901667895	-5.95655181252261
2.2558161065227	-8.3947136624982
-5.62398945835767	7.04375574744443
-0.429522487496714	-12.5219748243024
6.83560526820483	7.94149229682187
0.0627172634250119	9.63591644919614
-5.72030198124586	1.23479739583234
-5.55003487614332	-7.67176892601749
2.26983869525256	4.09404060996274
0.104612295354028	-4.49957730614444
9.0349794671184	4.96225140250424
3.31645596476855	-15.6965210660627
3.07536924334826	-3.88510348641177
-8.90546261814771	10.7743689791034
-5.81832825688062	1.27923814213971
-6.89408337620435	7.75415203726987
1.16023040267291	-6.36687686287662
8.07187903376879	3.61439678824643
-1.0724052741879	-7.86522700630923
-2.23072850254713	-9.01545836769839
2.40671909304919	-9.58415820442935
-2.46423017529188	-9.76383998238345
-1.29788642672239	0.153861172563828
2.93461668940844	-7.24512412392398
-3.74802481678663	-5.93128707253238
4.67533600779833	-13.3328984006574
-3.48875963238416	-1.67677213989993
-6.51910054234205	-9.91329886757632
3.78308642360034	2.11125371611813
3.73051369639697	16.4290721193622
-5.71871840504346	-15.1117432340314
-5.15111290959058	12.893192030556
2.00317132922472	-3.17515876137515
-1.63312327412305	-7.78506209694644
1.66466582270922	-3.91845538460513
-5.43234002140699	0.507547788388528
2.06714356395068	-8.77636077248355
-5.78339039829908	-8.18876292549869
-5.10530125645338	4.8244254366229
1.67312491389575	-5.26246764504214
4.53386223765673	-13.5700714811017
0.0721710965281918	-10.2729428037335
13.9555498406536	-2.37809684120914
-6.39006459263502	-0.984575174682342
14.131998662675	-2.92629721009036
-1.18491398838697	0.31125860015998
8.38371146174731	-1.91170670830508
8.83235705348315	4.647502161629
2.20568812342944	-5.5591743215253
-5.93727719334302	-14.7211868985822
8.03816855403247	4.82465145743588
-4.71850764301954	-14.9381230100324
5.68567955943408	8.073856093056
-1.78132473972974	-6.82659318291446
2.74718153926196	3.8127796427081
-5.39260279682813	8.04998181021909
-5.48084103611646	-6.62138011299869
-5.36321723011671	7.83493969596127
8.89691603633227	4.66970083869199
-3.1172684386128	-4.32255723320743
-1.13558065441785	1.98016474402646
0.200252716267724	-11.1395142301252
-5.82597147968946	1.29775593436459
-5.74161946324049	11.8845689073871
-4.22725474384962	-14.5478213056256
2.89297187777819	-9.6688893064191
4.94832718821826	2.89091203368405
-0.0289514913910434	9.22161839163999
4.99765742274584	-5.47870042168399
-1.6355652764195	-6.93670918785831
8.80120432826342	4.85784742987851
2.53161371203723	16.5735099092791
1.03136265727343	-5.76183774315616
-9.73288189915357	10.8136288896869
-5.88617550877271	-15.1117804273297
14.157503728593	-2.72692587219974
2.0769830987102	-4.08023860298892
-2.01342069653211	-4.38647820793887
2.70360339137377	17.1847331301043
-1.03418963698087	0.40098080790738
-4.21685230282484	-14.8603604062726
-3.32692873028455	6.70667669928769
-2.82893621472059	5.76126692450742
2.38783324214282	11.8963992372821
-1.9438738777989	2.05254802859525
-9.81044041660962	11.6598880068133
-6.41961419132886	7.50646469748715
-1.29574864653287	-2.57991721474429
8.52323973628344	-2.17102744423648
11.7599788949138	1.10377196229199
13.8890310570842	-3.0447380765607
-5.43846499470411	-0.887472532623015
-2.49158703831373	10.5126635805438
-4.01127039936719	-14.8455641492536
0.151358489716668	-10.2449953778913
-9.64166485813795	11.6816832796405
4.2944861695415	-5.28739192330142
-3.20683967617689	0.229957588083543
-2.1035304024571	-9.11773421608707
3.88967240306201	11.1676842943499
3.18248117419543	4.70165131247739
2.12321389170947	17.0254885927508
9.03667128535571	5.06944964087705
-5.30620610264478	-15.1596367582013
-5.71217000034986	7.59860727942685
-4.74030196217237	-1.63707187020084
-5.45483433750806	11.3116395250628
-13.4947513296956	-0.274878524177276
-5.79962908772169	11.9139487520526
-1.08870946911512	-2.69608905159732
14.06414854976	-2.94258835160037
-0.632387395178656	-7.84848334633609
2.65808308574023	-7.01272275292178
-4.5763601019734	-6.63137795769473
8.65702975245776	5.80947373069028
-4.15875875500379	-6.92455174767276
-6.44211756733594	7.32525370276669
-2.04785966423688	-5.2414720281293
-4.44774639156995	-4.81537082039615
6.49694693538012	3.80764100707272
-3.47628461865125	-2.03735425316592
-5.64629208592115	11.8969037309955
4.38822329493823	-13.112592004173
5.30206978770556	4.50928518927792
4.55157864543261	-13.887605927818
7.86886752101245	5.02859232581357
-7.90110861805616	10.7506797090838
3.07342184039416	7.08198664344052
-5.47586524037061	-0.899096749656402
2.24109089824023	-5.57487656914493
-1.30984752920804	-0.49301560961505
-0.346785540854316	-8.10888697945376
-5.00124680546461	-14.3489897473981
5.37764323207202	3.0589749590228
-1.8136236622685	-4.26658799492618
6.58870518657031	3.14358709014157
4.73266518565478	6.71474001563291
2.92123353930773	-9.40785815560123
-2.21114325073896	-1.67021503292819
0.0808793947345212	-8.14303328835269
2.44501531573596	-9.90998580300113
-2.45322262791334	-3.78098323189517
-5.13242470768629	4.73043272650937
8.06053984614672	-3.00684859596988
0.157350127423425	-8.03639056526919
-5.54639994648634	-5.28878094994327
-10.0993827536458	10.9054057375262
-6.59598814991651	1.12719950831632
2.56867969485583	11.7429663912127
-5.44446217564283	9.9384219423602
-5.02598845509229	-14.8330395444562
-6.79273640659986	8.14717981971005
-5.42626320866285	-7.66389777504703
-3.68303262737928	-9.38808848702212
-2.3087602808827	-9.53009154640933
-5.00058495548902	-1.61098291718265
0.242340390408654	-11.1179850324323
-2.95865737942396	-5.34461953484317
9.01118815394702	5.58618281043271
1.68978918048205	-5.24152400337955
7.79003203364672	5.68858549750546
-4.45116483715711	3.19436357176999
8.38939440699877	3.96775505698422
-3.57646905926404	-9.17659499489566
-5.04213034657178	10.9854371324847
-2.17139112499891	-9.28689124428531
4.5663720414287	-13.4616711362531
-5.69781481770216	-4.41750123345157
2.46439421626391	10.7695233599017
2.59623420687975	-3.15689375244876
3.81856883021655	2.09222552932004
4.49418557139697	2.82169768965939
14.1602274224407	-3.1508593782117
6.95437825175585	4.20357773459653
2.85631144496264	16.811444021828
-5.65406119373975	1.40623936808804
-1.53514337090192	-8.28180243813296
2.86253822299304	3.23843476927976
3.65585244151415	3.22001693404416
-0.748218889510016	-13.805161736839
-4.07612931278883	-6.82641055428287
8.07194769831957	3.79268620169858
7.90737402888598	4.01938245452145
-7.93377434757886	10.72832176841
-2.23730241802869	2.89781401313046
-0.648432458912711	-8.18379618965884
6.05986369105639	4.90342257178525
-3.72648322132764	-5.74668814980289
4.30044997187914	2.79686901725034
2.04152548762621	-5.20637013756534
1.90980923625292	-3.17205002152225
