ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,external_gene_name
ENSMUSG00000014418,84.6674542459647,-1.88397938893526,0.355982251611841,-5.29234078498253,1.20760591432993e-07,6.35232437858117e-07,hypoip_vs_hypoinput,Hps5
ENSMUSG00000074656,2058.32792494651,0.516272430991612,0.0975619470347511,5.29173972724958,1.21158238786902e-07,6.37062647441673e-07,hypoip_vs_hypoinput,Eif2s2
ENSMUSG00000064036,209.475339880197,-1.53670501672391,0.290418751976626,-5.29134226445402,1.21421887520149e-07,6.38187065907788e-07,hypoip_vs_hypoinput,Mro
ENSMUSG00000034520,149.501502196292,-1.68905971192639,0.319234376458311,-5.29097063626219,1.21668901501506e-07,6.3922316680619e-07,hypoip_vs_hypoinput,Gjc1
ENSMUSG00000026339,631.003482146997,-0.768093191026577,0.145192445311978,-5.29017325506269,1.22200547058822e-07,6.41490294965894e-07,hypoip_vs_hypoinput,Ccdc93
ENSMUSG00000039068,2297.37252243596,-0.551427514214101,0.104235279613986,-5.29021955192329,1.22169617746063e-07,6.41490294965894e-07,hypoip_vs_hypoinput,Zzz3
ENSMUSG00000037788,1948.47774637446,0.506726774627114,0.0957920027899018,5.28986512306779,1.22406592358876e-07,6.42308793811069e-07,hypoip_vs_hypoinput,Vopp1
ENSMUSG00000041911,614.142437065453,0.885703952594647,0.167442408212516,5.28960352427876,1.22581785085893e-07,6.42964794961371e-07,hypoip_vs_hypoinput,Dlx1
ENSMUSG00000032112,990.87137966059,0.636458145576841,0.120337116179143,5.28895959771348,1.23014056924411e-07,6.4496813642774e-07,hypoip_vs_hypoinput,Trappc4
ENSMUSG00000020758,146.726376921856,-2.07794787127634,0.393012775923237,-5.2872272826118,1.2418430432958e-07,6.50627213525057e-07,hypoip_vs_hypoinput,Itgb4
ENSMUSG00000048481,395.261177956178,0.94609090964844,0.178939483304598,5.28721158783033,1.24194955851591e-07,6.50627213525057e-07,hypoip_vs_hypoinput,Mypop
ENSMUSG00000033880,753.543611502682,0.674589248971283,0.127592504105574,5.28706018978283,1.24297750030125e-07,6.50899619487543e-07,hypoip_vs_hypoinput,Lgals3bp
ENSMUSG00000049281,3410.38303355106,0.490212630385059,0.0927215713741915,5.2869318662292,1.24384941853763e-07,6.51090132726356e-07,hypoip_vs_hypoinput,Scn3b
ENSMUSG00000028945,1646.88969291365,0.570538704742196,0.10791850021284,5.28675531643755,1.24504998610409e-07,6.51452450875371e-07,hypoip_vs_hypoinput,Rheb
ENSMUSG00000027678,684.307252126961,-0.816626870969442,0.154503389429742,-5.28549486185085,1.25365391796435e-07,6.55686583869193e-07,hypoip_vs_hypoinput,Ncoa3
ENSMUSG00000058443,254.816213287239,1.10384195543516,0.208866151301753,5.28492505154853,1.25756232836036e-07,6.57462410265591e-07,hypoip_vs_hypoinput,Rpl10-ps3
ENSMUSG00000070802,6810.99787749046,0.397991066691936,0.0753221387890353,5.28385243821399,1.26495154277132e-07,6.61055834790853e-07,hypoip_vs_hypoinput,Pnmal2
ENSMUSG00000034341,6432.50016643595,0.467143501643315,0.08841291349066,5.28365691390392,1.26630302514374e-07,6.61492334455436e-07,hypoip_vs_hypoinput,Wbp2
ENSMUSG00000020982,993.270945611675,-0.575992296670545,0.109055748533517,-5.28163168302423,1.28038403700414e-07,6.68575429917321e-07,hypoip_vs_hypoinput,Nemf
ENSMUSG00000024436,537.362198061223,0.878819548019711,0.166415445620062,5.28087729324186,1.28566777795345e-07,6.71060973796151e-07,hypoip_vs_hypoinput,Mrps18b
ENSMUSG00000025020,1226.96660305238,0.69260587272743,0.131184844906319,5.27961803226608,1.29453466166995e-07,6.75413972094412e-07,hypoip_vs_hypoinput,Slit1
ENSMUSG00000078923,5620.43337397047,0.466206839049485,0.0883109135242945,5.27915316968418,1.29782284403182e-07,6.76853965137309e-07,hypoip_vs_hypoinput,Ube2v1
ENSMUSG00000038351,1498.31417945751,0.605631959220393,0.11473194805986,5.27866884038621,1.30125731748598e-07,6.78369050702413e-07,hypoip_vs_hypoinput,Sgsm2
ENSMUSG00000042613,1050.08849654748,-0.845361744864721,0.160232840776702,-5.27583322349508,1.32154235565663e-07,6.88663836737865e-07,hypoip_vs_hypoinput,Pbxip1
ENSMUSG00000004936,2711.97387857687,0.431329679769925,0.0817742203845754,5.27464129577056,1.33016001704075e-07,6.92872782860168e-07,hypoip_vs_hypoinput,Map2k1
ENSMUSG00000047731,1253.26184806176,-0.705284100701156,0.133728508965776,-5.27399958434933,1.33482208972027e-07,6.95018702059143e-07,hypoip_vs_hypoinput,Wbp1l
ENSMUSG00000021796,1686.38989672065,-0.502959247598969,0.0953783853541998,-5.27330427885905,1.33989136829689e-07,6.97374816951925e-07,hypoip_vs_hypoinput,Bmpr1a
ENSMUSG00000022799,251.264269778266,-1.18353559750305,0.224489590656282,-5.27211793670724,1.34858368422006e-07,7.01613939488261e-07,hypoip_vs_hypoinput,Arhgap31
ENSMUSG00000013622,1258.75457351135,0.639806396193296,0.121383974167312,5.27092971359964,1.35734444859885e-07,7.05885217708835e-07,hypoip_vs_hypoinput,Atraid
ENSMUSG00000091896,5467.44338356178,0.35197451835619,0.0667915503875201,5.26974619265548,1.36612525841518e-07,7.1016345076398e-07,hypoip_vs_hypoinput,Ube2d2a
ENSMUSG00000046668,804.232735893997,0.711733856324662,0.13507372260459,5.26922515053624,1.37000838473646e-07,7.11604679449252e-07,hypoip_vs_hypoinput,Cxxc5
ENSMUSG00000078249,919.22770284009,0.682444166380646,0.129513699260931,5.26928170745651,1.36958637177761e-07,7.11604679449252e-07,hypoip_vs_hypoinput,Hmga1b
ENSMUSG00000031232,443.017042338654,-1.03090543398455,0.195719909153895,-5.26724868431215,1.38483552137996e-07,7.19014682778072e-07,hypoip_vs_hypoinput,Magt1
ENSMUSG00000022564,5080.33837468171,0.43980391641342,0.0835231307980918,5.26565410337166,1.3969108324107e-07,7.24990498441096e-07,hypoip_vs_hypoinput,Grina
ENSMUSG00000029998,3936.18609346657,0.459100239811069,0.0872114682376292,5.26421867546292,1.40786798008484e-07,7.30381388534703e-07,hypoip_vs_hypoinput,Pcyox1
ENSMUSG00000002778,877.136524669021,0.69016117246736,0.131129687266128,5.26319544304775,1.41572939112158e-07,7.34162542202832e-07,hypoip_vs_hypoinput,Kdelr1
ENSMUSG00000054115,153.91103943912,-1.8609115756102,0.35367308889471,-5.26167139667275,1.42751728448972e-07,7.39975990430879e-07,hypoip_vs_hypoinput,Skp2
ENSMUSG00000003948,1573.35584790727,0.63929512962258,0.121511268807178,5.26120034708103,1.43117983193222e-07,7.41574539683762e-07,hypoip_vs_hypoinput,Mmd
ENSMUSG00000041629,2079.19081427977,0.562579041117025,0.106952574307364,5.26007947691157,1.43993150485683e-07,7.45807692127542e-07,hypoip_vs_hypoinput,Fam104a
ENSMUSG00000042761,1264.43438962304,0.592884151709302,0.112726539486272,5.25949039517444,1.44455173983514e-07,7.47898424009999e-07,hypoip_vs_hypoinput,Mrap2
ENSMUSG00000034220,962.443323632562,-0.733018281232396,0.139412008511771,-5.25792784321377,1.45687657772191e-07,7.53670426601882e-07,hypoip_vs_hypoinput,Gpc1
ENSMUSG00000056124,5630.03679942155,0.40605996963086,0.0772270740554263,5.25800018448748,1.45630373777532e-07,7.53670426601882e-07,hypoip_vs_hypoinput,B4galt6
ENSMUSG00000021288,7999.6139050269,0.356457510908953,0.0677979977453426,5.25764067912226,1.4591526590355e-07,7.54543267670737e-07,hypoip_vs_hypoinput,Klc1
ENSMUSG00000042312,71.9031492569566,-1.95379439614444,0.371625931085058,-5.25742213531719,1.46088715575954e-07,7.55135458406726e-07,hypoip_vs_hypoinput,S100a13
ENSMUSG00000046994,526.062673163212,-1.01944598265719,0.193986560934484,-5.25524024832573,1.47831363554516e-07,7.6383511797886e-07,hypoip_vs_hypoinput,Mars2
ENSMUSG00000024902,660.712503694395,0.676531329236729,0.128739402796502,5.25504480012325,1.47988443230677e-07,7.64338537508218e-07,hypoip_vs_hypoinput,Mrpl11
ENSMUSG00000073888,1689.35334601488,0.524160007811653,0.099767513114847,5.25381450781747,1.48980928783727e-07,7.69154561416068e-07,hypoip_vs_hypoinput,Ccl27a
ENSMUSG00000026102,879.042139134961,-0.702536174990664,0.133727923182937,-5.25347405589787,1.49256708970582e-07,7.70268009967391e-07,hypoip_vs_hypoinput,Inpp1
ENSMUSG00000001552,497.882169425502,-1.01454842586224,0.19322263648188,-5.25067064778086,1.51546434096078e-07,7.81769728867609e-07,hypoip_vs_hypoinput,Jup
ENSMUSG00000028832,13546.8108229176,0.362158075826754,0.0689791436631479,5.25025473779891,1.5188901539544e-07,7.83221667314754e-07,hypoip_vs_hypoinput,Stmn1
ENSMUSG00000034040,2723.11780171432,0.464020005333803,0.0883821075513605,5.2501577320291,1.51969025818982e-07,7.83319025279337e-07,hypoip_vs_hypoinput,Galnt17
ENSMUSG00000032688,103.489197389159,-2.12656818333151,0.405174741091305,-5.24852111364042,1.53325070495061e-07,7.89990934187257e-07,hypoip_vs_hypoinput,Malt1
ENSMUSG00000041923,834.473565444367,0.665022615385774,0.126735316863317,5.24733461709804,1.54315469090554e-07,7.94774284938246e-07,hypoip_vs_hypoinput,Nol4
ENSMUSG00000037370,186.903738667525,-1.88631796541271,0.359628174680586,-5.24518961031932,1.56121684856974e-07,8.03753824731726e-07,hypoip_vs_hypoinput,Enpp1
ENSMUSG00000034488,2049.81644673842,-0.605878677402131,0.115566909571699,-5.24266573924638,1.58273111919979e-07,8.14502673149642e-07,hypoip_vs_hypoinput,Edil3
ENSMUSG00000024530,968.83463288772,0.636366699426587,0.121422554228255,5.24092664226384,1.59772226857191e-07,8.21887320332413e-07,hypoip_vs_hypoinput,Prelid3a
ENSMUSG00000042302,1410.05476671295,-0.525165826141038,0.10022098496463,-5.24007847584395,1.60508324906638e-07,8.25342566353793e-07,hypoip_vs_hypoinput,Ehbp1
