umapscvi_1	umapscvi_2	ident	n_DEG_per_cluster
5.28243019649385	-6.49649002871086	4	0
6.56419708797334	-5.123021629663	93	0
3.34456946918366	0.19577402153443	29	0
3.30902006694673	7.93631980100106	69	0
6.74753906795381	-8.66399910769035	93	0
-2.23018691471221	14.0552439419312	85	0
-10.9614505522549	-1.54608729204704	72	0
6.040074372977	-5.01791050753166	93	0
-3.25087044170501	3.0890600410981	15	0
5.12975456783174	8.52975127377938	69	0
-2.28377125194671	3.97176739850472	15	0
12.150425935477	-0.268037229800416	86	0
6.47832825252412	-5.12873604616691	93	0
10.2932920701206	9.04128691831063	32	0
0.0868066496550842	-7.15642073473503	15	0
3.65859797069428	0.318965348391043	15	0
5.15115358898042	10.8431048122926	69	0
3.0880263096988	13.1227211681886	62	0
-3.36276051929595	3.35568759122323	15	0
0.536968270629625	-5.75844385942985	4	0
-0.411684071332236	3.95402714887093	15	0
-0.835137104302664	1.03781757035683	15	0
-1.14989302089812	0.959374400763022	15	0
6.32465746471284	-7.22919180712272	93	0
-0.358230327874442	-7.33830883822013	4	0
6.38700344631074	-5.45843985399772	93	0
3.61055328914521	-0.131396268518461	29	0
-11.3483209364712	-1.70896747431327	72	0
6.07790043422578	-5.04489758333732	93	0
-10.1463145964444	-1.71398785433341	72	0
0.690485770195703	-0.885392931314005	15	0
4.17062308856843	8.30902430692147	69	0
-2.85496208599212	14.0924563137574	85	0
-0.217733537465353	-4.54162314257194	4	0
-1.72314450672271	-8.7138591083007	82	0
-0.881653284341116	8.04729411282967	91	0
-2.56045219829681	14.3676371304078	85	0
6.50357391902803	9.8964171139283	81	0
6.794637704581	-5.40921213945915	93	0
-12.2406453841031	-1.9751694472747	72	0
3.78347661563752	0.237969341663824	29	0
-0.0633047871887879	-4.61378863176872	4	0
-0.207034384518881	-4.07878067812492	4	0
-1.70327732494475	-9.0237145694213	4	0
0.027339095562677	-4.61232569536735	4	0
-11.0450505965054	-1.62878361067344	72	0
-0.0707431190312103	-0.0163265588002338	29	0
5.28908207485078	-5.38090899309684	93	0
-0.937220668107291	0.894520255712973	15	0
-0.841565226823111	-2.55472233614494	4	0
-10.8200702421963	2.77730700650643	72	0
-10.0692443602383	-1.88904681524803	72	0
-2.74919888904693	14.0760512081666	85	0
5.16673376628755	1.01934501805733	4	0
12.3435354478061	-0.421530810208811	86	0
7.12272360393403	-7.94902184328605	93	0
3.89512684413789	6.8474726406617	69	0
6.40445473262666	-8.48290303072502	93	0
0.396121430058013	-6.1140899928527	4	0
-3.09938833644988	14.2523417202515	85	0
3.62642910549043	-4.64370110353996	4	0
6.45336773464082	-5.19112494310905	93	0
10.5024128205478	9.05392501035164	32	0
6.01022484371064	-5.52205040773918	93	0
-12.3769654982388	-1.80191138109733	72	0
3.087770724982	13.12050101438	62	0
4.6708436257541	7.95682379880379	69	0
-0.906261538773795	8.0012869564576	91	0
3.62187841007112	0.361992093710409	29	0
7.02665093013642	-7.90683701357414	93	0
-11.8260144942105	-1.04517456612159	72	0
4.70458796092866	0.105822238115774	29	0
-0.434014415055533	-4.50045922121574	4	0
-0.337433730870505	-4.43770459017326	4	0
10.0549860245883	8.79179522672127	32	0
10.3353691346347	9.05308005490731	32	0
-10.9022388212979	1.43103525319527	72	0
-0.41015962293746	-0.163128432841791	4	0
0.250226253956537	14.3077654568238	75	0
3.75762393543122	0.486272606043325	29	0
-3.84135863712432	3.13904997983407	15	0
4.34932091304658	7.58404395261239	69	0
3.6065433270633	9.14414832272957	69	0
-0.869389747887869	-2.46469595751335	4	0
12.0840111024082	0.317251476435171	86	0
4.35011746951936	7.23852011838387	69	0
0.534530679076891	-5.86483719667961	4	0
2.75998308727143	-1.11455246529151	29	0
6.70044567653535	-8.69786312899162	93	0
10.2107925660312	8.9468493191285	32	0
3.39915039607881	-4.38575413546134	4	0
0.216873595803957	-0.282379698963655	29	0
0.148651460498552	-7.22932627520133	83	0
8.93141367503999	6.32471606412362	32	0
-1.0020171158612	-2.49235489687492	4	0
3.73669912883637	0.208418372063147	29	0
6.36821796962617	-8.32892372927238	93	0
-1.87599632671477	14.9395546642823	85	0
6.66277315685151	-5.19677021822502	93	0
-0.847808217316885	8.04522845426034	91	0
0.0474280960261627	-4.47828533968498	4	0
-2.06851479938628	4.66221425214242	15	0
3.60988881656526	8.05700728574227	27	0
6.44940760204194	-7.79270031771232	93	0
-2.59497497013213	13.9677519527955	85	0
3.75732328960298	0.242737474827276	29	0
-0.277837251931448	-7.45050909838249	4	0
1.72414460250733	-4.13129833063651	56	0
-6.35778615406158	11.1096844402833	24	0
1.15990074941514	-5.27238037905265	4	0
-4.31962821415069	12.7987475124879	24	0
6.93831350871919	-7.6343798907714	93	0
-5.91951844623687	11.5752043453736	24	0
-1.81628510883452	-8.7257170947509	29	0
-3.24796340397002	2.98958108106087	15	0
7.08652594158052	-7.9868402751403	93	0
6.95315125057099	-8.08532383760978	93	0
-0.999422764092703	-2.43452956995536	4	0
6.06749918529389	-5.00578310808708	93	0
3.48617127010224	-4.72528078875114	4	0
3.83541801044343	-4.04170492014457	4	0
3.67508556911347	0.419332596449362	29	0
-0.33664957216384	-4.15665271601249	4	0
-0.374429439812918	-0.184173707874311	4	0
2.95064189502595	8.44135234036873	69	0
-0.501358842164298	3.89325854459237	29	0
-1.681933855325	-8.74925854525138	4	0
-3.05058357647063	0.758407565741049	15	0
-2.73901841571929	3.18297168889474	30	0
6.04386713573335	-5.2368254931884	93	0
0.0462612158953949	-7.20102837404777	15	0
-0.863735532075186	-2.73051050028373	4	0
-0.86805221965911	8.06042906918954	91	0
12.2283048875034	-0.336113070161833	0	0
1.88304808208344	-6.63363411745597	4	0
1.51844563552735	-6.19525626024772	4	0
-2.33126780918243	4.43489739575814	15	0
10.1976366288364	8.72740218320321	32	0
4.81848814556001	0.119289132742392	29	0
4.49674942561982	8.49282500424813	69	0
-7.18559071949126	5.10532614865731	66	0
5.08094694682954	9.34208819547127	69	0
0.0523655361830994	-7.3059959681945	4	0
10.2848081834018	8.95256182828377	32	0
-10.203050588876	-1.07404824814369	72	0
4.41609480449555	7.85913512387704	69	0
6.34596970149873	-5.54696371874382	93	0
6.68249180385469	-8.66539242586662	93	0
-5.6911906950772	11.6303715435548	24	0
6.90154554912446	-7.94608166536857	93	0
-1.79921648433806	-8.60555794558097	4	0
-0.32746497324111	3.82798239865731	15	0
-5.75074002674224	11.6672415463014	24	0
-1.58374533584716	13.8935522762818	85	0
6.05083992549775	-4.99897101244499	93	0
-10.7818221800626	-1.44544174990226	72	0
3.69082143375276	8.98639819302987	69	0
-11.7083720915616	-1.73059490046073	72	0
-0.957984542161246	-2.55595424494316	4	0
-0.600905155450125	3.92281958737801	4	0
4.9032540566623	8.95467707791756	69	0
3.34834649631379	-4.35908654055168	4	0
6.10029795238374	-5.49555209002067	93	0
0.939766908377389	2.03920313992928	87	0
4.20080950328706	7.91470286527108	27	0
-1.75048968723418	-8.83476498446037	82	0
-0.140548919945975	-4.3058214457946	4	0
0.970784748285989	1.72583088555764	87	0
0.912101412504892	2.11025426068734	87	0
4.69754078456758	-6.0642476352172	93	0
3.57341005870698	-4.97882893404533	4	0
3.50414278575776	7.81369635739754	69	0
3.92918827602265	8.306177589087	69	0
-1.78847668102386	-8.92656758150627	4	0
7.33026697704194	-8.17295935473014	93	0
5.24723389217256	-4.89514687380363	93	0
0.11001231738923	-4.46815684160758	4	0
-10.6550492995084	-1.27992573103477	72	0
4.74143889018891	9.43080184140633	69	0
-2.77991769245269	3.38209006467293	15	0
3.59306242534516	-4.68977310976554	4	0
9.00611975261567	6.2441863743348	32	0
-0.0770817153752045	-4.63039925417472	4	0
1.03746666976808	-6.24048140368034	4	0
2.35727229186891	-0.234297179641022	4	0
1.47050764629243	-6.39902308306266	15	0
-8.56093881061675	8.74307200589608	24	0
-4.49745891025664	12.6019205776734	24	0
3.68895556995271	0.37565323987435	29	0
-0.927064751893301	-2.31531980356742	4	0
-11.1305312865079	-1.18304261288215	72	0
0.470237719207983	-5.97841646990348	4	0
2.25071325370667	-6.75341084322502	4	0
0.112962687700967	-7.21880247911979	4	0
2.47140362331269	-6.72301819643547	4	0
-2.97943541935088	14.1204962460084	85	0
-2.96392176082732	0.491138431219564	15	0
10.1320877320468	-3.44701578936149	55	0
5.95021631786225	-4.95991757235099	93	0
0.920480752676706	-5.71717121920158	4	0
-10.6869134657681	3.69810912290047	72	0
-0.931011413842459	8.03321787991952	91	0
3.54702546665071	-4.61747649035026	4	0
6.34014561244844	-5.4870581897216	93	0
5.00718643733857	0.199789586452948	29	0
6.4632134682834	-8.44774201235343	93	0
4.24667122432588	7.50867554822396	69	0
-11.2865552656949	-1.17061385235359	72	0
6.37354471752046	-5.02512410006095	93	0
4.39076545307038	7.52994486966561	69	0
0.491143809944372	-0.468048212142481	15	0
3.4053337819278	-4.59492113909294	4	0
6.40403797695039	-4.91666558107902	93	0
-11.3956289046109	-0.754787531705393	72	0
3.07907083103059	8.65171000638436	69	0
-1.66532561710479	14.9686617580933	85	0
3.84658768245576	6.9308728901429	69	0
12.2289200074375	-0.351408598037256	86	0
-1.08459720543029	-2.40260842165519	4	0
-10.5782460921109	-1.57259264311363	72	0
-8.88065907886626	6.67588278928231	66	0
-0.842031096726675	-2.52349546274711	4	0
2.57499578067658	-0.490569499345316	29	0
-11.0460185759366	-1.19645657858421	72	0
-10.4806194060147	4.77832171597909	72	0
-0.937995528489371	-2.2769329818206	4	0
2.21069624492524	-6.44228747210075	4	0
-4.4813689940274	12.6494517056031	24	0
6.49353411266206	-5.24008467516471	93	0
0.950624550074319	1.95659372487496	87	0
-1.76165196827056	-8.76155617556144	4	0
-4.44105479648711	12.6907896725221	24	0
3.47838046619294	-4.71651890596916	4	0
3.09801867076753	13.1237911907716	62	0
-0.915348386079092	-2.49565866312553	4	0
-2.60516211917998	3.62671587148141	15	0
3.67026999065278	0.410497996000753	29	0
3.34334971973298	-4.36074831804801	4	0
-10.9345655196011	2.23993274846505	72	0
6.35976936885713	-5.30800249895622	93	0
-0.276938235074301	2.22727081456612	29	0
12.1973133332431	-0.313967411430372	86	0
-0.316116964131613	-4.1967966826873	4	0
0.561576167434435	-5.71871140322257	4	0
-12.5022926085293	-1.5212835343795	35	0
3.58180811473725	-4.64828303179313	4	0
3.40050795146821	7.62320038953255	69	0
4.50374605724214	7.48889872708748	69	0
3.64272191593049	0.273144814161764	29	0
-11.7586660139859	-1.32208969912101	72	0
10.1196384675205	-3.30148699602653	55	0
-11.4841193907559	-1.94678213915397	72	0
0.00340726444123229	-4.43623211702873	4	0
3.50411942073701	-4.56735518297721	4	0
3.24000146457551	-7.04841282686759	4	0
-2.0102448218167	4.86318299451302	15	0
3.39342954227326	-4.37344696840812	4	0
-0.874945735245963	-2.54994991144706	4	0
1.43128528663514	-6.71827557405998	4	0
-0.0934918873608307	14.5106053082032	85	0
6.98339226314424	-8.56154587587882	93	0
4.98502352306245	7.63006398358773	69	0
6.17057039806245	-5.0384965213256	15	0
9.2302074677646	6.20493552365731	32	0
3.21743061611054	0.163528594164358	29	0
4.16930940219758	9.19850203671883	69	0
-0.93625757625701	-2.54165985903312	4	0
-1.67802116802337	-9.15706112703849	4	0
-12.2318095915616	-0.832391467900766	72	0
4.36458733150361	8.02210662045907	69	0
8.90030672618745	6.38919541516732	32	0
3.54329660007356	-4.63386442980339	4	0
3.16839459010957	8.43694922604989	69	0
-12.8006171934903	-1.4995720656829	72	0
-1.12837049892547	-3.0512192519622	4	0
0.425506091058235	-5.2367239268737	4	0
3.63219311305879	0.362787636904226	29	0
-0.200265800267477	-4.28823855242301	4	0
6.42952301570771	-4.98875763735343	93	0
3.6093156583011	-4.57370283922721	4	0
0.00827609965203246	-7.24018624147941	4	0
4.9904966599643	0.263187560228811	15	0
6.42344381877778	-5.02132180056144	93	0
-0.737980460435172	-2.80044224581291	4	0
2.16511132785676	-6.85267546495964	4	0
-3.00339338710906	14.364096137671	4	0
-0.30800411632659	3.9457359043641	15	0
3.51049807140229	-4.42745545229484	4	0
4.35446884700654	8.78592154660653	69	0
3.0808868653476	13.1096424786134	62	0
5.73143246242402	-5.54159405550529	4	0
2.22395243713258	-6.72087385973503	4	0
-2.74785563877227	14.2818131176515	85	0
1.96879293987153	-6.43993094286491	4	0
-10.713153814584	-1.39652254900505	72	0
6.44803621837495	-13.9219842227416	9	0
4.74029543468354	8.12799307980965	69	0
-2.449671720773	4.15002295651864	15	0
-0.820061063081046	-2.584274080606	4	0
-12.3006181471646	-1.74067678770591	72	0
0.0789228624999329	-4.63419583162834	4	0
3.6710763222873	0.300491663603292	29	0
-5.4047555678189	11.8945717541261	24	0
-10.1207980864346	6.0820450512452	24	0
6.13543226787446	-5.42919161638786	93	0
-0.307039772778769	-4.46684410891105	4	0
3.74495985576508	8.20029208341073	69	0
-10.6141404860318	-1.0218527587371	72	0
4.51128771373628	8.30017802396248	69	0
6.19859316417573	-4.99875834307243	93	0
-4.86583993366363	12.2897257534547	24	0
-10.872411703378	-1.358532932611	72	0
0.854090834349374	1.54373821893166	87	0
-2.95313069751861	0.596335324434744	15	0
-0.968026613503714	-2.38450219950248	4	0
4.48204805919526	8.01674410977791	69	0
7.02016689845918	-8.063695457788	93	0
4.12967231342195	6.8289236752076	69	0
3.25738885471223	7.87900397458504	69	0
-10.8951911680997	2.3756458488984	72	0
-0.218137716561575	-4.48360350451042	4	0
-1.57795987060668	14.6050305096192	85	0
-1.00865695407989	1.2217459408326	15	0
0.46257820942996	-5.78318074068595	4	0
3.72507455417512	6.88342902341317	69	0
-2.07739589145782	13.2458348003907	4	0
-0.881938313752432	-2.19205429873039	4	0
0.925524080485086	1.73357472100686	87	0
-10.9338521712125	-1.56634869894554	72	0
4.70012142726777	7.62213418164681	69	0
-12.3132037871182	-1.56614544710685	72	0
3.83469178745149	-3.98458102068473	4	0
-0.0915636771023468	-4.39827301821281	0	0
3.3097801453769	-4.39708521685172	4	0
-11.377309774667	-1.51159968695213	72	0
2.3251028306186	-6.59494879564811	4	0
6.64893438884614	-5.36185934862663	93	0
2.71942617961762	-1.03870781979133	15	0
-11.8733596556485	-1.04289021811057	72	0
-1.54066560199859	-8.91007664522697	4	0
3.21270635196565	7.56612870374154	69	0
-2.37899086406829	13.7368902889771	85	0
5.06859400340913	9.13629481473397	69	0
0.591731930464487	-6.79555275759269	15	0
10.2799482590854	9.07774970212411	32	0
-1.75325295856597	14.48533770719	85	0
3.34216930934785	0.353586944727407	29	0
-1.58666191032531	-8.66283848604728	4	0
10.2005815751254	8.91516539731454	32	0
6.55726482936738	-8.46580269655754	93	0
0.0207623786628052	-7.20343830904533	4	0
4.49753382274507	6.84207055249642	69	0
-1.71179482868316	14.4488234249635	85	0
3.98101213046906	7.93013617673348	69	0
-0.873367285043021	-2.95602109751274	4	0
3.80025103160737	7.61976620831917	69	0
6.60461428233979	-7.95564940294792	93	0
-7.75987145832183	9.65195891538094	24	0
-2.64046499660613	13.7757029263062	85	0
-0.969878052979727	-2.36731221994926	4	0
6.19833233425019	-5.55470087847282	93	0
-2.85732910564544	14.2493071285767	85	0
-0.743637537270804	1.62198004403542	4	0
6.28888228008149	-4.97113564333488	93	0
3.09379055568574	13.1106123653931	62	0
3.51634099552033	-4.9289469989257	4	0
-6.29720065525176	-1.1569429310279	87	0
-2.32911631992461	4.41046378293465	15	0
-4.12431523731353	8.07652423062752	62	0
10.3192081696689	8.96139571347664	32	0
4.83259394237397	10.3440575329347	27	0
-11.3136710875333	-1.55046596846153	35	0
3.87237765857575	7.92653605618905	69	0
-0.346109425336142	2.65139314809273	4	0
-6.82113311222198	10.6226267544312	24	0
0.04582067796586	-7.23088648638298	4	0
2.21188511916993	-6.45552161058952	4	0
4.55669357845185	-5.93317749819328	4	0
3.72578289577363	0.316623958734976	29	0
3.73509123393891	7.71423146405648	69	0
-10.8945836775601	-1.3374387296157	72	0
3.2863528973758	8.00974223294686	69	0
5.17240669795869	7.72937867322396	69	0
1.99366452762483	-4.52591660341789	4	0
3.24979617664216	8.41829344907235	69	0
10.2279806382358	8.9212670055909	32	0
-10.8831748717129	2.70199033894967	72	0
6.87411501476167	-7.88600495180656	93	0
0.0872938878238007	-7.16803839525749	29	0
-2.65343210628631	14.0667853085084	85	0
-2.39414880207183	2.78089925923775	15	0
3.24497988292573	-4.41379645189811	4	0
3.77940609523652	7.99637744107674	69	0
-0.247058784276267	-7.29910853228141	83	0
0.175966421455125	3.31279704251717	4	0
-10.5279464476407	-3.2374916346984	4	0
0.13298886486886	-7.15000202974845	4	0
-11.7219152205289	-1.93766548952629	72	0
-10.8619365446866	2.43319866338204	72	0
-11.5532016508877	-1.47089650950004	72	0
-2.75042602947356	3.47897073903512	15	0
-2.9184069388211	14.442184898047	85	0
4.63692476817964	8.37487361112069	69	0
-0.890809988290091	0.84615466275643	15	0
3.65168812343476	8.54525324979256	27	0
3.00899913379548	9.25969931760262	4	0
-2.74285576274993	14.0538782803101	85	0
-1.98268554142119	15.0519928661866	85	0
-10.8930768721402	2.47635075726937	72	0
5.1114363915622	-6.35928013643791	4	0
4.49909737178681	-5.69580033144523	4	0
-0.881794189721365	8.07504222073983	91	0
3.66888859340547	8.7720446316285	69	0
-4.46355674198272	12.5893368450684	24	0
1.20905193158982	-6.29124119600822	4	0
6.73812773296235	-7.5158028872924	93	0
-2.93518278530242	0.0176667598767147	15	0
-3.99353120258452	13.1104569164796	18	0
-1.01478645733001	-2.44687226137687	4	0
0.100402886360864	-6.96207621416618	4	0
6.09295847484468	-14.6080737384277	9	0
3.51314380237458	-4.82446768602897	4	0
6.19498398372529	-5.11951115450431	93	0
-0.505621170312186	-2.13721123060752	15	0
6.59211113521455	-5.10665610155632	93	0
3.71890070506928	0.281222197203146	29	0
1.16610124179719	2.56747028508614	4	0
6.73170044490693	-8.72759201845695	4	0
10.1495371110141	-3.50241520723869	55	0
5.12002422878144	-6.29794600328971	4	0
3.07726457187531	-4.3589859279113	4	0
-1.42409524849059	-8.89610340914298	82	0
10.0504484421909	8.788035842566	32	0
3.72053268024323	-1.70564916452934	29	0
6.11571028301118	-5.08744957766105	93	0
-11.9259395354092	-1.51744010767509	72	0
-1.50430009296538	14.537737342505	85	0
3.53720524379609	7.97232005277108	69	0
-11.3935365431607	-1.38942721209098	72	0
0.586830327600221	-4.57854321322013	4	0
-1.04297194412353	-2.49355676493217	4	0
-11.2233619444668	-1.4319325955825	72	0
-11.5228166334927	-1.46486022791435	72	0
3.85182836124299	9.12160250821541	69	0
0.232997412174921	-5.15934565386344	4	0
0.104457581728677	-7.23522904238273	4	0
-5.49378535678985	11.9605660168214	24	0
5.10882952281831	7.76669737973641	69	0
3.66588356563447	7.29418418088387	69	0
2.74263384410737	-4.65434601625968	4	0
3.18610766002534	7.69474742093514	69	0
3.29257562229035	-4.46212151369621	4	0
-1.58549389770629	14.0771393505616	85	0
-0.360430990964194	2.75867411771248	29	0
-3.0952605955899	1.7025432316346	15	0
-0.134905432969351	-7.3299742015319	83	0
10.1664228684604	8.84326789060067	32	0
-10.7906341307461	2.14720532575081	72	0
3.55739572116731	-4.9566078456359	4	0
7.17894318172334	-7.94045689425041	93	0
-2.27416131427886	2.38459560552071	15	0
6.01032068797944	-6.16953804812004	93	0
9.00379087993501	6.32897898831795	32	0
6.03841497966645	-4.88302996477653	93	0
-0.862057899743338	-2.59180906137992	29	0
3.5692491776645	-4.81347706636955	4	0
0.0650005585849091	-7.17227413973381	4	0
1.55278136798737	-3.4956441195922	4	0
3.26008012363313	8.2675394741578	69	0
12.0826931245029	0.247846397547232	86	0
-10.8319577925503	-1.01130273661186	72	0
4.94483997890351	9.00297972836922	69	0
3.44026544162629	-4.48002007326652	4	0
-5.19118544986846	12.1195931164307	24	0
-11.6848315947354	-1.58632388433982	72	0
3.57658889362214	-4.97751858553459	4	0
-0.772309874802847	-3.01254179796745	4	0
0.089358503311853	-0.34074758461286	4	0
-8.91673753193023	6.65756222882699	66	0
-0.94262370994689	-2.91756346544792	4	0
-3.32855102947356	2.97916743436288	15	0
-0.257819508820792	-7.30886605104972	4	0
0.921607220858316	-5.77243664583732	4	0
1.90135600635407	-4.00531342348625	4	0
6.95723154613374	-7.94125035128166	93	0
3.50503780910371	0.335903081087576	29	0
-0.867273186951895	1.05868408360909	15	0
-6.16601893833282	11.3988060680909	24	0
5.14175417491792	8.60926386990975	69	0
4.60605766841767	10.0999598232789	69	0
-11.543325399667	-1.32280102095176	72	0
4.2171197182834	7.86844393887948	69	0
-2.62088725498321	3.51922628560494	15	0
3.28065970012544	8.30311534085702	69	0
6.11428358623384	-4.89462521395256	93	0
3.41050603458283	-4.47152712664176	4	0
0.925752723902444	3.46730110326241	15	0
-0.159968411237021	2.21302220502328	4	0
6.91480305263398	-8.55680516085197	93	0
4.15488722392915	7.98242232480477	69	0
-6.83087727954986	-1.25924971422721	56	0
3.52913429805634	0.538938376097189	29	0
1.34783407518266	-3.39981296381523	29	0
-11.8103332274258	-1.51268401464988	72	0
-2.54492328098418	14.3707375256104	85	0
-1.13930723598601	14.0659594265504	85	0
-0.898328995019217	-2.91277768930961	4	0
0.0821652657687469	-4.69014313540031	4	0
-2.11171433857085	13.906347724585	85	0
3.84592154094575	-4.03137638887931	4	0
3.904585386008	7.03657910504769	69	0
3.77927186557649	8.9928641048951	69	0
-0.955320333749075	-2.5315864356475	4	0
12.3290319688022	-0.396805060120119	86	0
0.643535459727029	-0.624796983809961	29	0
-0.0978022568524078	-4.574672726007	4	0
3.04748537608979	-6.66703894457389	4	0
6.05556204387544	-5.52266695818473	93	0
-0.816416715890189	-2.67002775988151	4	0
-2.18030927112701	2.41659376302193	15	0
3.9920356518924	9.10199019589852	69	0
5.05487301418183	-5.65097382387687	93	0
-2.95550391605498	14.0950159756226	85	0
3.29929473468659	-4.46976092180778	4	0
5.01740887233613	9.12006613889168	69	0
3.55937793323396	-5.17303660234977	4	0
4.89367249080537	0.194995644478308	29	0
3.16496183940766	8.10423514523934	69	0
1.56740107604859	-5.4415259631591	4	0
-0.35784987142684	-4.31357481798698	4	0
4.89605524608491	0.243063333420263	29	0
4.23934509822724	8.76673457303475	69	0
-0.853324269562979	8.07784125485848	91	0
-0.984846329003592	-2.55378201326896	4	0
-0.0267527752220825	-7.23838856539298	15	0
-2.97878668239715	0.270790609507071	15	0
9.19344046184419	-3.36809685549308	15	0
0.116962874621133	-7.23750498613883	4	0
6.88198378154634	-7.99060299715568	93	0
-10.9214315169156	1.67658099809121	72	0
-10.7711524718106	-1.25572481474449	72	0
-12.3705796950162	-1.34996011576225	72	0
-11.3215875380337	-1.31011250338127	35	0
2.96932389804719	8.50560614743661	69	0
0.164025107711534	-0.455963772745623	4	0
-0.837259268075247	7.98338267484139	91	0
4.36625697681306	8.0043501583619	69	0
5.79309465953706	8.39021536984872	69	0
4.44250872203706	8.60113665738534	69	0
-4.50228497913482	8.44760176816414	62	0
12.0883083588779	-0.223804219649924	86	0
3.73911001750825	0.181195172457205	29	0
6.63980200359223	-8.7324309619384	93	0
5.08750250408052	-7.06213095507194	93	0
4.46082689830659	-5.77536013445426	4	0
-2.57147428920867	0.816733452467428	15	0
7.26000597545503	-7.9126420291381	93	0
-0.623193358689566	2.73146316686104	4	0
6.20668795177339	-5.65229323229362	93	0
0.138899499863367	-7.1881022723632	4	0
-10.18896863392	-0.580105152936472	72	0
-3.21232197216155	2.83888122716378	15	0
8.88955404826997	6.24969241300057	32	0
-5.79766127994659	11.6315169064088	24	0
0.0703682846724792	-4.8721785815673	4	0
-3.18483588626983	3.05811259427498	15	0
4.84911587306855	-0.00674615523387334	29	0
-11.3105315916836	-1.22960123142768	72	0
6.53291323253511	-4.98589899859001	93	0
-2.91437504222991	14.0485624996705	85	0
-2.14593861034514	14.1301035610719	85	0
-0.831315373688956	8.10898635068368	91	0
6.99422743389009	-8.23679735979606	93	0
3.74585201808808	7.74552962460946	69	0
4.57808926174043	7.82444140592049	69	0
2.18030180999635	-6.63520052752067	4	0
4.186727548331	7.97014758267831	69	0
0.311752902656774	-5.04967024645378	4	0
-10.8883266203702	1.58441207089852	72	0
-2.80756757190826	0.6068994728608	15	0
-4.81697080066802	12.3649668423219	24	0
-0.992531155854483	-1.95619502386619	4	0
3.51331784793733	8.5547766415162	69	0
3.44556310245393	8.08139655271004	69	0
0.878125394076089	-5.60855105242301	4	0
3.7619867570102	-0.326018293412222	29	0
6.35899021694062	-5.25414564928581	93	0
0.546391735166292	-5.88185789904167	4	0
-1.55004498890044	-8.75889923891593	4	0
3.60386087962983	-4.69653179964591	4	0
-1.72391197612884	2.06100365796517	15	0
-0.912137007027884	-4.31895449480583	4	0
-5.65053079059722	11.6991953579469	24	0
-2.11345288684966	14.2123474804444	65	0
1.22783150741456	-5.51015999636222	4	0
-0.898555492669363	8.03037879147957	91	0
6.51380207607148	-5.4997682841735	93	0
3.56264402934907	-4.58577492556144	4	0
3.92817285129426	7.80957171597909	69	0
6.44392588207124	-5.05755045733024	93	0
-0.156808590203543	-4.3088412555175	4	0
7.26160147258637	-7.95984604677726	93	0
-11.2667836897671	-1.86851528009941	72	0
-3.02520463398101	13.8583426205201	85	0
3.88160469600556	7.84862849393319	69	0
-0.851992582589407	8.05562827268075	91	0
2.68994548389314	-5.97481539568473	4	0
3.06574657031892	8.70718810239266	19	0
9.12017061778901	6.20236823239754	32	0
5.40698816844819	-6.52677967867423	93	0
-10.9574994795621	-1.11636361202766	72	0
7.05720474788545	-5.94050648531486	93	0
