C185	Affinati10x	Anderson10x	CampbellDropseq	ChenDropseq	Dowsett10xnuc	Flynn10x	Kim10x	KimDev10x	LeeDropseq	Mickelsen10x	Moffit10x	Morris10x	Mousebrainorg10x	RomanovDev10x	RossiDropseq	Rupp10x	Wen10x	wenDropseq	ncells	ncells_pct	Region_summarized
C185-131	5.04898266767144	0.52750565184627	67.5960813865863	8.89223813112283	7.61115297663904			0.226073850791259	1.88394875659382			0.52750565184627	0.452147701582517	4.06932931424265		3.16503391107762			1327	0.344742482301747	
C185-132	15.1721528566023	4.16193719258418	34.733257661748	7.22663639803254	6.9996216420734	1.55126749905411	1.66477487703367	6.69693530079455	1.51343170639425		0.0378357926598562	0.870223231176693	0.378357926598562	0.378357926598562		17.7449867574726	0.378357926598562	0.491865304578131	2643	0.686627265051634	
C185-133	6.72174239579422	0.826135936913256	42.9590687194893	7.66053323319565	7.73563650018776	10.0638377769433	0.0375516334960571	4.16823131806234	1.72737514081863			6.87194892977845	0.413067968456628	0.225309800976342		10.5895606458881			2663	0.691823082418653	
C185-134	10.1407549584133	4.28662827895074	52.9110684580934	6.01407549584133	4.67050543825976	0.351887396033269	1.18362124120282	3.13499680102367	1.50351887396033			0.191938579654511	0.319897632757518	1.43953934740883		13.4357005758157		0.415866922584773	3126	0.812106254465155	
C185-135	10.4161876293401	0.919751667049896	10.2322372959301	10.6001379627501	0.114968958381237	0.0919751667049897	0.390894458496206	6.99011266957921	1.7935157507473	0.0229937916762474		15.1988962979995	0.597838583582433	0.229937916762474		6.02437341917682	2.04644745918602	34.3297309726374	4349	1.1298304864584	
C185-136	4.54545454545455											95.4545454545454							44	0.011430798207443	
C185-137		6.38297872340426	4.25531914893617	2.12765957446809	8.51063829787234		2.12765957446809	42.5531914893617	2.12765957446809	2.12765957446809	4.25531914893617	2.12765957446809				2.12765957446809	12.7659574468085	8.51063829787234	47	0.0122101708124959	
C185-138				70.9090909090909		1.81818181818182		1.81818181818182	1.81818181818182		1.81818181818182		21.8181818181818						55	0.0142884977593038	
C185-139	12.2180664173184	39.1136801541426	0.0680040802448147	0.974725150175677	1.19007140428426	1.98345234047376	11.0279950130341	2.00612036722203	0.702708829196418	6.09769919528505	0.657372775699875	0.340020401224073	0.748044882692962	0.793380936189505	0.204012240734444	17.2843703955571	3.91023461407685	0.680040802448147	8823	2.29213483146067	
C185-140	0.842414082145851	51.9237217099749	0.0754400670578374	0.561609388097234	1.92372170997485	1.06035205364627	14.6269907795474	1.19865884325231	0.0502933780385583	0.322715842414082	1.22380553227158	0.645431684828164	0.653813914501257		0.0167644593461861	5.92204526404024	18.8432523051132	0.10896898575021	23860	6.19861011885432	
C185-141	1.68485999050783	23.5524442335074	0.0711912672045562	1.62553393450403	10.109159943047	4.92406264831514	20.5505457997152	4.48504983388704	0.344091124822022	4.59183673469388	0.688182249644044	0.0593260560037969	3.66635026103465	0.0593260560037969	0.581395348837209	19.1741813004272	3.33412434741338	0.498338870431894	8428	2.18951743846204	
C185-142	1.4171511627907	89.2441860465116	0.0726744186046512	0.726744186046512	0.109011627906977	0.218023255813953	2.43459302325581	0.726744186046512	0.109011627906977	1.09011627906977	0.799418604651163	1.23546511627907	0.399709302325581		0.0363372093023256	0.399709302325581	0.32703488372093	0.654069767441861	2752	0.71494446970189	
C185-143	0.930232558139535	8.6046511627907	0.232558139534884	16.2790697674419	0.465116279069768	0.465116279069768	3.25581395348837		0.232558139534884	0.232558139534884	51.6279069767442	2.09302325581395	13.0232558139535			1.3953488372093	1.16279069767442		430	0.11171007339092	
C185-144	0.667913438418381	31.5255142933476	2.83195297889394	3.17926796687149	0.106866150146941	2.3510553032327	12.7705049425594	2.32433876569597	1.76329147742453	3.92733101790008	0.320598450440823	21.186214266631	8.95004007480631	0.160299225220411	0.480897675661234	0.748063051028587	1.73657493988779	4.96927598183276	3743	0.972397220237709	
C185-145	12.7329192546584	11.0248447204969	1.5527950310559	9.00621118012422	4.50310559006211	14.9068322981366	5.59006211180124	2.79503105590062	2.63975155279503	4.81366459627329	0.15527950310559	9.3167701863354	6.67701863354037	0.62111801242236		6.52173913043478	2.79503105590062	4.34782608695652	644	0.167305319218029	
C185-146	6.81265206812652	2.4330900243309	4.37956204379562	15.8150851581509		0.48661800486618	0.72992700729927	0.24330900243309		1.70316301703163	9.48905109489051	3.89294403892944	22.1411192214112		2.67639902676399	24.5742092457421	0.72992700729927	3.89294403892944	411	0.106774046892252	
C185-147	0.958466453674122	1.08626198083067			0.0638977635782748	0.191693290734824	0.0638977635782748	0.255591054313099		0.0638977635782748	0.0638977635782748	96.5495207667732	0.0638977635782748			0.383386581469649	0.255591054313099		1565	0.40657270896928	
C185-148	12.2868443234131	19.5098229916359	0.816961680606886	3.68281138559295	5.44641120404591	3.59852168838747	14.3486999935162	2.48978797899241	1.07631459508526	2.93717175646761	3.63094080269727	0.0129676457239188	2.71672177916099	0.129676457239188	10.1731180704143	7.46288011411528	1.23841016663425	8.44193736627115	15423	4.00675456257713	
