feature	expression	ident
Pomc	2.48905544452028	Affinati10x
Pomc	4.11735359852089	Affinati10x
Pomc	3.56320424251283	Affinati10x
Pomc	3.2256267292239	Affinati10x
Pomc	4.94978940326522	Affinati10x
Pomc	2.62164533997535	Affinati10x
Pomc	2.80762468593521	Affinati10x
Pomc	4.42637213988136	Affinati10x
Pomc	4.36421638349635	Affinati10x
Pomc	3.47311375602875	Affinati10x
Pomc	1.30486965422349e-05	Affinati10x
Pomc	4.77939942023297	Affinati10x
Pomc	1.61650142187463	Affinati10x
Pomc	3.75409359687239	Affinati10x
Pomc	4.55712231448605	Affinati10x
Pomc	4.19375273502807	Affinati10x
Pomc	4.06377809345202	Affinati10x
Pomc	4.52163013732391	Affinati10x
Pomc	4.76139271197196	Affinati10x
Pomc	4.86327142122799	Affinati10x
Pomc	2.42962399003333	Affinati10x
Pomc	5.41946311209436	Affinati10x
Pomc	2.89881531356967	Affinati10x
Pomc	5.02001199518637	Affinati10x
Pomc	4.58836609142875	Affinati10x
Pomc	3.21580462108906	Affinati10x
Pomc	3.05477353375933	Affinati10x
Pomc	4.77419322383927	Affinati10x
Pomc	2.77019424424476	Affinati10x
Pomc	3.71161644339095	Affinati10x
Pomc	3.53745476793555	Affinati10x
Pomc	4.4740903143041	Affinati10x
Pomc	6.4209904215484	Affinati10x
Pomc	6.1413126572917	Affinati10x
Pomc	5.51696994421213	Affinati10x
Pomc	5.8634145936903	Affinati10x
Pomc	5.94059771079171	Affinati10x
Pomc	6.09270980240547	Affinati10x
Pomc	5.62094624514409	Affinati10x
Pomc	4.54471080616055	Affinati10x
Pomc	3.45912788849479	Affinati10x
Pomc	3.9517677474441	Affinati10x
Pomc	4.00860245314124	Affinati10x
Pomc	4.41930010189704	Affinati10x
Pomc	3.80333859959579	Affinati10x
Pomc	3.82674169716141	Affinati10x
Pomc	3.62527214533477	Affinati10x
Pomc	3.33483125897392	Affinati10x
Pomc	4.18706863879581	Affinati10x
Pomc	3.13664931771035	Affinati10x
Pomc	3.18542205118437	Affinati10x
Pomc	3.03521172589611	Affinati10x
Pomc	3.63254184617095	Affinati10x
Pomc	3.82684745977891	Affinati10x
Pomc	5.10349085369051	Affinati10x
Pomc	5.54207999378124	Affinati10x
Pomc	5.57276422335733	Affinati10x
Pomc	5.53896395783436	Affinati10x
Pomc	5.65181491944862	Affinati10x
Pomc	1.57120469471552	Affinati10x
Pomc	5.20424289514236	Affinati10x
Pomc	1.85230564865609e-06	Affinati10x
Pomc	5.49370361248277	Affinati10x
Pomc	5.31487502797945	Affinati10x
Pomc	3.8687661753439	Affinati10x
Pomc	3.97276517496678	Affinati10x
Pomc	5.56352809688109	Affinati10x
Pomc	1.65821822387044	Affinati10x
Pomc	5.98846970504743	Affinati10x
Pomc	5.58541521206467	Affinati10x
Pomc	4.06349450752833	Affinati10x
Pomc	5.35288288089822	Affinati10x
Pomc	4.69838935353756	Affinati10x
Pomc	4.10302729823245	Affinati10x
Pomc	3.56916116707062	Affinati10x
Pomc	3.96242487614153	Affinati10x
Pomc	3.71334326639819	Affinati10x
Pomc	3.66802488991775	Affinati10x
Pomc	3.25998740093774	Affinati10x
Pomc	4.19668628787331	Affinati10x
Pomc	4.22721846820082	Affinati10x
Pomc	4.20177953981449	Affinati10x
Pomc	2.33100676830526	Affinati10x
Pomc	2.06117251670984	Affinati10x
Pomc	3.69360805289052	Affinati10x
Pomc	3.55279104629225	Affinati10x
Pomc	2.26391378043643	Affinati10x
Pomc	4.67514598814953	Affinati10x
Pomc	3.92301431610402	Affinati10x
Pomc	3.10977535193876	Affinati10x
Pomc	3.79122727358323	Affinati10x
Pomc	2.65996856779263	Affinati10x
Pomc	3.61357792736797	Affinati10x
Pomc	4.82943048833116	Affinati10x
Pomc	4.41166147664116	Affinati10x
Pomc	4.6258970836029	Affinati10x
Pomc	2.55457026135568	Affinati10x
Pomc	2.24269704383032	Affinati10x
Pomc	0.85623554557911	Affinati10x
Pomc	3.65105876264148	Affinati10x
Pomc	4.21440668574452	Affinati10x
Pomc	3.57634608483475	Affinati10x
Pomc	3.82822992358968	Affinati10x
Pomc	3.8320144128787	Affinati10x
Pomc	3.63204566427513	Affinati10x
Pomc	4.45754141136626	Affinati10x
Pomc	2.85168539766497	Affinati10x
Pomc	3.15288797403309	Affinati10x
Pomc	3.30266227198418	Affinati10x
Pomc	3.27363375994283	Affinati10x
Pomc	3.88983891917183	Affinati10x
Pomc	2.97127691877992	Affinati10x
Pomc	-4.85435235846668e-06	Affinati10x
Pomc	4.50786597429618	Affinati10x
Pomc	1.49894806258696	Affinati10x
Pomc	4.31948008131032	Affinati10x
Pomc	4.07344836098213	Affinati10x
Pomc	4.01851905856739	Affinati10x
Pomc	4.55879892354312	Affinati10x
Pomc	3.68764567307779	Affinati10x
Pomc	4.44941063916095	Affinati10x
Pomc	2.73612389541282	Affinati10x
Pomc	2.90264684800362	Affinati10x
Pomc	5.80360714604526	Affinati10x
Pomc	6.07021386971223	Affinati10x
Pomc	5.86499452763558	Affinati10x
Pomc	5.33927338228361	Affinati10x
Pomc	6.048410800501	Affinati10x
Pomc	5.86229640690648	Affinati10x
Pomc	5.46272343709225	Affinati10x
Pomc	5.59737491360154	Affinati10x
Pomc	4.07230374504938	Affinati10x
Pomc	5.87337077961287	Affinati10x
Pomc	6.10007283078896	Affinati10x
Pomc	5.65589343100195	Affinati10x
Pomc	5.22269585893619	Affinati10x
Pomc	4.10433743190485	Affinati10x
Pomc	6.13187611588297	Affinati10x
Pomc	1.53136391240865	Affinati10x
Pomc	5.45733577926949	Affinati10x
Pomc	2.92877998208134	Affinati10x
Pomc	4.12191860188835	Affinati10x
Pomc	5.36174063154866	Affinati10x
Pomc	6.54870585750025	Affinati10x
Pomc	5.09042583668744	Affinati10x
Pomc	5.79194437603265	Affinati10x
Pomc	5.7315002962189	Affinati10x
Pomc	5.99688987211377	Affinati10x
Pomc	6.09048404740382	Affinati10x
Pomc	2.47521215967119	Affinati10x
Pomc	5.3283089291589	Affinati10x
Pomc	6.10022466933162	Affinati10x
Pomc	5.56618974302899	Affinati10x
Pomc	2.70537599188343	Affinati10x
Pomc	6.26836483350937	Affinati10x
Pomc	5.77318091119073	Anderson10x
Pomc	5.97612789457818	Anderson10x
Pomc	5.48656091387047	Anderson10x
Pomc	6.03007046989522	Anderson10x
Pomc	6.57640722887113	Anderson10x
Pomc	4.16480564603173	Anderson10x
Pomc	6.02091287924377	Anderson10x
Pomc	5.40108395012899	Anderson10x
Pomc	5.78913938717154	Anderson10x
Pomc	3.02487843169783	Anderson10x
Pomc	5.12856385734108	Anderson10x
Pomc	6.00140263121374	Anderson10x
Pomc	6.54653107434185	Anderson10x
Pomc	4.67904088353513	Anderson10x
Pomc	4.42715602561017	Anderson10x
Pomc	5.5014650776732	Anderson10x
Pomc	6.2212914234377	Anderson10x
Pomc	6.36926168571526	Anderson10x
Pomc	6.47310661962625	Anderson10x
Pomc	6.29988041377014	Anderson10x
Pomc	5.64677260766622	Anderson10x
Pomc	4.17637745807671	Anderson10x
Pomc	6.3946328524717	Anderson10x
Pomc	3.90127556953921	Anderson10x
Pomc	5.97400490252041	Anderson10x
Pomc	5.63995177129326	Anderson10x
Pomc	3.96610285265888	Anderson10x
Pomc	5.1608925221743	Anderson10x
Pomc	5.08273325293321	Anderson10x
Pomc	4.2193950767467	Anderson10x
Pomc	5.85841553698371	Anderson10x
Pomc	3.92550976259589	Anderson10x
Pomc	6.77529503626872	Anderson10x
Pomc	6.31512606860387	Anderson10x
Pomc	5.4753175173204	Anderson10x
Pomc	6.47694786643088	Anderson10x
Pomc	4.42010458420942	Anderson10x
Pomc	3.92437518068666	Anderson10x
Pomc	6.34418698292229	Anderson10x
Pomc	6.03166652885644	Anderson10x
Pomc	5.6240394349964	Anderson10x
Pomc	3.72185419253293	Anderson10x
Pomc	5.34331807828273	Anderson10x
Pomc	6.03470181851242	Anderson10x
Pomc	6.79027611733529	Anderson10x
Pomc	4.65303026323052	Anderson10x
Pomc	6.25908588281773	Anderson10x
Pomc	4.8256045221748	Anderson10x
Pomc	3.93941743327214	Anderson10x
Pomc	6.1433828309641	Anderson10x
Pomc	5.31447417007619	Anderson10x
Pomc	3.7708018531726	Anderson10x
Pomc	3.99396470115953	Anderson10x
Pomc	3.49598407435315	Anderson10x
Pomc	3.84470627186281	Anderson10x
Pomc	5.13680315678746	Anderson10x
Pomc	6.04497825656046	Anderson10x
Pomc	3.88844515031438	Anderson10x
Pomc	4.41306092215972	Anderson10x
Pomc	2.12100216814475	Anderson10x
Pomc	4.80461963230286	Anderson10x
Pomc	5.48326471692886	Anderson10x
Pomc	5.23488556154893	Anderson10x
Pomc	2.6101139472126	Anderson10x
Pomc	5.71588251553586	Anderson10x
Pomc	4.80630377208797	Anderson10x
Pomc	2.04635681053306	Anderson10x
Pomc	6.0350921352899	Anderson10x
Pomc	4.0480312394261	Anderson10x
Pomc	4.13012252034434	Anderson10x
Pomc	6.01201901569546	Anderson10x
Pomc	5.49138478622856	Anderson10x
Pomc	4.81785197617854	Anderson10x
Pomc	4.25259688827784	Anderson10x
Pomc	5.60846531308919	Anderson10x
Pomc	4.63386014829137	Anderson10x
Pomc	3.89637077675801	Anderson10x
Pomc	5.7385400626352	Anderson10x
Pomc	4.09913733411145	Anderson10x
Pomc	2.83371275310726	Anderson10x
Pomc	4.71174394978735	Anderson10x
Pomc	2.39972892782642	Anderson10x
Pomc	5.03504172512664	Anderson10x
Pomc	5.17389391712139	Anderson10x
Pomc	4.98086306375957	Anderson10x
Pomc	3.79145807382074	Anderson10x
Pomc	2.58339602111963	Anderson10x
Pomc	4.8464828477042	Anderson10x
Pomc	3.5938443743755	Anderson10x
Pomc	4.89928924770984	Anderson10x
Pomc	4.8681704544874	Anderson10x
Pomc	5.60635312204959	Anderson10x
Pomc	4.67060148073897	Anderson10x
Pomc	4.96003995224951	Anderson10x
Pomc	3.01442153312663	Anderson10x
Pomc	5.28684755984752	Anderson10x
Pomc	5.25168893596078	Anderson10x
Pomc	6.20519188462098	Anderson10x
Pomc	5.84175929653281	Anderson10x
Pomc	5.76308329102009	Anderson10x
Pomc	4.01897845059301	Anderson10x
Pomc	2.42624284522787	Anderson10x
Pomc	4.34484453005864	Anderson10x
Pomc	4.57733704533367	Anderson10x
Pomc	6.04708600456127	Anderson10x
Pomc	3.78732075764451	Anderson10x
Pomc	4.35003762655721	Anderson10x
Pomc	5.23360530046651	Anderson10x
Pomc	4.40789813804618	Anderson10x
Pomc	5.55651300137312	Anderson10x
Pomc	4.25483502483315	Anderson10x
Pomc	4.56101629124078	Anderson10x
Pomc	7.40440226231988	Anderson10x
Pomc	6.07392532674497	Anderson10x
Pomc	4.48969796844011	Anderson10x
Pomc	4.9594139382783	Anderson10x
Pomc	5.02739920811097	Anderson10x
Pomc	6.06388655525518	Anderson10x
Pomc	5.55856563954039	Anderson10x
Pomc	5.24572158404181	Anderson10x
Pomc	4.09385738400102	Anderson10x
Pomc	6.05701458626623	Anderson10x
Pomc	6.16568525165175	Anderson10x
Pomc	5.50308444183846	Anderson10x
Pomc	6.81656136306818	Anderson10x
Pomc	1.31796781349427	Anderson10x
Pomc	7.21793448861666	Anderson10x
Pomc	5.76306171294708	Anderson10x
Pomc	5.65081815828081	Anderson10x
Pomc	5.89755882850803	Anderson10x
Pomc	4.71035043321291	Anderson10x
Pomc	3.94390807633311	Anderson10x
Pomc	5.79065142172406	Anderson10x
Pomc	5.67539968743173	Anderson10x
Pomc	7.29054514737686	Anderson10x
Pomc	5.26231606342711	Anderson10x
Pomc	6.31207655134533	Anderson10x
Pomc	5.08372590670706	Anderson10x
Pomc	3.90306478387542	Anderson10x
Pomc	3.98537037637057	Anderson10x
Pomc	6.73555063209149	Anderson10x
Pomc	4.4828773096392	Anderson10x
Pomc	5.93043723168264	Anderson10x
Pomc	6.3043953315773	Anderson10x
Pomc	5.34218530931051	Anderson10x
Pomc	5.53608945560917	Anderson10x
Pomc	5.3838492888465	Anderson10x
Pomc	6.62332840939126	Anderson10x
Pomc	4.99963375931322	Anderson10x
Pomc	5.25836630845978	Anderson10x
Pomc	6.69149422558852	Anderson10x
Pomc	6.27736678469789	Anderson10x
Pomc	5.84753236240967	Anderson10x
Pomc	6.73702252368191	Anderson10x
Pomc	7.45520111405464	Anderson10x
Pomc	6.25576348940399	Anderson10x
Pomc	6.11173695074587	Anderson10x
Pomc	6.13344163766415	Anderson10x
Pomc	4.98837098123898	Anderson10x
Pomc	2.16653928324914	Anderson10x
Pomc	3.79464227951967	Anderson10x
Pomc	3.86412408556262	Anderson10x
Pomc	5.92452019234267	Anderson10x
Pomc	7.36896712027088	Anderson10x
Pomc	6.27384093914391	Anderson10x
Pomc	5.84526809121066	Anderson10x
Pomc	4.46772969400056	Anderson10x
Pomc	4.53174059039651	Anderson10x
Pomc	5.48993431840474	Anderson10x
Pomc	5.50445916222324	Anderson10x
Pomc	5.17393427740494	Anderson10x
Pomc	4.14805906462927	Anderson10x
Pomc	3.54810219309813	Anderson10x
Pomc	6.61865473581564	Anderson10x
Pomc	6.08009900344808	Anderson10x
Pomc	3.27552518198454	Anderson10x
Pomc	4.69135641197263	Anderson10x
Pomc	6.07027402453758	Anderson10x
Pomc	7.2374523388979	Anderson10x
Pomc	6.49924105625697	Anderson10x
Pomc	5.60737572196176	Anderson10x
Pomc	6.4404067922472	Anderson10x
Pomc	7.11714557000967	Anderson10x
Pomc	5.31220277860104	Anderson10x
Pomc	2.17755229834839	Anderson10x
Pomc	3.20439778842239	Anderson10x
Pomc	4.38653807057213	Anderson10x
Pomc	4.20300033884117	Anderson10x
Pomc	7.34641692400698	Anderson10x
Pomc	2.37301743680809	Anderson10x
Pomc	7.2874917293334	Anderson10x
Pomc	6.77009006724485	Anderson10x
Pomc	5.72830089364388	Anderson10x
Pomc	3.81432059371911	Anderson10x
Pomc	4.58851848726901	Anderson10x
Pomc	6.72125006303211	Anderson10x
Pomc	5.41852305110457	Anderson10x
Pomc	6.40195072317737	Anderson10x
Pomc	5.6278046601807	Anderson10x
Pomc	6.26526661599755	Anderson10x
Pomc	6.80780122801696	Anderson10x
Pomc	0.945577588623341	Anderson10x
Pomc	6.08507020989241	Anderson10x
Pomc	5.76940742422132	Anderson10x
Pomc	6.8680941066642	Anderson10x
Pomc	5.71275120632364	Anderson10x
Pomc	6.83416846275953	Anderson10x
Pomc	6.16188127549405	Anderson10x
Pomc	3.9132127160931	Anderson10x
Pomc	4.84660932174784	Anderson10x
Pomc	5.60591760553933	Anderson10x
Pomc	5.96984052964132	Anderson10x
Pomc	4.69732454719461	Anderson10x
Pomc	5.62508956193119	Anderson10x
Pomc	5.54452853667677	Anderson10x
Pomc	5.72005208423337	Anderson10x
Pomc	5.26269107412384	Anderson10x
Pomc	5.50016848758291	Anderson10x
Pomc	5.30931446024278	Anderson10x
Pomc	5.52696255270983	Anderson10x
Pomc	4.92223808570045	Anderson10x
Pomc	5.0676708678059	Anderson10x
Pomc	5.56484142489631	Anderson10x
Pomc	2.53270444604349	Anderson10x
Pomc	6.00589806033762	Anderson10x
Pomc	6.47356252331659	Anderson10x
Pomc	4.6571001470965	Anderson10x
Pomc	5.77985867214854	Anderson10x
Pomc	1.38852173874429e-05	Anderson10x
Pomc	6.55205213671048	Anderson10x
Pomc	3.93182345097635	Anderson10x
Pomc	6.10048574985127	Anderson10x
Pomc	5.51354170457374	Anderson10x
Pomc	4.31588248322316	Anderson10x
Pomc	5.94511158570723	Anderson10x
Pomc	6.83262204278185	Anderson10x
Pomc	4.75914912075908	Anderson10x
Pomc	4.80222563156917	Anderson10x
Pomc	3.32952215264506	Anderson10x
Pomc	2.36883036153619	Anderson10x
Pomc	4.40492251825634	Anderson10x
Pomc	4.31680149944085	Anderson10x
Pomc	4.6832886229081	Anderson10x
Pomc	4.24470953984333	Anderson10x
Pomc	4.18202334677204	Anderson10x
Pomc	4.09638288672773	Anderson10x
Pomc	5.25757636254808	Anderson10x
Pomc	4.63064485716691	Anderson10x
Pomc	6.8358058139996	Anderson10x
Pomc	4.55993796432164	Anderson10x
Pomc	4.34072518313961	Anderson10x
Pomc	5.4506281616834	Anderson10x
Pomc	3.40500004053632	Anderson10x
Pomc	5.17237399941818	Anderson10x
Pomc	3.65674641193893	Anderson10x
Pomc	4.67360882150489	Anderson10x
Pomc	2.9267993852189	Anderson10x
Pomc	5.65962763248006	Anderson10x
Pomc	4.67364865862416	Anderson10x
Pomc	5.18885588953427	Anderson10x
Pomc	3.544297751438	Anderson10x
Pomc	6.73949915295955	Anderson10x
Pomc	6.49963941165412	Anderson10x
Pomc	4.4277381073853	Anderson10x
Pomc	6.4610940666707	Anderson10x
Pomc	5.37019818192786	Anderson10x
Pomc	5.6945937197531	Anderson10x
Pomc	6.27741740707063	Anderson10x
Pomc	6.25402666874887	Anderson10x
Pomc	5.62974680370894	Anderson10x
Pomc	4.59274749836942	Anderson10x
Pomc	5.68582696478352	Anderson10x
Pomc	3.75675737056154	Anderson10x
Pomc	5.08307131290671	Anderson10x
Pomc	5.86734377649687	Anderson10x
Pomc	4.83912840940515	Anderson10x
Pomc	4.73821783990907	Anderson10x
Pomc	3.77925915984245	Anderson10x
Pomc	5.60651456830756	Anderson10x
Pomc	6.21296113784043	Anderson10x
Pomc	4.92038698970023	Anderson10x
Pomc	5.1520403440533	Anderson10x
Pomc	4.10267598899013	Anderson10x
Pomc	5.50233640549589	Anderson10x
Pomc	2.96180088946334	Anderson10x
Pomc	6.10815609360567	Anderson10x
Pomc	5.76021018161138	Anderson10x
Pomc	6.55920165829748	Anderson10x
Pomc	4.34374229430792	Anderson10x
Pomc	2.39271893358002	Anderson10x
Pomc	5.23676358268071	Anderson10x
Pomc	6.70172753024386	Anderson10x
Pomc	4.52876340799413	Anderson10x
Pomc	5.835816416157	Anderson10x
Pomc	3.39854292447511	Anderson10x
Pomc	5.2520901514036	Anderson10x
Pomc	3.58676626835668	Anderson10x
Pomc	6.51270607436384	Anderson10x
Pomc	4.95170309157034	Anderson10x
Pomc	1.04659440835727e-06	Anderson10x
Pomc	5.30091653487871	Anderson10x
Pomc	5.62297861575441	Anderson10x
Pomc	5.44709286778052	Anderson10x
Pomc	6.14977792757419	Anderson10x
Pomc	6.39637092455515	Anderson10x
Pomc	5.13982755458191	Anderson10x
Pomc	1.77897934976124	Anderson10x
Pomc	5.64702279453284	Anderson10x
Pomc	4.40655320237581	Anderson10x
Pomc	4.76659793984565	Anderson10x
Pomc	4.8385231355701	Anderson10x
Pomc	6.45764038841723	Anderson10x
Pomc	4.08254874910157	Anderson10x
Pomc	5.18736044451185	Anderson10x
Pomc	4.92937289334203	Anderson10x
Pomc	4.20804757440475	Anderson10x
Pomc	6.1339278818224	Anderson10x
Pomc	5.33198163169445	Anderson10x
Pomc	4.93204673071768	Anderson10x
Pomc	6.43037067572073	Anderson10x
Pomc	6.5854251200783	Anderson10x
Pomc	6.47606702381766	Anderson10x
Pomc	5.91572063509576	Anderson10x
Pomc	4.46545007276128	Anderson10x
Pomc	5.02344954432946	Anderson10x
Pomc	6.10853278801787	CampbellDropseq
Pomc	5.72436636819147	CampbellDropseq
Pomc	6.58252526303668	CampbellDropseq
Pomc	6.02713990213663	CampbellDropseq
Pomc	5.75055603995743	CampbellDropseq
Pomc	6.12123971967241	CampbellDropseq
Pomc	6.20315106702893	CampbellDropseq
Pomc	6.21227180977004	CampbellDropseq
Pomc	6.2070403210745	CampbellDropseq
Pomc	5.25708769166077	CampbellDropseq
Pomc	4.78086986463454	CampbellDropseq
Pomc	4.4997725600355	CampbellDropseq
Pomc	4.83380414721118	CampbellDropseq
Pomc	6.07267827876022	CampbellDropseq
Pomc	6.00076154593592	CampbellDropseq
Pomc	6.1985219894315	CampbellDropseq
Pomc	6.17289563571146	CampbellDropseq
Pomc	5.7032218335647	CampbellDropseq
Pomc	5.81718790752821	CampbellDropseq
Pomc	5.36061039814455	CampbellDropseq
Pomc	4.84591594271723	CampbellDropseq
Pomc	6.03085144942393	CampbellDropseq
Pomc	6.09009564994631	CampbellDropseq
Pomc	5.43143020506828	CampbellDropseq
Pomc	5.45695388884278	CampbellDropseq
Pomc	5.57384996868108	CampbellDropseq
Pomc	5.70246718030885	CampbellDropseq
Pomc	5.8814385666582	CampbellDropseq
Pomc	-1.2208130889191e-05	CampbellDropseq
Pomc	4.81098998406013	CampbellDropseq
Pomc	6.37635154311079	CampbellDropseq
Pomc	5.08856798579004	CampbellDropseq
Pomc	4.95379221189571	CampbellDropseq
Pomc	2.92747072583391	CampbellDropseq
Pomc	4.43556108992921	CampbellDropseq
Pomc	5.7041239935823	CampbellDropseq
Pomc	4.95767507335991	CampbellDropseq
Pomc	4.89892862733947	CampbellDropseq
Pomc	4.83134937999771	CampbellDropseq
Pomc	4.68877472686744	CampbellDropseq
Pomc	5.54087875120306	CampbellDropseq
Pomc	4.96714982914676	CampbellDropseq
Pomc	5.44552517551045	CampbellDropseq
Pomc	5.75196368300476	CampbellDropseq
Pomc	5.83925361677718	CampbellDropseq
Pomc	5.72299966052397	CampbellDropseq
Pomc	5.71446942121552	CampbellDropseq
Pomc	-6.03881169163268e-06	CampbellDropseq
Pomc	5.73382649588957	CampbellDropseq
Pomc	5.04922999015556	CampbellDropseq
Pomc	6.34879130893271	CampbellDropseq
Pomc	6.3042379698239	CampbellDropseq
Pomc	5.65994730249243	CampbellDropseq
Pomc	5.47849463109322	CampbellDropseq
Pomc	4.95750841383383	CampbellDropseq
Pomc	5.03548597492615	CampbellDropseq
Pomc	6.07025830564096	CampbellDropseq
Pomc	4.69697684910896	CampbellDropseq
Pomc	4.54263586935432	CampbellDropseq
Pomc	2.79705442043612	CampbellDropseq
Pomc	2.19651149776898	CampbellDropseq
Pomc	3.51246405347515	CampbellDropseq
Pomc	6.79860583702815	CampbellDropseq
Pomc	2.53680176177312	CampbellDropseq
Pomc	6.93984213980522	CampbellDropseq
Pomc	6.53610467270734	CampbellDropseq
Pomc	5.21465394141266	CampbellDropseq
Pomc	6.14425175437344	CampbellDropseq
Pomc	5.39069456270201	CampbellDropseq
Pomc	5.31355302996504	CampbellDropseq
Pomc	6.55081258976245	CampbellDropseq
Pomc	6.10745537757483	CampbellDropseq
Pomc	5.79609929560202	CampbellDropseq
Pomc	5.71275262482536	CampbellDropseq
Pomc	5.45472583258358	CampbellDropseq
Pomc	5.71973754390846	CampbellDropseq
Pomc	6.06350414954969	CampbellDropseq
Pomc	5.6976265372336	CampbellDropseq
Pomc	5.40799850207974	CampbellDropseq
Pomc	5.84080263516723	CampbellDropseq
Pomc	5.30417640252572	CampbellDropseq
Pomc	5.9376087894447	CampbellDropseq
Pomc	5.66956321114057	CampbellDropseq
Pomc	5.70886351811771	CampbellDropseq
Pomc	6.07822662395524	CampbellDropseq
Pomc	2.45915732559034	CampbellDropseq
Pomc	6.33642538569701	CampbellDropseq
Pomc	5.69398227468214	CampbellDropseq
Pomc	5.82753903020434	CampbellDropseq
Pomc	6.06713969733783	CampbellDropseq
Pomc	5.91643445706103	CampbellDropseq
Pomc	6.68111471583734	CampbellDropseq
Pomc	6.81174450246948	CampbellDropseq
Pomc	6.91142044099675	CampbellDropseq
Pomc	4.90279748465678	CampbellDropseq
Pomc	5.61510830397581	CampbellDropseq
Pomc	6.8859028672374	CampbellDropseq
Pomc	6.74207090404479	CampbellDropseq
Pomc	6.65143773623417	CampbellDropseq
Pomc	5.10392954525776	CampbellDropseq
Pomc	5.79216353909919	CampbellDropseq
Pomc	6.20198002932483	CampbellDropseq
Pomc	4.65749625163362	CampbellDropseq
Pomc	2.41719535674822	CampbellDropseq
Pomc	5.96342289587361	CampbellDropseq
Pomc	6.19585088065187	CampbellDropseq
Pomc	6.20464395883231	CampbellDropseq
Pomc	6.15938532769757	CampbellDropseq
Pomc	5.7926351180017	CampbellDropseq
Pomc	5.16688612253467	CampbellDropseq
Pomc	6.83983313419934	CampbellDropseq
Pomc	5.16887836556848	CampbellDropseq
Pomc	6.03690480174107	CampbellDropseq
Pomc	7.05887247091301	CampbellDropseq
Pomc	4.86991638800736	CampbellDropseq
Pomc	6.24223611447682	CampbellDropseq
Pomc	6.33689347855676	CampbellDropseq
Pomc	5.3669354855025	CampbellDropseq
Pomc	4.08503576108829	CampbellDropseq
Pomc	4.62009382253509	CampbellDropseq
Pomc	4.66360171751155	CampbellDropseq
Pomc	5.15094257109788	CampbellDropseq
Pomc	4.80183772067266	CampbellDropseq
Pomc	5.2500460912232	CampbellDropseq
Pomc	5.62427664050128	CampbellDropseq
Pomc	6.10485803548058	CampbellDropseq
Pomc	6.39919136918053	CampbellDropseq
Pomc	3.06499769128111	CampbellDropseq
Pomc	6.05448692455456	CampbellDropseq
Pomc	5.31810514671663	CampbellDropseq
Pomc	5.96795744047711	CampbellDropseq
Pomc	6.13155328757573	CampbellDropseq
Pomc	5.71582287893397	CampbellDropseq
Pomc	5.01181703077647	CampbellDropseq
Pomc	4.35439432953524	CampbellDropseq
Pomc	4.91320937960945	CampbellDropseq
Pomc	4.24799596368656	CampbellDropseq
Pomc	6.59808877856891	CampbellDropseq
Pomc	6.2956673367305	CampbellDropseq
Pomc	6.3521875085934	CampbellDropseq
Pomc	6.27131788928645	CampbellDropseq
Pomc	6.44295052823736	CampbellDropseq
Pomc	6.56071978018079	CampbellDropseq
Pomc	4.1393968594824	CampbellDropseq
Pomc	3.72214993314568	CampbellDropseq
Pomc	5.4780255240171	CampbellDropseq
Pomc	5.72300075694835	CampbellDropseq
Pomc	5.52545746051823	CampbellDropseq
Pomc	5.83847042942903	CampbellDropseq
Pomc	5.72756722437184	CampbellDropseq
Pomc	4.72192722480121	CampbellDropseq
Pomc	4.98998254181897	CampbellDropseq
Pomc	6.02854957624525	CampbellDropseq
Pomc	5.45765158733278	CampbellDropseq
Pomc	5.53313915321808	CampbellDropseq
Pomc	5.11216233019297	CampbellDropseq
Pomc	3.34694594385065	CampbellDropseq
Pomc	6.02595114896295	CampbellDropseq
Pomc	5.3480544761041	CampbellDropseq
Pomc	2.92096449693045	CampbellDropseq
Pomc	2.3825904466185	CampbellDropseq
Pomc	6.24289244410172	CampbellDropseq
Pomc	6.02607446907129	CampbellDropseq
Pomc	5.7095960884731	CampbellDropseq
Pomc	5.53699648882691	CampbellDropseq
Pomc	5.52363010592884	CampbellDropseq
Pomc	5.72801126146408	CampbellDropseq
Pomc	5.80671355118031	CampbellDropseq
Pomc	5.42302957845321	CampbellDropseq
Pomc	5.07071083828001	CampbellDropseq
Pomc	5.54413343738243	CampbellDropseq
Pomc	4.24122777670306	CampbellDropseq
Pomc	5.51583960120879	CampbellDropseq
Pomc	4.59829829508533	CampbellDropseq
Pomc	4.69503383227776	CampbellDropseq
Pomc	4.42983394311905	CampbellDropseq
Pomc	5.02022727161269	CampbellDropseq
Pomc	5.10338974896269	CampbellDropseq
Pomc	5.69831252902954	CampbellDropseq
Pomc	5.72264107226985	CampbellDropseq
Pomc	5.90702929064859	CampbellDropseq
Pomc	5.69098082391265	CampbellDropseq
Pomc	5.12225004831978	CampbellDropseq
Pomc	5.96955962518362	CampbellDropseq
Pomc	5.79215580481551	CampbellDropseq
Pomc	6.07118084164461	CampbellDropseq
Pomc	5.46662261054546	CampbellDropseq
Pomc	4.67928234354491	CampbellDropseq
Pomc	5.96716475004704	CampbellDropseq
Pomc	4.79877048494385	CampbellDropseq
Pomc	4.66761818542908	CampbellDropseq
Pomc	4.80747684831233	CampbellDropseq
Pomc	5.46462314709785	CampbellDropseq
Pomc	5.33497155520202	CampbellDropseq
Pomc	5.50946500950765	CampbellDropseq
Pomc	6.14734311045963	CampbellDropseq
Pomc	5.35264271969417	CampbellDropseq
Pomc	6.13381374318029	CampbellDropseq
