feature	expression	ident
Npy	5.73514301529608	CampbellDropseq
Npy	5.05965658379678	CampbellDropseq
Npy	5.84500320837215	CampbellDropseq
Npy	5.42464215662405	CampbellDropseq
Npy	5.43638800107114	CampbellDropseq
Npy	4.70326156980933	CampbellDropseq
Npy	4.36585713856067	CampbellDropseq
Npy	4.42295867631748	CampbellDropseq
Npy	5.58543758168179	CampbellDropseq
Npy	5.66843069887518	CampbellDropseq
Npy	5.70202422082893	CampbellDropseq
Npy	5.16132550428273	CampbellDropseq
Npy	5.82454495731542	CampbellDropseq
Npy	4.15372064520999	CampbellDropseq
Npy	6.05337318736787	CampbellDropseq
Npy	5.61723855033058	CampbellDropseq
Npy	5.08630434459676	CampbellDropseq
Npy	5.36353609621284	CampbellDropseq
Npy	5.53710575684569	CampbellDropseq
Npy	5.33705681660424	CampbellDropseq
Npy	4.11822274553866	CampbellDropseq
Npy	4.98467401736573	CampbellDropseq
Npy	5.21461963731633	CampbellDropseq
Npy	5.31802862969532	CampbellDropseq
Npy	5.68920469784068	CampbellDropseq
Npy	2.99449887976853	CampbellDropseq
Npy	2.81091694478638	CampbellDropseq
Npy	3.07420276529018	CampbellDropseq
Npy	5.10306768912007	CampbellDropseq
Npy	5.80838907243723	CampbellDropseq
Npy	5.44463046094094	CampbellDropseq
Npy	3.71589404130632	CampbellDropseq
Npy	5.21940662115508	CampbellDropseq
Npy	5.15863712372113	CampbellDropseq
Npy	6.59134612034747	CampbellDropseq
Npy	5.47673075145868	CampbellDropseq
Npy	5.90519899161396	CampbellDropseq
Npy	5.68882006188646	CampbellDropseq
Npy	4.64374271649278	CampbellDropseq
Npy	5.51329711988903	CampbellDropseq
Npy	6.29032478007532	CampbellDropseq
Npy	5.01490017610481	CampbellDropseq
Npy	5.13164522532209	CampbellDropseq
Npy	5.61980358533138	CampbellDropseq
Npy	4.97950751307194	CampbellDropseq
Npy	4.7120053434266	CampbellDropseq
Npy	5.13048645317334	CampbellDropseq
Npy	4.7664054345354	CampbellDropseq
Npy	5.72096934660765	CampbellDropseq
Npy	6.08634351185302	CampbellDropseq
Npy	5.3188865865632	CampbellDropseq
Npy	5.61757140102013	CampbellDropseq
Npy	5.92899401628523	CampbellDropseq
Npy	6.64998632985432	CampbellDropseq
Npy	5.84594066032795	CampbellDropseq
Npy	5.89403659131169	CampbellDropseq
Npy	4.58048139942239	CampbellDropseq
Npy	4.95594475178962	CampbellDropseq
Npy	5.09110121430159	CampbellDropseq
Npy	4.70341615593639	CampbellDropseq
Npy	5.64844876956205	CampbellDropseq
Npy	5.3068077071807	CampbellDropseq
Npy	5.51766776910617	CampbellDropseq
Npy	4.94644017188438	CampbellDropseq
Npy	5.8941279310036	CampbellDropseq
Npy	5.80889965714954	CampbellDropseq
Npy	4.83338998510771	CampbellDropseq
Npy	3.93249538415525	CampbellDropseq
Npy	5.57287700512652	CampbellDropseq
Npy	6.67618839368629	CampbellDropseq
Npy	5.81829797533437	CampbellDropseq
Npy	5.74732375395844	CampbellDropseq
Npy	5.70986572181009	CampbellDropseq
Npy	4.38380213148021	CampbellDropseq
Npy	5.14944101015146	CampbellDropseq
Npy	5.41580985836578	CampbellDropseq
Npy	4.39254878125719	CampbellDropseq
Npy	5.21742480277704	CampbellDropseq
Npy	5.07271638606602	CampbellDropseq
Npy	6.06085345271375	CampbellDropseq
Npy	5.24168753954392	CampbellDropseq
Npy	6.24432392140299	CampbellDropseq
Npy	6.01047626715016	CampbellDropseq
Npy	5.80050634552593	CampbellDropseq
Npy	5.30149492259884	CampbellDropseq
Npy	4.76274716837383	CampbellDropseq
Npy	5.75653901739533	CampbellDropseq
Npy	5.28077654462971	CampbellDropseq
Npy	1.36284354405166	CampbellDropseq
Npy	5.05833949552992	CampbellDropseq
Npy	5.88825513344113	CampbellDropseq
Npy	4.76404274670555	CampbellDropseq
Npy	4.61081380982302	CampbellDropseq
Npy	4.69763629919757	CampbellDropseq
Npy	5.02413633978778	CampbellDropseq
Npy	5.73010022601395	CampbellDropseq
Npy	4.68250806523244	CampbellDropseq
Npy	5.48447805697958	CampbellDropseq
Npy	4.43179113282822	CampbellDropseq
Npy	5.08611057936655	CampbellDropseq
Npy	5.13567020226445	CampbellDropseq
Npy	6.4252628541735	CampbellDropseq
Npy	5.48350582620354	CampbellDropseq
Npy	5.12441693902012	CampbellDropseq
Npy	4.26194210997889	CampbellDropseq
Npy	6.22960741164789	CampbellDropseq
Npy	5.7722949929803	CampbellDropseq
Npy	5.63074457310647	CampbellDropseq
Npy	5.69390385087881	CampbellDropseq
Npy	5.63614755013282	CampbellDropseq
Npy	4.44976360744179	CampbellDropseq
Npy	4.77150129029142	CampbellDropseq
Npy	5.25262116711832	CampbellDropseq
Npy	5.0831691164173	CampbellDropseq
Npy	4.74888529428681	CampbellDropseq
Npy	5.34015274184089	CampbellDropseq
Npy	5.40776243388811	CampbellDropseq
Npy	6.17172594037941	CampbellDropseq
Npy	4.36731803523828	CampbellDropseq
Npy	6.28013628767781	CampbellDropseq
Npy	4.665072092006	CampbellDropseq
Npy	4.82806654741732	CampbellDropseq
Npy	4.7617677072576	CampbellDropseq
Npy	4.80420644595825	CampbellDropseq
Npy	4.85212556788753	CampbellDropseq
Npy	5.18468273982508	CampbellDropseq
Npy	5.90627695984978	CampbellDropseq
Npy	4.59267436069252	CampbellDropseq
Npy	5.44607644168192	CampbellDropseq
Npy	4.72434944803404e-06	CampbellDropseq
Npy	5.410379468836	CampbellDropseq
Npy	4.55330050936114	CampbellDropseq
Npy	6.29168902014033	CampbellDropseq
Npy	6.14443281131665	CampbellDropseq
Npy	6.20035441315819	CampbellDropseq
Npy	6.05499794878447	CampbellDropseq
Npy	5.28407364013397	CampbellDropseq
Npy	6.24780519031766	CampbellDropseq
Npy	4.36628388729019	CampbellDropseq
Npy	5.02009091783435	CampbellDropseq
Npy	4.52171144268571	CampbellDropseq
Npy	7.62612934834823e-06	CampbellDropseq
Npy	5.46343923058977	CampbellDropseq
Npy	-6.32815038152827e-06	CampbellDropseq
Npy	6.32514148635806	CampbellDropseq
Npy	4.72310087753727	CampbellDropseq
Npy	5.2345591246371	CampbellDropseq
Npy	4.8115252952335	CampbellDropseq
Npy	0.610178783174025	CampbellDropseq
Npy	6.21856932408016	CampbellDropseq
Npy	5.03507781492556	CampbellDropseq
Npy	5.96131597203582	CampbellDropseq
Npy	6.0529510548127	CampbellDropseq
Npy	5.82205916896274	CampbellDropseq
Npy	5.17686001778928	CampbellDropseq
Npy	5.81178005708605	CampbellDropseq
Npy	5.96447659230972	CampbellDropseq
Npy	5.91388842735727	CampbellDropseq
Npy	5.44917439686714	CampbellDropseq
Npy	6.15199093969547	CampbellDropseq
Npy	4.73768339967605	CampbellDropseq
Npy	5.88972639416893	CampbellDropseq
Npy	4.90674808652554	CampbellDropseq
Npy	4.87962142692444	CampbellDropseq
Npy	4.03250442287537	CampbellDropseq
Npy	4.43664685898061	CampbellDropseq
Npy	6.13986358244606	CampbellDropseq
Npy	4.19211399796453	CampbellDropseq
Npy	4.31799741366512	CampbellDropseq
Npy	4.724006650853	CampbellDropseq
Npy	-2.11983441513135e-05	CampbellDropseq
Npy	5.75920033202662	CampbellDropseq
Npy	4.28506279938696	CampbellDropseq
Npy	-9.71861640205416e-06	CampbellDropseq
Npy	-1.10142783592314e-05	CampbellDropseq
Npy	5.32962939403652	CampbellDropseq
Npy	4.87033085665977	CampbellDropseq
Npy	4.64611091972879	CampbellDropseq
Npy	5.58329332371135	CampbellDropseq
Npy	4.25646135240158	CampbellDropseq
Npy	5.16526516662412	CampbellDropseq
Npy	-1.48320629120238e-05	CampbellDropseq
Npy	4.50055871840792	CampbellDropseq
Npy	4.579861971543	CampbellDropseq
Npy	4.72657073813703	CampbellDropseq
Npy	5.39202432956514	CampbellDropseq
Npy	3.67814775551328	CampbellDropseq
Npy	4.58874368952704	CampbellDropseq
Npy	4.14055516233525	CampbellDropseq
Npy	5.44329696372984	CampbellDropseq
Npy	6.32610495149301	CampbellDropseq
Npy	5.24251603475485	CampbellDropseq
Npy	4.84779378667593	CampbellDropseq
Npy	5.92507952919338	CampbellDropseq
Npy	5.5293279496578	CampbellDropseq
Npy	5.14717021041049	CampbellDropseq
Npy	5.25938773767579	CampbellDropseq
Npy	4.30465301603024	CampbellDropseq
Npy	4.45979150141094	CampbellDropseq
Npy	4.441925947728	CampbellDropseq
Npy	4.43203222247135	CampbellDropseq
Npy	5.10480651279431	CampbellDropseq
Npy	4.45002743657594	CampbellDropseq
Npy	4.84846251474619	CampbellDropseq
Npy	4.62203366027041	CampbellDropseq
Npy	4.72928738810245	CampbellDropseq
Npy	5.80336911809875	CampbellDropseq
Npy	3.98215224890822	CampbellDropseq
Npy	5.08662113775213	CampbellDropseq
Npy	4.31665361934024	CampbellDropseq
Npy	3.9372371450681	CampbellDropseq
Npy	3.25091387173842	CampbellDropseq
Npy	4.30612240081461	CampbellDropseq
Npy	5.13382022729816	CampbellDropseq
Npy	4.79522403171847	CampbellDropseq
Npy	4.88229497550859	CampbellDropseq
Npy	4.01720194712822	CampbellDropseq
Npy	4.60937244426139	CampbellDropseq
Npy	4.0013839262337	CampbellDropseq
Npy	5.37599770113913	CampbellDropseq
Npy	5.039574230391	CampbellDropseq
Npy	4.10051035901163	CampbellDropseq
Npy	4.67559047169125	CampbellDropseq
Npy	4.54815336140076	CampbellDropseq
Npy	4.55244300068242	CampbellDropseq
Npy	4.65468936056963	CampbellDropseq
Npy	4.86618626455292	CampbellDropseq
Npy	4.46759695755345	CampbellDropseq
Npy	4.3295444735998	CampbellDropseq
Npy	3.9367437553368	CampbellDropseq
Npy	2.55347715788791	CampbellDropseq
Npy	4.76815620417945	CampbellDropseq
Npy	5.71809629215759	CampbellDropseq
Npy	6.908469476822	CampbellDropseq
Npy	4.72833367466611	CampbellDropseq
Npy	4.69223776741048	CampbellDropseq
Npy	4.79559363357207	CampbellDropseq
Npy	5.04305079668382	CampbellDropseq
Npy	4.08346313328401	CampbellDropseq
Npy	4.47396327319882	CampbellDropseq
Npy	5.08022938387613	CampbellDropseq
Npy	4.56505737467628	CampbellDropseq
Npy	5.97389759387881	CampbellDropseq
Npy	5.58352411610252	CampbellDropseq
Npy	5.43859622241205	CampbellDropseq
Npy	4.92638237783419	CampbellDropseq
Npy	5.77465495001022	CampbellDropseq
Npy	3.89172924370942	CampbellDropseq
Npy	4.03979058184426	CampbellDropseq
Npy	3.24141498084855	CampbellDropseq
Npy	4.07110517362097	CampbellDropseq
Npy	3.89682617680834	CampbellDropseq
Npy	3.69847826129644	CampbellDropseq
Npy	3.88601237143655	CampbellDropseq
Npy	5.45394496584907	CampbellDropseq
Npy	4.90796818009774	CampbellDropseq
Npy	6.48324210829228	CampbellDropseq
Npy	5.07104433906162	CampbellDropseq
Npy	6.05498162298391	CampbellDropseq
Npy	6.17188607059063	CampbellDropseq
Npy	4.19961800049905	CampbellDropseq
Npy	5.27889365040296	CampbellDropseq
Npy	5.93528455336557	CampbellDropseq
Npy	4.80716712768124	CampbellDropseq
Npy	5.36961221684557	CampbellDropseq
Npy	4.04590308046213	CampbellDropseq
Npy	4.72506287819966	CampbellDropseq
Npy	5.17733585374578	CampbellDropseq
Npy	5.35633896692203	CampbellDropseq
Npy	5.44190389157012	CampbellDropseq
Npy	5.48599167105299	CampbellDropseq
Npy	5.07932480658446	CampbellDropseq
Npy	-8.70062520443655e-06	CampbellDropseq
Npy	5.48184492333459	CampbellDropseq
Npy	8.93100213716266e-06	CampbellDropseq
Npy	5.06887094962229	CampbellDropseq
Npy	5.29581836947101	CampbellDropseq
Npy	5.26374043345595	CampbellDropseq
Npy	5.59927415007186	CampbellDropseq
Npy	4.95856150839131	CampbellDropseq
Npy	4.95744336494009	CampbellDropseq
Npy	4.93268661682202	CampbellDropseq
Npy	5.38144134412369	CampbellDropseq
Npy	5.18664170313322	CampbellDropseq
Npy	3.89125384591467	CampbellDropseq
Npy	4.38596112467064	CampbellDropseq
Npy	5.08010642668776	CampbellDropseq
Npy	5.01683141880494	CampbellDropseq
Npy	5.23359465225361	CampbellDropseq
Npy	4.04530120173483	CampbellDropseq
Npy	2.30001356885941	CampbellDropseq
Npy	6.04966868032963	CampbellDropseq
Npy	3.57297130415649	CampbellDropseq
Npy	4.38332560869833	CampbellDropseq
Npy	4.5745427202676	CampbellDropseq
Npy	5.07245669663417	CampbellDropseq
Npy	5.15944951756357	CampbellDropseq
Npy	4.77487078679859	CampbellDropseq
Npy	5.10040986514072	CampbellDropseq
Npy	5.35228316459293	CampbellDropseq
Npy	4.70194111207483	CampbellDropseq
Npy	4.77906981872081	CampbellDropseq
Npy	5.24512816047412	CampbellDropseq
Npy	3.87285609128529	CampbellDropseq
Npy	5.21375703516124	CampbellDropseq
Npy	2.66584004490929	CampbellDropseq
Npy	4.68566147304815	CampbellDropseq
Npy	6.118694791689	CampbellDropseq
Npy	5.85524261889186	CampbellDropseq
Npy	6.20626769770635	CampbellDropseq
Npy	4.88311547814802	CampbellDropseq
Npy	3.92516855560637	CampbellDropseq
Npy	5.09309336506183	CampbellDropseq
Npy	4.75932345025434	CampbellDropseq
Npy	5.14036738440677	CampbellDropseq
Npy	5.35960899456171	CampbellDropseq
Npy	5.41875179539161	CampbellDropseq
Npy	6.07190066831621	CampbellDropseq
Npy	4.32531179917552	CampbellDropseq
Npy	4.95562568599016	CampbellDropseq
Npy	4.44214721997135	CampbellDropseq
Npy	4.78740797003526	CampbellDropseq
Npy	5.29764414382634	CampbellDropseq
Npy	5.29403361378202	CampbellDropseq
Npy	5.01028399082033	CampbellDropseq
Npy	1.5198831251518e-05	CampbellDropseq
Npy	3.67382648082439	CampbellDropseq
Npy	4.32593420634248	CampbellDropseq
Npy	5.3727131766479	CampbellDropseq
Npy	4.85188241790033	CampbellDropseq
Npy	5.0150133563702	CampbellDropseq
Npy	5.03027810738683	CampbellDropseq
Npy	5.15907308704307	CampbellDropseq
Npy	5.52618949610925	CampbellDropseq
Npy	6.44132926619976	CampbellDropseq
Npy	4.93416486105097	CampbellDropseq
Npy	6.04533309782749	CampbellDropseq
Npy	5.27474421271501	CampbellDropseq
Npy	4.43593511303528	CampbellDropseq
Npy	5.44355454439487	CampbellDropseq
Npy	5.59004627432315	CampbellDropseq
Npy	5.2375923254249	CampbellDropseq
Npy	5.27573789114864	CampbellDropseq
Npy	5.71633094810508	CampbellDropseq
Npy	4.44432049369393	CampbellDropseq
Npy	5.8290691622589	CampbellDropseq
Npy	6.11273374531736	CampbellDropseq
Npy	6.61776989341149	CampbellDropseq
Npy	6.15932102861032	CampbellDropseq
Npy	4.43419941537869	CampbellDropseq
Npy	4.95095286358636	CampbellDropseq
Npy	5.0705481234945	CampbellDropseq
Npy	4.52176748678053	CampbellDropseq
Npy	3.55810045404094	CampbellDropseq
Npy	3.90776929321033	CampbellDropseq
Npy	2.56920492987854	CampbellDropseq
Npy	2.91791056972803	CampbellDropseq
Npy	4.10661039351712	CampbellDropseq
Npy	5.22770550339649	CampbellDropseq
Npy	4.48502689284308	CampbellDropseq
Npy	5.38101232795154	CampbellDropseq
Npy	4.38519339702036	CampbellDropseq
Npy	5.42381435799965	CampbellDropseq
Npy	4.78584880691896	CampbellDropseq
Npy	4.76012638597943	CampbellDropseq
Npy	4.78789037167492	CampbellDropseq
Npy	4.84156235636105	CampbellDropseq
Npy	4.89789230916075	CampbellDropseq
Npy	4.24630110423979	CampbellDropseq
Npy	4.52080512702599	CampbellDropseq
Npy	5.32062422775898	CampbellDropseq
Npy	5.79520355474915	CampbellDropseq
Npy	5.59640508035116	CampbellDropseq
Npy	5.7477917079633	CampbellDropseq
Npy	5.59902897702604	CampbellDropseq
Npy	4.98081294189612	CampbellDropseq
Npy	5.69848848260195	CampbellDropseq
Npy	3.87803656308587	CampbellDropseq
Npy	6.16763604629986	CampbellDropseq
Npy	4.9953189034273	CampbellDropseq
Npy	5.86336045226546	CampbellDropseq
Npy	5.0642585792352	CampbellDropseq
Npy	4.76722465867047	CampbellDropseq
Npy	6.01139839412306	CampbellDropseq
Npy	4.2840072481297	CampbellDropseq
Npy	4.39841388606203	CampbellDropseq
Npy	4.67722008419182	CampbellDropseq
Npy	4.70401746312976	CampbellDropseq
Npy	3.28285766781953e-06	CampbellDropseq
Npy	4.3275340516391	CampbellDropseq
Npy	4.85177436117493	CampbellDropseq
Npy	6.35178475788831	CampbellDropseq
Npy	5.35310797405165	CampbellDropseq
Npy	5.45722782032775	CampbellDropseq
Npy	5.41753829627025	CampbellDropseq
Npy	4.73457269832206	CampbellDropseq
Npy	6.13403446948466	CampbellDropseq
Npy	6.30296232586964	CampbellDropseq
Npy	1.04510943888088	CampbellDropseq
Npy	4.81742382547549	CampbellDropseq
Npy	5.5925100549141	CampbellDropseq
Npy	5.42590925432273	CampbellDropseq
Npy	4.87895230446747	CampbellDropseq
Npy	5.36993091034871	CampbellDropseq
Npy	5.61856600368709	CampbellDropseq
Npy	4.38676983287428	CampbellDropseq
Npy	5.60477543295534	CampbellDropseq
Npy	4.88319981354833	CampbellDropseq
Npy	5.19479190286731	CampbellDropseq
Npy	5.20816219565952	CampbellDropseq
Npy	5.5183134281106	CampbellDropseq
Npy	5.62930207311906	CampbellDropseq
Npy	5.06697566356677	CampbellDropseq
Npy	5.44866054687403	CampbellDropseq
Npy	6.08053293597697	CampbellDropseq
Npy	4.74223938744065	CampbellDropseq
Npy	4.66401989229203	CampbellDropseq
Npy	4.92158002459472	CampbellDropseq
Npy	4.92513509693514	CampbellDropseq
Npy	4.29734638396459	CampbellDropseq
Npy	1.39342916643537	CampbellDropseq
Npy	5.43811724465332	CampbellDropseq
Npy	2.36006786748677	CampbellDropseq
Npy	5.2055935044421	CampbellDropseq
Npy	5.82376393618544	CampbellDropseq
Npy	5.89458014716763	CampbellDropseq
Npy	6.00466210298863	CampbellDropseq
Npy	5.44089365650558	CampbellDropseq
Npy	5.71340293293974	CampbellDropseq
Npy	6.14844900917699	CampbellDropseq
Npy	5.92314664306598	CampbellDropseq
Npy	5.51326958043626	CampbellDropseq
Npy	6.12479339235647	CampbellDropseq
Npy	5.82500959039596	CampbellDropseq
Npy	4.98796116334002	CampbellDropseq
Npy	5.30812162633505	CampbellDropseq
Npy	5.18335350254768	CampbellDropseq
Npy	4.67802592610005	CampbellDropseq
Npy	5.28181829294402	CampbellDropseq
Npy	3.53983329986485	CampbellDropseq
Npy	4.22802397227616	CampbellDropseq
Npy	5.09735758211184	CampbellDropseq
Npy	5.51770194741092	CampbellDropseq
Npy	4.52343626866655	CampbellDropseq
Npy	5.28496792884051	CampbellDropseq
Npy	1.92345708545311	CampbellDropseq
Npy	5.47494023596176	CampbellDropseq
Npy	5.55066260619165	CampbellDropseq
Npy	5.36626259588994	CampbellDropseq
Npy	2.89108124564504	CampbellDropseq
Npy	5.08745188592051	CampbellDropseq
Npy	4.96102400963774	CampbellDropseq
Npy	4.74716707051438	CampbellDropseq
Npy	5.2909524719546	CampbellDropseq
Npy	8.59637709502686e-07	CampbellDropseq
Npy	-3.70061442579403e-06	CampbellDropseq
Npy	4.44325435948334	CampbellDropseq
Npy	5.25936179220076	CampbellDropseq
Npy	5.6435650537876	CampbellDropseq
Npy	4.83311980971553	CampbellDropseq
Npy	5.35697130454999	CampbellDropseq
Npy	-2.85171005059469e-08	CampbellDropseq
Npy	4.84437005865398	CampbellDropseq
Npy	5.39975436470138	CampbellDropseq
Npy	4.98258914094857	CampbellDropseq
Npy	5.00803596971015	CampbellDropseq
Npy	4.89947150602796	CampbellDropseq
Npy	5.21836248689481	CampbellDropseq
Npy	4.39536563451123	CampbellDropseq
Npy	5.29500632324337	CampbellDropseq
Npy	4.26058984612286	CampbellDropseq
Npy	6.01702414331037	CampbellDropseq
Npy	5.12730158601677	CampbellDropseq
Npy	5.5672284959261	CampbellDropseq
Npy	4.42250322011588	CampbellDropseq
Npy	5.35798844046152	CampbellDropseq
Npy	5.47327373253377	CampbellDropseq
Npy	0.377453872097793	CampbellDropseq
Npy	5.48534839081097	CampbellDropseq
Npy	5.08682292191351	CampbellDropseq
Npy	5.28398260698998	CampbellDropseq
Npy	5.0721984486692	CampbellDropseq
Npy	5.1652689075697	CampbellDropseq
Npy	5.4207726988078	CampbellDropseq
Npy	4.10357285764334	CampbellDropseq
Npy	4.14919578664392	CampbellDropseq
Npy	5.21856204653801	CampbellDropseq
Npy	5.81354539425919	CampbellDropseq
Npy	5.51344221932409	CampbellDropseq
Npy	5.35321375325956	CampbellDropseq
Npy	5.38804721793284	CampbellDropseq
Npy	5.38569912428904	CampbellDropseq
Npy	5.62900238199834	CampbellDropseq
Npy	7.27145566485242e-06	CampbellDropseq
Npy	5.63341700758845	CampbellDropseq
Npy	5.31702359965529	CampbellDropseq
Npy	5.28638822684379	CampbellDropseq
Npy	1.59134206763553e-06	CampbellDropseq
Npy	4.60468782685262	CampbellDropseq
Npy	4.30876625086416	CampbellDropseq
Npy	4.44325982102433	CampbellDropseq
Npy	4.03023821383088	CampbellDropseq
Npy	5.79419441833999	CampbellDropseq
Npy	5.32930584281833	CampbellDropseq
Npy	5.37339361503196	CampbellDropseq
Npy	4.99737450455983	CampbellDropseq
Npy	4.94085951834082	CampbellDropseq
Npy	5.49469363749715	CampbellDropseq
Npy	4.29223516136178	CampbellDropseq
Npy	3.98006901068539	CampbellDropseq
Npy	5.02479602430369	CampbellDropseq
Npy	5.58226687559008	CampbellDropseq
Npy	4.77893269900051	CampbellDropseq
Npy	5.24105658242438	CampbellDropseq
Npy	5.80907502921439	CampbellDropseq
Npy	5.58990336269096	CampbellDropseq
Npy	5.18006171072836	CampbellDropseq
Npy	5.70202988915674	CampbellDropseq
Npy	5.38035772100696	CampbellDropseq
Npy	5.13676466287677	CampbellDropseq
Npy	4.88036390087335	CampbellDropseq
Npy	5.30198203711139	CampbellDropseq
Npy	5.66705931472607	CampbellDropseq
Npy	5.40260322235123	CampbellDropseq
Npy	5.46262807736345	CampbellDropseq
Npy	5.65053245292554	CampbellDropseq
Npy	5.19888371241831	CampbellDropseq
Npy	5.36640646394638	CampbellDropseq
Npy	2.52436952868328	CampbellDropseq
Npy	5.08380463657661	CampbellDropseq
Npy	5.28261045809788	CampbellDropseq
Npy	5.02652721242428	CampbellDropseq
Npy	5.54588194787916	CampbellDropseq
Npy	5.44995330508646	CampbellDropseq
Npy	5.9331742680807	CampbellDropseq
Npy	4.69690748400027	CampbellDropseq
Npy	5.79646357022304	CampbellDropseq
Npy	4.86614159036204	CampbellDropseq
Npy	4.12812887216719	CampbellDropseq
Npy	4.74739164753171	CampbellDropseq
Npy	4.95794259939373	CampbellDropseq
Npy	4.9344113952287	CampbellDropseq
Npy	5.84692519957196	CampbellDropseq
Npy	5.7134531452054	CampbellDropseq
Npy	5.76402003493052	CampbellDropseq
Npy	4.34750487123698	CampbellDropseq
Npy	5.58635711477755	CampbellDropseq
Npy	5.30685966397351	CampbellDropseq
Npy	4.87281589293031	CampbellDropseq
Npy	5.44056138118495	CampbellDropseq
Npy	5.41203600564685	CampbellDropseq
Npy	5.3105076781732	CampbellDropseq
Npy	5.02304057327232	CampbellDropseq
Npy	3.48388990580424	CampbellDropseq
Npy	4.9029871897955	CampbellDropseq
Npy	5.2097392462023	CampbellDropseq
Npy	5.1563088730429	CampbellDropseq
Npy	5.17826304193634	CampbellDropseq
Npy	5.55771677145092	CampbellDropseq
Npy	5.22462638219051	CampbellDropseq
Npy	4.94923195872934	CampbellDropseq
Npy	5.61604506390709	CampbellDropseq
Npy	5.1354839139373	CampbellDropseq
Npy	5.52139677966482	CampbellDropseq
Npy	5.35028441845034	CampbellDropseq
Npy	5.02772232765706	CampbellDropseq
Npy	5.68464795346764	CampbellDropseq
Npy	5.49777536225208	CampbellDropseq
Npy	4.90708912433125	CampbellDropseq
Npy	5.6226420193425	CampbellDropseq
Npy	5.54391384096721	CampbellDropseq
Npy	5.46975696224987	CampbellDropseq
Npy	5.65559044949888	CampbellDropseq
Npy	5.01258198912397	CampbellDropseq
Npy	5.3123792974685	CampbellDropseq
Npy	4.93623449952051	CampbellDropseq
Npy	4.42119523719511	CampbellDropseq
Npy	5.1438342790064	CampbellDropseq
Npy	5.37122899836294	CampbellDropseq
Npy	5.44094561572173	CampbellDropseq
Npy	5.15775763064846	CampbellDropseq
Npy	4.7536763972468	CampbellDropseq
Npy	4.79920976769673	CampbellDropseq
Npy	4.8829966639099	CampbellDropseq
Npy	5.41930127201867	CampbellDropseq
Npy	4.50373987481301	CampbellDropseq
Npy	4.72149688727096	CampbellDropseq
Npy	4.96154954907278	CampbellDropseq
Npy	4.76456124781575	CampbellDropseq
Npy	4.91860936328598	CampbellDropseq
Npy	9.61369855328748e-07	CampbellDropseq
Npy	4.72931518003264	CampbellDropseq
Npy	5.77134102126749	CampbellDropseq
Npy	4.18388604780966	CampbellDropseq
Npy	4.91581377279013	CampbellDropseq
Npy	3.98534020082704	CampbellDropseq
Npy	4.82898220837214	CampbellDropseq
Npy	5.04690439447379	CampbellDropseq
Npy	4.95852095937431	CampbellDropseq
Npy	4.90031814073635	CampbellDropseq
Npy	4.91850762441556	CampbellDropseq
Npy	3.99981603962568	CampbellDropseq
Npy	4.75309633968201	CampbellDropseq
Npy	5.31663742557461	CampbellDropseq
Npy	4.6049436852255	CampbellDropseq
Npy	4.82723681980663	CampbellDropseq
Npy	4.88208471782244	CampbellDropseq
Npy	5.16059398715428	CampbellDropseq
Npy	4.74469216427801	CampbellDropseq
Npy	2.16521654079693e-06	CampbellDropseq
Npy	4.76215626322168	CampbellDropseq
Npy	4.89116091133559	CampbellDropseq
Npy	5.37845949576708	CampbellDropseq
Npy	5.71385590699654	CampbellDropseq
Npy	5.53594786342868	CampbellDropseq
Npy	5.6415424376047	CampbellDropseq
Npy	6.08163861298417	CampbellDropseq
Npy	5.67172248068031	CampbellDropseq
Npy	4.88996796796314	CampbellDropseq
Npy	4.70220354165244	CampbellDropseq
Npy	3.90035426376427	CampbellDropseq
Npy	5.28519834103557	CampbellDropseq
Npy	5.42975784981294	CampbellDropseq
Npy	5.40778332779518	CampbellDropseq
Npy	5.9588125548572	CampbellDropseq
Npy	5.2132725507663	CampbellDropseq
Npy	5.52407091417977	CampbellDropseq
Npy	4.86584040184418	CampbellDropseq
Npy	4.90463914695106	CampbellDropseq
Npy	5.64152537356739	CampbellDropseq
Npy	5.4220881914175	CampbellDropseq
Npy	5.62488668049887	CampbellDropseq
Npy	5.36002017524536	CampbellDropseq
Npy	5.34754659678255	CampbellDropseq
Npy	5.37669526563832	CampbellDropseq
Npy	5.10734913974151	CampbellDropseq
Npy	5.35816155089948	CampbellDropseq
Npy	5.27738823933543	CampbellDropseq
Npy	5.40060180461582	CampbellDropseq
Npy	5.6073903701407	CampbellDropseq
Npy	4.27679637224524	CampbellDropseq
Npy	5.49329155868076	CampbellDropseq
Npy	5.37242790145228	CampbellDropseq
Npy	4.89678060895629	CampbellDropseq
Npy	3.58185569525847	CampbellDropseq
Npy	5.63727743570512	CampbellDropseq
Npy	8.14172817192482e-06	CampbellDropseq
Npy	5.46968205486292	CampbellDropseq
Npy	4.57862279713766	CampbellDropseq
Npy	5.99039202152325	CampbellDropseq
Npy	5.23934915914077	CampbellDropseq
Npy	3.35019603928483	CampbellDropseq
Npy	5.26493260476122	CampbellDropseq
Npy	5.08702593482077	CampbellDropseq
Npy	5.15369512616433	CampbellDropseq
Npy	5.53824844082345	CampbellDropseq
Npy	5.34679452813937	CampbellDropseq
Npy	4.1447202616837	CampbellDropseq
Npy	5.36741460931215	CampbellDropseq
Npy	4.17674724705183	CampbellDropseq
Npy	4.7921342941411	CampbellDropseq
Npy	5.1897283811772	CampbellDropseq
Npy	5.08451495518157	CampbellDropseq
