umapbestScanorama_1	umapbestScanorama_2	Dataset
2.43675043861668	0.163296440210018	Chen
4.92706158439915	-1.64716929796728	Kim
-0.611502561165885	3.2128333389422	Mousebrainorg
11.2070508269529	-3.9848406970838	Campbell
5.06351235191624	-0.284120416674939	Campbell
-6.64474913795193	-2.04275090101751	Kim
-4.67647216041286	-1.21642143133673	Campbell
-1.00217452962597	2.53467767831293	Moffit
0.174851846502229	-8.44104558828863	Flynn
6.15263750831883	3.54839461442438	Campbell
-2.08655998428066	-6.06934816244635	Rossi
-5.66843077857693	5.50209301110712	Moffit
-0.12195298392971	2.38415568467585	wenDropSeq
-6.09831664283474	-3.81989533308539	Kim
-7.04735991676052	-2.7447272003034	Kim
0.750677850649758	2.69434779283014	Moffit
4.32306196968357	-4.23707038763556	Kim
11.203006294177	-3.08068472746405	Campbell
5.78668978493015	-1.64597052935156	Flynn
8.39297249595921	-1.07267434004339	Campbell
0.166189101145669	-2.32573420408758	Moffit
-6.93781850059231	-3.45369989279303	Kim
0.958754983351632	9.78508394357172	wenDropSeq
0.0952053634385308	-1.81976062658819	wenDropSeq
-6.65636965949734	-3.62635118368658	Kim
0.0193398414115151	-0.371302968297329	Flynn
1.45833351890843	0.454306566681537	Moffit
3.1848438052396	0.567040854658756	wenDropSeq
3.29080417434971	4.27211826440302	Campbell
-6.09922072608669	5.78977125283686	Moffit
0.763458338187142	2.0982162296435	wenDropSeq
0.23867928664486	8.94381635781733	Campbell
0.15796708743374	8.93490141030756	wen10x
-6.15834805686672	-2.67737824324164	Kim
3.46412208359043	4.29155462380854	Kim
-5.15336892326076	-3.57298285368475	Mousebrainorg
0.966107156680032	-1.10506362322363	Campbell
-1.46044442374905	-2.35325891378912	Moffit
3.79546525757115	-2.34018880728277	wenDropSeq
6.08771755974095	3.68931429978815	Campbell
0.242371675179406	10.1367370426318	wenDropSeq
-5.15092465598782	-0.522614663873044	Kim
0.322391655848428	-5.55768091085943	Campbell
-3.9382509918948	-1.21276325586828	wenDropSeq
1.07876041214268	9.37784784432856	wenDropSeq
0.46416100542347	8.88854997750727	wenDropSeq
-0.271350804164008	-2.71572834852728	Moffit
-3.33493015487392	-0.950673884187069	Kim
2.7372803954343	5.69608133431879	Campbell
3.07047202865879	3.97236078378168	Moffit
-1.05203518588741	-2.59721810225042	Rossi
0.139991220639153	-5.77523404959234	wenDropSeq
1.43332972805302	-0.837065225873318	Moffit
0.138687637255593	-1.43463057879004	Flynn
-5.31202647407253	-2.28055483702215	Kim
-5.94866273124416	5.17404382821527	Moffit
-6.2139963837405	-2.63522989157232	Kim
-0.836839530064658	7.5877239048144	Moffit
-6.17334840018948	3.80254548188654	Moffit
3.43759753982823	4.4286867916247	Campbell
3.06483509819309	1.5170782148501	Rossi
8.15216305534641	-0.374417459998455	Campbell
0.218268629715844	1.49551659223047	wenDropSeq
1.45562019626896	3.40580933686701	wenDropSeq
-5.32939908225735	-0.726740485463467	Kim
2.74257614891331	0.470080369677219	wenDropSeq
0.199473541782304	7.72603815194574	RomanovDev
-0.673523637845115	-5.06226236227545	Rossi
-6.81200024802883	-2.56538135412726	Kim
0.279939201281472	-11.1510008037427	Flynn
-6.22329613883694	-1.74400181177649	Kim
-0.186573344661788	-4.28038102987799	Flynn
7.3025880126218	0.834562712874088	Chen
4.42936756889622	2.96849840280024	Mickelsen
-4.23211047370632	-3.47099072340521	Kim
0.857187893793984	8.69461649056879	wenDropSeq
-2.19415566642483	-3.16899759176764	Moffit
-8.42748496253689	-1.88651747110876	Kim
0.907023158476754	-5.89886743429693	Lee_Idol
-0.65124574620922	5.14011877175776	Moffit
1.02585830967228	-10.8536642253736	Flynn
-6.00355908591946	5.66051691171137	Moffit
0.5974831251363	9.72652929421869	wenDropSeq
11.6956954268674	-3.0951374233106	Campbell
3.58241894523899	5.67866104241816	Campbell
-4.15450570304592	4.32892482873407	Moffit
-4.98565718848904	3.43045895692316	Moffit
2.05227496902744	3.67216127511469	Chen
10.1138463286618	-3.12434632185492	Campbell
1.27068474571507	2.97241490479914	wenDropSeq
10.793883827136	-3.60974580648932	Campbell
2.1315379409055	2.55524342652765	Mickelsen
5.07526924888889	-4.91887218359503	Campbell
0.671768811152383	-11.5178697765211	Lee_Idol
6.03703024666111	3.66255992051569	Campbell
-5.82675883491238	-1.47980636957678	Kim
-0.405873123004035	0.105769240822467	Moffit
2.2258081702451	0.664826148714695	wenDropSeq
0.258085664914056	-7.82142288092169	Flynn
6.00936939995091	1.75839107629267	Kim
-9.06906459052761	-2.00039512518438	Kim
-5.49289033134182	-3.40845758322271	Kim
-4.81413838584621	3.39227073785273	Moffit
5.60720732490818	-1.24549240473303	Campbell
-0.937822374894218	-0.849090641770687	Kim
11.8765731124143	-3.27809554937872	Campbell
2.13370468895237	3.82263320085016	wenDropSeq
-4.69818970878323	-0.413059955869046	Kim
-5.41999194343288	4.78867500421015	Moffit
-1.393686148717	9.45560091134516	wen10x
-6.05574414451321	5.84673040505854	Moffit
1.3302580384473	-0.684608942303982	Kim
-1.04705795963009	7.47103708383051	Lee_Idol
-5.37207028587063	-1.87388116720709	Kim
-5.69085070808132	-1.74883944395575	Kim
-1.05936882217129	1.53124015923944	Moffit
-1.24326595981319	-6.80271083715948	wenDropSeq
1.30565479080479	1.89212995168177	Campbell
0.144058865116044	9.99031274911371	wenDropSeq
5.38312580864231	-4.73610050085577	Campbell
-1.20706054885586	-6.80425626638922	Moffit
-3.21226594169338	-1.34295088652166	Kim
1.00753131191532	-3.14628869894537	kimDev
-0.452694538428382	-2.74230129126104	Mickelsen
-5.81394335944851	-2.29365975264105	Kim
-1.62094649989803	7.59042709466425	wenDropSeq
3.20046260635655	-0.565460509095517	Flynn
7.19614889900486	-7.17501003149542	Kim
-0.897799107625083	4.47562187310663	Moffit
0.761918213770791	8.01804559823481	wenDropSeq
-6.69346902091701	-1.71460706594976	Kim
-6.59962651450832	-1.95812947157415	Kim
5.34754851143162	0.77297627326456	Kim
0.208213862584039	-1.73767477873358	Kim
-5.82722565849026	-3.1177547633985	Kim
-5.5674915047427	4.02526872750727	Moffit
2.99284365455906	0.310403519835147	wenDropSeq
5.48353007118504	1.67717593308893	Kim
-8.84850356300075	-2.82925516966375	Kim
1.86880710403721	-3.65173894766363	Kim
-8.36075350959499	-2.27875501516852	Kim
0.149430957243844	-5.05640680197271	Flynn
-2.50699279029568	0.299745404686603	Chen
-0.412995043589667	5.62047451135126	Moffit
7.06971504967014	-7.31074363592657	Campbell
3.71910217087071	5.27129047509638	Campbell
4.51245072166721	-4.84439164999518	Kim
0.476796713278695	0.462159687246952	Kim
-4.87378689964016	-2.57922322157415	Kim
4.79119494240086	3.20671361085382	Campbell
-3.21728274543484	-1.28136617544684	Kim
7.70191958229344	1.13961034413782	Kim
7.525064018176	1.27989738580194	Kim
-1.69228932578762	-1.7205470264295	Chen
5.26894476692478	0.904986494745884	Kim
-0.463173929049567	2.52051299210993	Moffit
-1.36568686683376	-3.91923696402105	wenDropSeq
7.76630881111424	-0.349757558141079	Kim
-6.54728362281521	-3.6579774082044	Kim
0.649107542441293	9.77702158090082	Lee_Idol
0.212684896395608	-7.82726175192389	Flynn
5.75415852348606	-1.45148617628607	Lee_Idol
0.886488345072671	3.65635030862299	Moffit
3.59447672645847	-1.43038744333777	Flynn
-0.334833148314551	5.59455507394281	Moffit
-6.08143851478298	4.30219715234247	Moffit
1.06028797905247	8.6811715900561	wen10x
6.18396380226414	0.309318476881656	Kim
0.842780378268166	-11.539938753877	Flynn
4.51796534340183	-4.71075565222296	Kim
-6.68177888114651	-3.77394611242804	Kim
11.1466555861692	-3.85949785116705	Campbell
-0.0663730161329071	1.38636379834619	Rossi
4.8019800452451	3.28396480676142	Campbell
0.582921591208383	9.35912626382319	Chen
5.38798430244724	-0.686068183217373	Campbell
1.05217340271275	-1.31659979227575	Moffit
1.18407216350834	3.97929518815485	Moffit
-4.22110125739773	3.98612087365595	Moffit
1.32074370662968	2.97823279496637	Moffit
-1.22342524249752	-3.57743651274237	Rossi
-0.833012494637565	-3.00927311781439	Chen
-9.39384600837429	-8.72409421804937	Mousebrainorg
2.01933124344151	1.16274886723963	Rossi
6.86888029854099	0.102386811341915	Kim
11.3687520293454	-3.38653928640875	Campbell
-1.77059838493069	-4.7588132083753	wenDropSeq
-5.94068715293606	5.52631824609247	Moffit
0.213615205691262	2.37371461984125	Mousebrainorg
-6.29682013709743	-1.9498464525083	Kim
-0.363279614045219	-5.85771924856695	Flynn
0.957287040160104	-3.3187611759046	Mousebrainorg
0.764356162951394	10.7537910282275	wenDropSeq
-1.88509032447536	4.25508468743769	Moffit
-5.45138642509182	-3.57598168257269	Kim
-4.30102059562405	-2.84420949820074	Kim
-5.14292189796169	4.70350187417475	Moffit
11.3401370314817	-3.0810001552442	Campbell
-6.46525284965237	-2.48480779531988	Kim
-1.94027528484066	2.50202339288202	Moffit
0.870269682810708	-10.2723758876661	Flynn
0.771016266749307	-11.5377557933668	Flynn
-6.38971516807278	-4.03537017706427	Kim
3.48572519104282	0.452037209238681	Campbell
-5.62685296256741	-2.91626269224676	Kim
0.964309957430764	-11.0225828349927	Flynn
4.94518854896824	-0.391664361987439	Campbell
-0.922385308339194	-1.76724261644873	Moffit
6.17783739845554	3.71016305085627	Campbell
-0.980181071354941	2.62611835595575	Moffit
-5.43568274696072	-1.54159552458319	Kim
-6.28509328086575	-2.38103539351019	Kim
8.74214890281956	-2.15057021978888	Campbell
-6.15123984534939	4.31571977731195	Moffit
0.112221520946427	10.3591052829882	wenDropSeq
-0.603298518254356	9.66062181588617	wen10x
-2.01281485278805	0.801332467760715	Kim
-4.35727641303738	-0.42174098495039	Kim
1.6810139683942	1.9296564399859	wenDropSeq
-0.770100626542167	9.21405714150873	wenDropSeq
-2.10482356269558	-5.69956046942267	wenDropSeq
0.0465920535783013	2.77428000565973	wenDropSeq
-1.68784210403164	7.36692302819696	Chen
1.20638242046635	-0.800629800591793	Flynn
-5.80667493064602	4.01493328210321	Moffit
-4.35048863609035	-0.384042865071621	Campbell
-0.219321507408218	3.62717693444696	Moffit
-5.184821579053	-2.96851760748419	Kim
-1.13814494331081	9.25485246774164	wenDropSeq
8.3527646331052	-1.7671254337171	Mousebrainorg
5.05434372703831	-2.48315126303228	Campbell
-1.54391691405971	-2.90224797133001	Mousebrainorg
6.40596201698582	0.871058458056125	Kim
5.90520003120701	3.08923929330317	Kim
0.563741889403268	-10.4619663417676	Flynn
-1.76631018836697	-3.24628860357794	Rossi
-5.81243512351711	-3.7814064681867	Kim
-4.07836434562405	-3.55394608381781	Lee_Idol
0.348384436772271	10.0904056369921	Lee_Idol
7.00671770851414	-7.26092750433478	Campbell
5.79356768410008	-1.59693438414129	Campbell
-4.74053332526882	-1.69160479906591	Kim
1.26315310280125	2.3339499771258	Moffit
5.29529717247288	-4.08832628134283	Campbell
5.00223400871555	-0.295555657182064	Campbell
-6.93129918296535	-3.83054549101385	Kim
4.14833882133762	-2.3350694835523	wenDropSeq
-4.53508994300564	-0.267677342925396	wenDropSeq
-0.358581456734733	-5.72340566519293	Flynn
0.132888164923592	-5.13860065344366	Flynn
-0.627697143151359	9.89919775124994	Lee_Idol
-5.63229796607693	-1.32758433226141	Kim
-7.75772664268215	-2.65174371603521	Kim
2.45594742576878	-1.16682452562841	Campbell
9.0394854811887	-1.50333876017126	Chen
1.04903641025822	9.54797475930658	Campbell
-5.10405060966213	5.47088735696283	Moffit
3.46207287590305	2.09604638215509	Kim
3.62879779617588	-1.03911966684851	Flynn
-0.182975906326369	-9.89999181631597	Flynn
-0.0399064069212685	-10.2395847499708	Chen
3.92584660332005	6.07019107934443	Kim
3.49576928894322	5.68503206368891	Campbell
1.12527492325108	-11.8045423686841	Flynn
10.8724656371335	-2.99326760176214	Campbell
-6.24600884635647	-4.02171642187628	Kim
-1.5351576538821	7.71802108880487	wen10x
-6.07551238258083	-1.82214171293768	wenDropSeq
0.167104449675485	-4.15611535910162	Flynn
1.7354402808408	-2.38687593344244	RomanovDev
-0.19687220771511	-4.31840497854742	Flynn
1.22616508285801	9.1687785923144	wenDropSeq
-0.293992552353934	-4.39763194922003	Chen
-1.11896989066799	-2.62595660093817	Rossi
-1.61155388076504	4.06023281213251	Moffit
-0.590011272027091	-11.039866274629	Flynn
3.11381056587498	-1.86607677343878	Campbell
-5.32156130988796	-1.66133851412329	Kim
-4.57230994422634	-2.95664412382635	Kim
-0.508950355841712	-10.3460224330762	Chen
-0.611300203396873	3.27707450982538	Mousebrainorg
0.680969384119912	-2.52946740988287	Kim
0.320298698351785	-1.99182087782415	Moffit
-8.08370158393581	-1.89689010981115	Kim
0.277990397618218	-11.2190864742139	Flynn
1.27767553608219	-0.215412801537838	Flynn
2.18867209236424	-1.14180559519323	Lee_Idol
-5.77815005500515	-2.73623878363165	Kim
0.251791265414163	-0.681082612309781	Kim
-7.1421403618594	-2.49643236998114	Kim
1.86869921963017	3.56210320588556	Rossi
5.98608973305027	3.45413010713068	Campbell
-5.84030053336819	4.20638101693598	Moffit
-8.76401469428738	-1.84706229570898	Kim
0.798431601927682	-10.4115245998243	Flynn
-0.405482265545921	-11.0313890636304	Flynn
6.11761906425755	1.83156078454462	Campbell
1.03474154751103	2.43966906663385	Moffit
-0.107951428188876	0.546292954649601	Kim
-6.74590728004177	-2.15936977270636	Kim
0.76785871069233	1.60785108205286	Moffit
0.739747670100137	3.01047199365107	Moffit
-0.451130244328574	3.54647987481562	Rossi
-8.48625228126247	-1.84773272875341	Kim
0.915007617876931	6.48732345696894	Lee_Idol
-0.68013659436901	-4.1050046146253	Flynn
-0.650882873131828	1.10683100816217	wenDropSeq
5.00323012153904	-2.49375111464056	Chen
4.63028099815647	-4.27980310324225	Kim
5.02327778618137	-2.3221791446546	Campbell
1.77896466533939	1.25713246461359	Moffit
0.00758749674360357	-2.32064539793524	Moffit
0.660235550806924	4.41316145059076	Moffit
-0.976206872059898	3.11145728227106	wenDropSeq
3.76438286583225	1.6778585254809	Kim
7.21936610023777	-7.54819900396856	Kim
1.59298315326969	1.21581023332087	Moffit
2.35422423164646	3.68918960687128	Chen
3.40987160484593	0.254545265402469	Moffit
-0.221811133815841	-5.64212781790289	Flynn
2.19786098282139	0.188387864794407	Rossi
2.54814698974888	2.53952353593317	Rossi
-5.95824191291531	5.68900411721674	Moffit
0.525820103094979	-1.95953482988867	wenDropSeq
6.79130318443577	0.116635838117275	Kim
-0.325909945561484	9.6096040546557	wenDropSeq
7.78556540291111	-0.332702404294339	Kim
-0.284854936792449	4.15212934609858	Kim
1.12658956329624	4.35600822564569	Moffit
-0.582202825142936	-3.97191554907354	RomanovDev
2.40747716705601	-1.17404682043585	Flynn
5.24717810432713	-4.08829910162481	Campbell
0.625861969397469	10.5339900791308	Chen
5.67732479851048	3.01000588532892	Kim
-5.8627681465884	5.60490291711298	Moffit
0.637251403735085	9.9699842273852	wenDropSeq
-7.21923682410915	-3.07710892561468	Kim
-1.92221543510158	4.3938705265185	Moffit
1.17109527866642	-2.29707652929815	Flynn
5.58000376503269	-1.84416694048437	Campbell
0.113473337696	-9.41868860128912	Flynn
-4.96596905906399	3.41234272119013	Moffit
0.860139515803262	-10.2532823741773	Flynn
-6.38805529792507	4.62879818078485	Moffit
-1.87853023727138	-5.70368892553839	wenDropSeq
-0.202928829385833	-4.93548519018683	Flynn
-1.98594364841183	-4.09309274557623	Moffit
-1.36084494312008	-5.73368627432379	Moffit
2.96943595688145	0.263172396983776	Lee_Idol
11.6069789199094	-3.58754259947332	Campbell
5.46711876671116	-1.87581307295355	Campbell
-1.78989896495541	7.36285179254023	wenDropSeq
8.55160763542454	-0.874567157063809	Campbell
0.859338488982125	-11.0736292064527	Flynn
-2.81200120170315	3.37834256288019	Moffit
-5.63687131126125	3.92522066232172	Moffit
-5.69145390708645	-2.15165502432379	Kim
-0.831520232750968	1.16373842355219	Rossi
0.23399156014721	-8.75790292624029	Flynn
-5.30216262061794	-2.0056303203443	Kim
-1.02357480247219	9.53765314218012	wen10x
-7.78658864219387	-1.75750524405035	Kim
-0.410910877778129	-4.20622283819708	Flynn
-0.73704132755001	4.01760118600336	Moffit
0.852510359690591	-3.39015752676519	Mickelsen
2.27497580330174	-0.836158698830929	Chen
-6.96979090888699	-3.68155342939886	Kim
3.57389714996616	5.16898458596674	Campbell
-0.0965470591624538	-9.83241731527838	Flynn
0.467052963183328	10.4033824741503	wenDropSeq
-4.44177577216824	4.02083533402887	Moffit
2.67917802612583	1.57974808808771	Chen
2.0172903804044	-0.170679411325779	Campbell
-8.24174544532497	-1.61482924822363	Kim
-0.536599341227607	1.46629970666376	Mousebrainorg
11.5612092284421	-3.40134531858954	Campbell
-9.12462756355007	-2.53249818686041	Kim
0.735253718302651	-10.6657484233716	Flynn
-4.29242226798733	-0.556236094270077	Kim
5.25657513420384	1.44524174329248	Kim
-1.50137111861904	1.23259513970819	wenDropSeq
0.738283958838387	-4.35305292013678	Flynn
1.7206548718671	-3.41577894094977	Mickelsen
2.02263810913365	-3.6131001174787	Campbell
0.504330900118752	-7.75762636068853	Flynn
-0.690361830784873	-9.8112075984815	Flynn
0.285667803690835	1.15567212697473	Chen
4.43293955604832	-1.19192392233404	Campbell
-6.27090642173489	-3.9633608520368	Kim
11.6543069152097	-3.63249451521429	Campbell
-1.75428590495785	7.23920887109247	wen10x
2.30261638443272	1.32781630155054	Moffit
4.57740738670628	-4.22415811422857	Kim
0.1644647834758	-8.38176233175787	Flynn
5.14232256691258	-0.468815988335934	Campbell
0.300987329886361	9.44521062966791	Moffit
-0.983392629220084	-3.98242885473761	Rossi
6.88144305031101	0.15293035801855	Kim
-5.10090586860378	3.49334710236994	Moffit
6.81976559440891	0.143539534475479	Kim
-0.27542183120449	-9.5494535625318	Flynn
7.88264754097263	-0.453003799949017	Kim
-0.222207474901275	7.92076175805536	wenDropSeq
0.755751994059487	9.07496088143793	Campbell
-1.17555043418606	7.96872871514765	Chen
0.371326681778832	0.66401790973154	Flynn
7.58244469444554	-0.327338165078488	Kim
-2.03017279823025	-5.62143260839972	Mickelsen
-0.243263709737853	-3.19438845518622	Rossi
-2.20246097762783	-6.05711442831549	Rossi
10.6596589354734	-2.84824163321051	Campbell
-0.213969263627128	-5.90737659338507	wenDropSeq
11.5582833556394	-3.34556967619452	Kim
-5.03134963233669	-3.69943434599432	Kim
3.46281030456822	0.214833596315059	Lee_Idol
-8.86855838020046	-2.93672401312384	Kim
-1.78030595500668	-3.72998673323187	Rossi
0.507919397757455	-2.16811138990912	Campbell
-5.38583466727932	-1.45611757639441	kimDev
0.147490408823892	10.1742002308032	Moffit
-9.12577101905544	-8.21060640219244	Kim
1.08248534481327	2.39990871545282	Chen
-5.85220095832546	-4.0956428706983	Kim
0.515357222960397	8.31062238809076	wenDropSeq
-7.42016503532131	-2.10709292295965	Kim
-8.59020659644802	-2.03908521536383	Kim
0.774859812663003	-4.33978063467535	Flynn
0.337329831526681	1.8321017563006	Moffit
-2.1428932877322	-3.98653394583258	Rossi
-7.17030951698025	-2.5358865917066	Kim
0.479519036219521	8.95040720101801	Moffit
-5.94979665000637	5.72165411111322	Moffit
-1.71121129710873	2.33937590714899	Moffit
2.04888203422825	3.62830536958185	Moffit
-1.80177137572964	-3.15230471495184	Rossi
-5.18699404914577	-0.493981009755459	Kim
-8.53270957191189	-2.55812270048651	Kim
3.32380225937168	2.41524952050653	Rossi
3.17900445740025	1.39276009198633	Rossi
1.80473449508946	-3.49755150679144	Campbell
1.30940106193821	3.92533629533258	Campbell
-0.625999602868156	4.80935590859858	Moffit
0.0297012967924317	2.77339308854547	Campbell
11.504839446948	-3.37033898237738	Lee_Idol
-0.198885399295882	1.08812933560816	Moffit
-6.46435973365505	-2.22441608313116	Kim
1.68551614563267	2.49978392716852	Rossi
-6.30653187949856	-0.98608738783392	Kim
3.40197685043614	4.08648079034296	Kim
2.91788986007969	1.64489942189661	Mickelsen
3.52142241279881	1.37679987546411	Mickelsen
0.84827270786564	9.1917859851977	Moffit
1.4079815415601	3.17632477876154	wenDropSeq
-1.67818555553158	-3.49551040533575	Chen
-1.81457099635799	-2.7912519634107	Moffit
-6.52823254783352	-1.85304195288214	Kim
0.285981115506097	-7.89797145727667	Flynn
3.73555901329319	5.52528923150507	Campbell
6.97122147362034	-0.0868683666327862	Campbell
-7.43067977149685	-1.34109849337133	Kim
0.616870847151681	-11.3569229305128	Flynn
3.46172430794041	-0.867878383431759	Campbell
-0.935064408375816	1.55717306729761	Rossi
0.643799391196176	10.5194007694384	wenDropSeq
-4.69925543983181	4.75218122598139	Moffit
-0.0363103867573003	2.22023885842768	Rossi
-1.7314649554034	-5.13606912497076	Rossi
0.161888387606545	1.7495707809588	Mickelsen
-4.7821960182925	-2.51456887129339	Kim
4.73576691429417	-3.87336236837896	Campbell
4.63405039589207	1.84403246041742	Kim
-2.4943234654208	3.41902821656671	Moffit
-5.81284234245022	-1.22936076525244	Kim
-1.02070007045467	9.65509145852533	wen10x
-6.58206269462307	-3.80166489485296	Kim
-0.891737970902518	0.867335969175968	Moffit
5.78738692085545	-1.63012129667791	Campbell
-5.25486228187283	5.12856786843744	Moffit
5.36605456154148	1.88565712567774	Kim
10.8582968978147	-2.92686397436651	Kim
1.64486303608219	-2.21878177526983	Campbell
7.9790549544553	-0.471984690461483	Kim
-1.50445601661404	7.10210865136591	wenDropSeq
