umapbestharmony_1	umapbestharmony_2	Dataset
1.7248248985285	-0.102783228230867	Chen
4.95851671009008	-0.450141715777311	Kim
-0.979118056011754	3.21546838157138	Mousebrainorg
9.93767940311376	-0.558274681640062	Campbell
4.91164886264746	1.93874428145846	Campbell
-5.52545726985987	-2.94645931847135	Kim
-3.69434202404078	-1.67860582001248	Campbell
-1.40093887538965	2.68028256766757	Moffit
0.0588667547578036	-8.87338783867398	Flynn
6.85859500675146	3.54711458556613	Campbell
1.26569175033514	-4.99839642174283	Rossi
-6.72911632747706	2.41179559104404	Moffit
0.190560617136401	0.218188201117125	wenDropSeq
-4.63999117107447	-2.29148557312528	Kim
-5.64757908077295	-3.77500679619351	Kim
0.510048501777095	1.53505811564883	Moffit
5.16772662906591	-2.92521884567777	Kim
9.59584628848974	-0.967045987916384	Campbell
5.56699811725561	0.4790299283739	Flynn
-1.84050906391199	-1.04399349815885	Campbell
-0.0206126210963309	-2.81678249962369	Moffit
-5.05308235378321	-3.89354112274686	Kim
0.19879672734682	8.94592044227084	wenDropSeq
-0.143043867660123	-3.17406728394071	wenDropSeq
-4.59117782802637	-3.85249641068021	Kim
-1.47216964454706	0.144213472532835	Flynn
0.752276354121608	0.855987285303679	Moffit
2.51099144725744	0.106508200096693	wenDropSeq
2.11096083431188	4.94553706519565	Campbell
-7.20644033641871	2.65042779319247	Moffit
-0.262642539454061	1.00942919127902	wenDropSeq
0.846552245902461	9.87068698279819	Campbell
0.8172543576235	9.50337931983432	wen10x
-5.25518167705591	-3.02908375389615	Kim
2.23697363643591	5.26745936744174	Kim
-3.1622053453451	-3.81425120956937	Mousebrainorg
-1.60027719230707	1.10426876418551	Campbell
-3.01010716648157	-6.52753975517789	Moffit
-0.595294661236364	-0.436131398153696	wenDropSeq
6.3870369127268	3.59203646056613	Campbell
-0.563360638332921	8.8376707779642	wenDropSeq
-5.31286085338648	-1.27211460001508	Kim
7.2766214540476	-1.08073445684949	Campbell
-3.55474723072107	-1.04718413479367	wenDropSeq
0.903917007731837	8.19783351294955	wenDropSeq
1.04999064712469	9.546178315806	wenDropSeq
-0.318503446293432	-2.7248406661276	Moffit
-3.66198003978785	-0.424083995592985	Kim
3.04738127498571	6.10272738807162	Campbell
2.17150151042883	5.14562842719516	Moffit
-0.657857007694799	5.37921855323276	Rossi
2.00657259731237	-5.66699698097745	wenDropSeq
1.0991254976267	-0.700859601569567	Moffit
-2.02490962238367	-1.28077801592389	Flynn
-3.56864536495264	-2.33508112556973	Kim
-6.13899458141382	3.05450055472812	Moffit
-3.46876347751673	-2.99579813606778	Kim
-1.22120619506891	7.61523196570834	Moffit
-4.72935331554468	3.04398271911105	Moffit
2.4476944139475	5.54562804572543	Campbell
1.94774889259283	0.98828194014987	Rossi
5.83274852542822	-0.446484412026796	Campbell
0.543602578925532	2.78604886405429	wenDropSeq
1.19635462074224	2.77832362525424	wenDropSeq
-5.15409172267969	-1.2037949217085	Kim
0.838713281440181	-0.12311183936635	wenDropSeq
0.0627929574126422	8.48853061072787	RomanovDev
0.569927506732386	-6.20606663353482	Rossi
-5.62586391658838	-3.36133482582608	Kim
-0.916198379707891	-11.1671414626364	Flynn
-5.6241182157522	-2.46366574890653	Kim
-1.0404042074209	-5.47098162300626	Flynn
3.94287883548681	0.177279804873076	Chen
5.06064044742529	3.33688375823459	Mickelsen
-2.73030508251246	-2.49932863838712	Kim
1.05846654682104	8.34007499091586	wenDropSeq
-2.08226597995814	-6.13431933052579	Moffit
-4.88138521404322	-5.19980909950772	Kim
2.74082910327856	-6.38955547936002	Lee_Idol
-1.07120788784083	4.98601910941562	Moffit
-0.288355685186941	-10.8326430571798	Flynn
-6.68309868068751	2.66448185317477	Moffit
0.124284335064334	9.14727160804233	wenDropSeq
9.47793018131201	-1.38068940765897	Campbell
3.1142166784281	6.75841090552768	Campbell
-4.66960800380762	2.5579495178934	Moffit
-4.36451996059473	3.88282916419467	Moffit
1.64666365890448	3.85366866462192	Chen
9.25496017246191	-0.871041859460268	Campbell
0.926891439246577	2.93149468772372	wenDropSeq
9.71132766513769	-0.413350156468544	Campbell
2.03113400249426	2.83732387893161	Mickelsen
4.88957130222265	-3.45210769302884	Campbell
-0.507478959274846	-11.4877372039084	Lee_Idol
6.21907054691259	3.53221533172092	Campbell
-5.2262066671377	-2.14595272667447	Kim
-4.04306305141504	1.10162339084109	Moffit
1.52960216312353	0.0412804531331923	wenDropSeq
0.421618216323298	-8.66177799828092	Flynn
2.76326381473486	2.37423298232516	Kim
-4.87684477062281	-5.72910311348477	Kim
-3.16884291858729	-3.5046623004202	Kim
-4.44250286312159	3.83825156562289	Moffit
5.62027894763891	0.903694127726164	Campbell
-0.755642063332158	0.852012370752897	Kim
10.1079398324961	-1.568354512525	Campbell
1.98521529941503	4.05874297492465	wenDropSeq
-5.12239587993677	-0.637203986716661	Kim
-5.60663068981226	2.50737902991733	Moffit
-1.3032604524618	10.0070557343241	wen10x
-7.18776787014063	2.58472702376803	Moffit
1.47000061778967	-1.01909866459409	Kim
-1.46575463504847	7.55364844672641	Lee_Idol
-5.22946632595118	-2.34441163666287	Kim
-4.06199062557276	-4.74556162483731	Kim
-2.31798804493006	2.28176662795505	Moffit
1.62411224155371	-5.91753676064054	wenDropSeq
0.819994025515956	1.57063565127811	Campbell
-0.328761375856954	9.51064345710238	wenDropSeq
5.25305473117773	-3.09646775848905	Campbell
1.36726819782202	-5.94685843117276	Moffit
-3.18826401920374	-0.448738384020719	Kim
-1.52032709808405	-2.73118403084317	kimDev
-2.92460120410975	-6.39589932091275	Mickelsen
-4.47248972148951	-2.75435855515042	Kim
-2.07186401577051	7.85775611274203	wenDropSeq
1.61930941848699	-1.73900380260983	Flynn
6.14240657596533	-5.89888384468595	Kim
-1.29297888965662	4.13777158133945	Moffit
1.01188051013891	7.97662112586459	wenDropSeq
-5.08491218776758	-3.05861380226651	Kim
-5.61855161876734	-2.71719219811002	Kim
3.25654780178015	1.38020894401034	Kim
-0.659895605755407	-1.60694172508756	Kim
2.81729327945654	6.71653077475986	Kim
-4.46727169246729	2.53249118201694	Moffit
1.80794798641149	-0.265789206099901	wenDropSeq
2.94361840991918	2.89187333457431	Kim
-5.96228779048975	-5.22161390907804	Kim
1.75085496215765	-3.54771831162015	Kim
-5.11864412517603	-5.14986851341764	Kim
0.217663519668025	-7.23675253517667	Flynn
-4.56120002956446	-0.960243607831392	Chen
-0.732803649616796	5.37308356635531	Moffit
6.04153167514746	-6.05354931480924	Campbell
2.51037036685888	6.23540160529574	Campbell
4.78086387424414	-3.4137678397421	Kim
-0.147086180162984	0.898557399439421	Kim
-4.19038952083643	-2.1605255854849	Kim
5.22277747898046	3.14802191131076	Campbell
-3.50204599590357	-0.545693914366159	Kim
3.64181720523779	0.222811494993773	Kim
3.607635133552	0.30602172486743	Kim
-3.34481633396204	-6.43303110725919	Chen
3.36773835926	1.5041347491022	Kim
-3.81314433307703	1.15026078097781	Moffit
-1.57234717102106	-5.08555033333341	wenDropSeq
6.10282289295141	-0.208996931982431	Kim
-4.48979128093775	-3.84611776001493	Kim
0.272349320935649	8.77048346869906	Lee_Idol
0.3182990780348	-8.45464375145475	Flynn
5.66990339069311	0.625980232882109	Lee_Idol
-3.76884973735865	1.14494058959445	Moffit
2.33711611537878	-2.0142294419531	Flynn
-0.584983951759893	5.43532082908114	Moffit
-5.77199972362574	3.80668494574985	Moffit
0.945359938430232	8.62661597602328	wen10x
3.98654257564489	1.27340636126956	Kim
-0.707812673760015	-11.346547628713	Flynn
4.9583169153208	-3.17474224693814	Kim
-4.41763056011255	-3.77725007660428	Kim
9.85828601627294	-0.426748546731863	Campbell
-0.991510100079137	1.29934046142062	Rossi
5.22441112308447	3.20776603095492	Campbell
0.87042772083227	9.57290503852328	Chen
5.30352508335058	1.13545331828555	Campbell
0.338897906827372	-1.31909694798032	Moffit
1.03767155914251	4.12736890189609	Moffit
-4.45938480587061	3.13822243087253	Moffit
1.10159861354772	2.94582269065341	Moffit
-1.35986209602411	-5.36290600426236	Rossi
-0.272708005619603	2.94219586722812	Chen
3.22237526683752	-8.0238752616171	Mousebrainorg
1.21396052150671	0.484136079477873	Rossi
4.55636464862768	1.03209218852481	Kim
9.82335674076025	-0.732781137299928	Campbell
-5.57734239788111	-4.09866120941678	wenDropSeq
-6.84969700069483	2.73412153594455	Moffit
-0.302060849381048	2.37251136176547	Mousebrainorg
-5.40206850261744	-2.28925743229428	Kim
1.22722386627142	-7.24596741325894	Flynn
-1.49738741607721	-2.89103772766629	Mousebrainorg
-0.549602694225866	8.15279719703158	wenDropSeq
-2.48729360790308	3.58169219367465	Moffit
-3.23529494495447	-2.99195459015409	Kim
-0.559318668556768	0.546818171667662	Kim
-5.15383661480005	2.7424309002634	Moffit
9.62245570926611	-1.07152977116147	Campbell
-5.39760578365381	-2.90520026810208	Kim
-2.10978329868372	1.01978704802951	Moffit
0.0675864150995433	-10.3401980651144	Flynn
-0.595768160534459	-11.490707899404	Flynn
-3.71542251796778	-4.0642063868765	Kim
2.51899778156225	0.2783024060007	Campbell
-3.93274129123743	-3.27197601921597	Kim
-0.299817002726156	-10.9878087294821	Flynn
5.24927961139624	1.71946284644565	Campbell
-4.0484255620962	0.952393745112028	Moffit
6.82941734104101	3.63830420844516	Campbell
-1.15267444343622	2.37661740653476	Moffit
-3.90691698284205	-2.59851172096768	Kim
-4.14556444377955	-2.8866408122305	Kim
7.68278037815039	-1.17363520987073	Campbell
-6.07762993068751	3.44251606337985	Moffit
-0.597659535122472	8.81038043372592	wenDropSeq
-0.574179060173589	8.08840796821078	wen10x
0.348779909896296	3.38726112716159	Kim
-5.23261059017237	-0.409748109949026	Kim
1.24646913318579	1.04937252871951	wenDropSeq
-0.78440374822672	9.63036200873813	wenDropSeq
0.76666408090536	-5.57513096458951	wenDropSeq
-0.71311480493601	2.63156578414401	wenDropSeq
-2.07246363849695	7.57086560599765	Chen
-3.29728425235804	1.00741431586703	Flynn
-5.24451101512964	3.97101161353549	Moffit
-4.81420696468409	-0.568028162193689	Campbell
-1.04694522113855	4.17139003150424	Moffit
-3.11533296794947	-2.41379048950711	Kim
-1.41380608768519	9.70351455085238	wenDropSeq
7.67611562519018	-1.04898193008939	Mousebrainorg
4.86322461872045	-0.593754912686739	Campbell
-2.57318080158289	-5.64076187737027	Mousebrainorg
3.85208927898352	1.65002343528232	Kim
6.51973449497168	3.80487773292026	Kim
-0.196775711489278	-10.882755781484	Flynn
-2.00605905742701	-5.85475971825162	Rossi
-3.11612833232935	-3.81000855095426	Kim
-2.87597501964625	-4.07103016502896	Lee_Idol
-0.186145267797071	9.09990737311801	Lee_Idol
6.5331197908396	-5.8358698142294	Campbell
5.97387372760717	0.798374150919524	Campbell
-3.9202824899679	-1.72655310757199	Kim
0.517134540366572	1.81696340911349	Moffit
5.4979988267893	-2.55697014458219	Campbell
5.18006812839453	1.62045643203219	Campbell
-4.79134500713404	-4.04295876152555	Kim
4.3930674722666	-1.2129758847479	wenDropSeq
-5.06804407329615	-0.645372356248293	wenDropSeq
1.05243133811895	-6.7594185126547	Flynn
-2.88556397647913	-0.829626197886858	Flynn
-1.23541928024347	9.39564368598422	Lee_Idol
-4.29607046337183	-2.37159397728482	Kim
-5.52722776622828	-4.84160568840543	Kim
3.89232217578833	4.57551810615024	Campbell
7.29216872959082	-0.762901182246599	Chen
0.477000646876734	9.1027321564432	Campbell
-6.38173473568018	2.03593132369479	Moffit
2.49606906681005	1.65967724196872	Kim
1.61372851638739	-2.05305364258328	Flynn
-1.03449750633295	-9.99157383568326	Flynn
-0.778105325413305	-9.84160950310269	Chen
2.80404340534155	6.62766215674838	Kim
3.07920944004003	6.77136275641879	Campbell
-0.894209391785222	-11.601789022756	Flynn
9.22784053592626	-0.963727678132448	Campbell
-4.23241556377466	-3.87737991936246	Kim
-2.04717219562586	8.0341982590433	wen10x
-5.56637943477686	-3.06700327522794	wenDropSeq
-0.884108192635137	-4.5480861914877	Flynn
-2.54965055675562	-2.89737417824307	RomanovDev
-0.249638504696447	-6.55877115852872	Flynn
0.867982738303584	8.76712748877963	wenDropSeq
-0.773976332855779	-5.61089375145475	Chen
1.99936031608526	3.00626108519992	Rossi
0.421017610120219	2.04722282760104	Moffit
-1.51668573112543	-10.529333616567	Flynn
2.55291878490393	-1.47811916000882	Campbell
-3.6101702520376	-2.15855374462644	Kim
-1.28895438404139	-2.72928407318631	Kim
-1.62058664054926	-10.1660647643332	Chen
-1.31761170120295	3.8013200508829	Mousebrainorg
-0.161850012255269	-2.39095070488492	Kim
0.359450631427211	-2.5322604430441	Moffit
-4.08752525539454	-4.58100941307584	Kim
-0.931779510689336	-11.3144488585714	Flynn
0.98002450971548	-0.546328882646952	Flynn
3.8380809953684	4.80488536231479	Lee_Idol
-4.87547147960718	-2.17249682076016	Kim
-1.41590071411188	0.671623204874602	Kim
-5.46920860500391	-3.76393320686856	Kim
1.615616433906	4.37096211783847	Rossi
6.86705457477514	3.32646844260654	Campbell
-5.32308138103541	3.31489584319552	Moffit
-4.56564224453028	-4.90747597343961	Kim
-0.0754814887171567	-10.5223737014059	Flynn
-1.43545282573755	-10.6986356032614	Flynn
-1.03608489723261	4.69015548102817	Campbell
0.502534650849742	2.50761268012485	Moffit
-1.57528234214838	1.59812257163486	Kim
-4.2488535711294	-3.1156013262991	Kim
-0.0147975621497214	1.82398531310519	Moffit
0.0716524502510249	2.7149970280405	Moffit
-1.2226643630987	3.96237132422885	Rossi
-5.04165828914698	-5.08694698936978	Kim
0.57923584489767	6.61193177573642	Lee_Idol
-0.728574580860692	-7.01197340614835	Flynn
-1.71296978683527	1.82586357467135	wenDropSeq
4.74917566089575	-0.78797903187314	Chen
5.2294179132456	-2.91077902443448	Kim
4.98820983676855	-0.530818278861437	Campbell
1.03500234394018	0.324560378717985	Moffit
-0.142138249588567	-2.78457501061002	Moffit
0.835730903434199	4.47642514579257	Moffit
-1.61138165683802	3.01337382667026	wenDropSeq
2.00677167682592	1.04140457980594	Kim
5.98439800052587	-6.00012209541837	Kim
0.715937488364619	0.814887021708098	Moffit
2.07373368053381	3.97783896796664	Chen
2.21390544681494	-0.180431882810983	Moffit
1.21748625545446	-6.12260487206021	Flynn
1.35943483619635	-0.945074583363924	Rossi
2.27524601726477	3.01709864013156	Rossi
-7.27850282878931	2.5861043678995	Moffit
-0.402627802801687	-2.46096661217252	wenDropSeq
4.67983257083837	1.21516880862674	Kim
-0.15019018144663	9.81328723304233	wenDropSeq
6.29720317630712	-0.0993355465654466	Kim
-1.39813519210871	4.95404050223788	Kim
1.0061889818186	4.93487117164096	Moffit
-0.131754032683927	-6.88341095573941	RomanovDev
3.747123830604	4.49334761970004	Flynn
5.51321326999609	-2.7348127616171	Campbell
-0.455256111336309	8.74841449134311	Chen
6.19864808826391	3.56709596984347	Kim
-6.54124296398218	2.5895075546976	Moffit
0.169435717749041	8.57424781196078	wenDropSeq
-5.24364460201319	-3.83979704506436	Kim
-2.46740091533716	3.8317794548746	Moffit
2.24078809528295	-0.288851003122721	Flynn
5.23237144260351	-0.163837219548616	Campbell
-0.572811073971349	-9.71249630577603	Flynn
-4.52700031490381	3.8834094750162	Moffit
0.0610908126706302	-10.5031514418844	Flynn
-6.31914842815455	3.67022750251254	Moffit
-0.98650712461527	-4.94503405220548	wenDropSeq
-1.88076341838892	-1.20312955505887	Flynn
-1.40281201095636	-6.35976555473844	Moffit
1.08915781288092	-5.23288538582364	Moffit
2.68335210590307	4.04021355979403	Lee_Idol
10.132603757667	-1.07517858870069	Campbell
5.07415258197729	-0.146256948781404	Campbell
-2.3111676046377	7.27140757911166	wenDropSeq
6.47274457721655	-0.341710058001075	Campbell
-0.324046618652898	-10.9533972991232	Flynn
-2.99618161411341	2.85582754485568	Moffit
-5.10666645259913	3.96410796515903	Moffit
-4.53966081829127	-2.59199741013089	Kim
-2.03941524715479	2.1647610413309	Rossi
-0.186483673167783	-9.59340527184049	Flynn
-3.97245109767969	-2.76190402634183	Kim
-0.669566459370214	10.1879935013529	wen10x
-5.07221735210474	-4.17743780739347	Kim
-0.984027452183324	-4.97935345299283	Flynn
-1.22288692684229	3.41415760390719	Moffit
-1.45703566761072	-2.84470393784085	Mickelsen
3.70073901920263	4.4105672585245	Chen
-4.89583910198267	-3.90410187370816	Kim
2.47241222171728	5.8942270027872	Campbell
-0.681311793041784	-9.78811218864957	Flynn
0.190096058535022	9.18890998237094	wenDropSeq
-4.64575899334009	3.08171579711398	Moffit
1.9063399961466	1.45735440127811	Chen
1.29706441669409	-0.829285914969835	Campbell
-4.24028099269922	-4.70119812614957	Kim
-2.48317206592615	-1.34673109180966	Mousebrainorg
9.78671752719824	-1.23201843626538	Campbell
-5.40685117931421	-5.35719540245572	Kim
-0.237126282764036	-10.8094964278463	Flynn
-5.07810247631128	-0.690139080357942	Kim
2.699187867927	2.27839562766513	Kim
-0.0859482431536496	3.25681326262912	wenDropSeq
-0.828726715756017	-4.47859671242276	Flynn
1.38020586280767	-3.31545403130094	Mickelsen
1.59115969448034	-3.48411204941312	Campbell
0.544258528041285	-8.75972225792447	Flynn
-1.6289303371435	-10.1330676329855	Flynn
-0.173026017261106	1.25791404120883	Chen
-1.93442965240534	-0.943015898538027	Campbell
-3.8404804536825	-3.97053196556607	Kim
10.4862576654429	-0.972959066701326	Campbell
-2.36079395504053	7.3983249413248	wen10x
1.52543460636083	0.497023259329405	Moffit
5.52064859180395	-2.80511787064115	Kim
0.0807017317289531	-8.80319740898648	Flynn
5.07320653705542	1.82706282012424	Campbell
0.222753488110942	9.7411770569559	Moffit
-0.846009261322576	-4.84795000679532	Rossi
4.56462728290503	1.13455448024234	Kim
-4.53628814907129	3.93375489585361	Moffit
4.47738897113745	1.18326363437137	Kim
-1.09396756382044	-9.45747902519742	Flynn
6.2102209260935	-0.221252511215601	Kim
0.307999574231547	8.39453742377719	wenDropSeq
1.06881319789831	8.87964770667514	Campbell
-1.50652647705134	8.00103804938754	Chen
-0.492879278374273	1.23707303874454	Flynn
6.29220115451757	-0.266487027478609	Kim
0.33420541195814	-5.71615936882535	Mickelsen
-0.957044310284215	-3.36423447258512	Rossi
1.36475145130102	-4.90034487373868	Rossi
9.06896316318456	-1.04050471909085	Campbell
1.98295783309881	-6.79339029915372	wenDropSeq
10.103117101478	-1.11962350733319	Kim
-2.61062110157068	-3.52492764122525	Kim
2.16849839000646	-0.460218305659685	Lee_Idol
-6.1848133871084	-4.98053410179654	Kim
-1.43480170459803	-5.9035778296713	Rossi
-0.12998206110056	-2.25513663418332	Campbell
-3.97333777637537	-1.99908068306485	kimDev
-0.393516905022222	9.23992869727572	Moffit
3.3379851510996	-7.66539051659146	Kim
-0.888244337750036	1.5842562662836	Chen
-3.89180291385706	-3.97655894882718	Kim
0.865439050483149	8.14397475593051	wenDropSeq
-4.47112930507715	-4.42331268913785	Kim
-5.29807604045923	-5.33597900993863	Kim
-0.863188333225805	-4.44419434196988	Flynn
-0.0531821021562398	1.61672935359439	Moffit
-1.60636735649164	-6.89648153908292	Rossi
-5.51653612346705	-3.67636683113614	Kim
0.864921384143275	9.47412059180697	Moffit
-7.08516157360132	2.64529797904452	Moffit
-0.364156342459279	0.928685997652617	Moffit
1.65391635208074	3.72830293052157	Moffit
-2.10710848064478	-5.27966740257779	Rossi
-5.34419668407496	-1.06825789339581	Kim
-4.93957269878443	-4.6478986991171	Kim
3.76632034091894	2.99186632506808	Rossi
1.88968574314062	0.881319855379667	Rossi
1.67920219211523	-3.5922117484335	Campbell
-1.53413809032496	1.30093345515689	Campbell
-0.976697809410649	4.90982386939487	Moffit
-0.544081396771032	2.05021545760592	Campbell
9.94686519412939	-1.32060959465543	Lee_Idol
-1.4786138603216	1.41136309974155	Moffit
-5.36700952739771	-2.63994052536527	Kim
2.04679095058386	2.42576072089633	Rossi
-4.93284166545923	-2.31360652573148	Kim
2.33560573368017	5.19367215506991	Kim
1.9142517974848	1.22434244029483	Mickelsen
2.60956823139135	0.807411407160368	Mickelsen
0.710982256221217	9.01300666205844	Moffit
1.20496367721502	2.90486643187961	wenDropSeq
0.323417716311854	5.43366811149081	Chen
-2.48476660938318	-5.79300024635831	Moffit
-3.78765977115687	-2.57444074280301	Kim
0.187831052231234	-8.49384834892789	Flynn
2.92099081783239	6.81389376990756	Campbell
4.53973638324682	1.13759550921878	Campbell
-4.88817203731592	-3.49689486153165	Kim
-0.666352278900701	-11.4978280318503	Flynn
1.5848421981806	-1.86108400948087	Campbell
-2.18861997814234	2.3152782665964	Rossi
-0.597369737339574	8.57902285926303	wenDropSeq
-5.25740326137598	1.99548051230868	Moffit
-0.558489925575811	2.77429363601169	Rossi
-0.00510198657717114	-5.43197920448819	Rossi
-0.661599940968114	2.13676783912143	Mickelsen
-2.02601445407923	-1.14103862173596	Kim
4.83151351718847	-2.61615898735562	Campbell
-3.24062598438318	-6.53660586006681	Kim
-3.95184696407374	1.14354727141818	Moffit
-3.78444231243189	-2.3849158538107	Kim
-0.492800212812978	9.83771560065707	wen10x
-4.38346183986719	-3.99143149979154	Kim
-1.4544154474264	1.89885971419772	Moffit
5.79341565875952	0.581532870459166	Campbell
-5.66817892284449	2.42226288192233	Moffit
6.76412259845678	3.72861573569736	Kim
9.43713580875341	-0.827698047233019	Kim
0.0502110800022304	-1.50976398117581	Campbell
6.28864347248022	-0.260065401864443	Kim
