umapbestseuratIntegration_1	umapbestseuratIntegration_2	Dataset
4.64423103186025	0.923430096917592	Moffit
-0.396891821895705	5.83612604122683	Chen
-1.52600805905925	5.46099157314821	Kim
1.85891551824941	-0.496787178701915	Mousebrainorg
-4.71840839532481	5.42773361187502	Campbell
2.04631073328389	5.7952863691382	Campbell
-3.08421926644908	-6.16591529864744	Kim
-3.88557558206187	-5.16729192752317	Campbell
1.02486718746556	1.01832754593416	Moffit
1.19668061586751	-4.40976791400389	Flynn
-0.738099028144942	7.94388837795778	Campbell
-4.02006845620738	-2.52640800494627	Rossi
-6.84001903680431	-1.9861152650781	Moffit
0.84415466638936	1.0912179468207	wenDropSeq
-2.97982983735667	-4.88874177951292	Kim
-1.59136586335765	-6.47697429675535	Kim
3.3282725319518	1.89534623604342	Moffit
8.53769893499745	0.662093204074346	Kim
-4.38424663690196	4.56677885036989	Campbell
-1.74375574735271	5.53052444439455	Flynn
-4.02251176980601	2.20360834579989	Campbell
2.86839456411733	-3.65149860400633	Moffit
-1.94476704743968	-6.32463579196409	Kim
9.26081104132069	0.227083247714482	wenDropSeq
2.57726449819936	-3.56070308703855	wenDropSeq
-3.1191003814088	-6.17173032779173	Kim
-3.72231178430186	4.81861848812624	Flynn
-1.07292168286906	3.28599948864504	Moffit
0.877421091522111	6.72908420544191	wenDropSeq
4.55104799124135	3.76112503986879	Campbell
-7.12594585565196	-1.73037939090208	Moffit
-3.81307106164561	8.37144441586062	wenDropSeq
8.29766006323232	-0.525833356565989	Campbell
8.04781741949452	0.17557228785082	wen10x
3.56507701727284	0.0737429676584826	Kim
4.446904371704	3.93826408367678	Kim
-2.03864865449535	-5.70468072909788	Mousebrainorg
-0.343386460815536	-3.49463014621214	Campbell
-1.21813635972606	-3.65852336902098	Moffit
0.655085901941194	-3.69283752459959	wenDropSeq
-0.320218910251723	7.77572650890871	Campbell
10.6013938889159	-0.383694637007274	wenDropSeq
-4.98648910668956	-5.12415390033201	Kim
-3.26120429185496	1.65818424206301	Campbell
-3.86379509118663	-6.85925655383543	wenDropSeq
7.77112121435536	0.451115819253765	wenDropSeq
7.63939065786733	0.275867026858769	wenDropSeq
-1.76267867234813	-4.66108255404905	Moffit
-4.53711061624156	-7.36965017337278	Kim
6.07154292913808	1.59779877644106	Campbell
4.50444860311879	4.03657193165346	Moffit
1.40803403707875	3.10450859051272	Rossi
-3.68884592202769	1.79428989868685	wenDropSeq
-4.13066129830943	4.61457843761965	Moffit
2.28410739752187	-2.34668641108946	Flynn
-1.01299767640697	-5.94498138446287	Kim
-7.01201658395396	-2.29889230746702	Moffit
-1.85688429025279	-4.00174455661253	Kim
5.18958635183705	-0.924031424707927	Moffit
0.368550936902894	-2.48440485019163	Moffit
4.64807338568105	4.09951205235048	Campbell
-3.52942948487865	6.08601255398317	Rossi
-3.90043573526012	1.23664839249178	Campbell
3.62611455770863	0.552472528629743	wenDropSeq
3.75334424826039	2.71314854603335	wenDropSeq
-4.78667335656749	-5.17355041522459	Kim
2.83525891157521	4.05107493382021	wenDropSeq
7.00974817129506	-0.120988893694438	RomanovDev
-2.75850730088817	-2.45132617968992	Rossi
-2.22372203019725	-6.01155595797972	Kim
2.11904949995412	-5.23625307101683	Flynn
-3.16534714845287	-5.74496297854856	Kim
-2.38768963960277	-5.03596477527098	Flynn
-6.32001953271495	-2.00774602908567	Chen
2.52760166975392	8.64157600384279	Mickelsen
-0.261052508627044	-1.88071947116331	Kim
8.05006189199819	0.524196211808168	wenDropSeq
-2.36927657273875	-5.26313381213621	Moffit
-1.37820904401408	-5.98156290072874	Kim
-5.51275949624644	1.51170213203951	Lee_Idol
1.73778338285817	0.761481118016683	Moffit
1.63914580198659	-4.77804069537596	Flynn
-7.04811029580699	-2.10705332774595	Moffit
9.80784053655995	-0.0264690699048414	wenDropSeq
-4.01899223474132	4.32870955448671	Campbell
5.99251193853749	3.05693573933169	Campbell
2.64239878507985	3.79046673756167	Moffit
-7.24001579431163	0.00501636844202141	Moffit
2.90801353308095	4.18308610897585	Chen
-4.11663704064952	8.02040977459475	Campbell
3.01762313696278	1.42150659542605	wenDropSeq
-4.22990446237193	5.21533842068239	Campbell
0.370224188293351	2.05734140854403	Mickelsen
-2.5840707316743	8.28927583675905	Campbell
2.14994795175923	-5.04830150622801	Lee_Idol
0.193526308263673	7.83765573483034	Campbell
-0.842714835678206	-3.95902662295774	Kim
-0.268731732641326	-1.1576446773477	Moffit
-0.0872498944150076	5.59107751827761	wenDropSeq
-0.373616327320205	-1.75362377185301	Flynn
0.768090079749955	1.90663297157808	Kim
-0.18784721640216	-6.84799747485594	Kim
-1.08360915330516	-4.1143529893823	Kim
-7.19623212960826	0.34255898427292	Moffit
-1.73367970136272	5.50390834789797	Campbell
-0.2279996171342	-1.45329849738554	Kim
-4.00581960824596	5.61128444653078	Campbell
2.95872993322743	3.62600584011599	wenDropSeq
-1.40930562165843	0.350223433785878	Kim
-6.55140142587291	-1.57842032927946	Moffit
7.78605003210439	-2.22214608210997	wen10x
0.563947241033448	-4.02888088244871	Moffit
0.622396211351289	3.41756267529055	Kim
5.60241384359731	-0.913899707979716	Lee_Idol
-2.4076312079774	-5.09795074481443	Kim
-0.349380303894149	-1.97043495196775	Kim
0.265216826672687	-1.0165826560922	Moffit
-3.90838747171031	-1.59696488398985	wenDropSeq
3.58824677320851	1.79300065022036	Campbell
8.87202567907704	-0.97028999347166	wenDropSeq
-3.89562683251964	8.62531299572512	Campbell
-3.88535480645763	-1.67555122394041	Moffit
-3.6782291427003	-7.65117816943602	Kim
2.41610236021413	1.53722889404818	kimDev
-0.451097597156631	-3.46079330462889	Mickelsen
-2.3526037230836	-6.33125333804563	Kim
5.35833997579946	-1.57745199222044	wenDropSeq
1.29165072294606	4.96409101467653	Flynn
-2.73235397485362	0.0755985198549853	Kim
2.47219152304067	-0.149488854593791	Moffit
7.65967435690297	0.990319919400655	wenDropSeq
-3.51216130403148	-6.02627925891355	Kim
-2.88357262757884	-6.01963357943968	Kim
-3.83709936288463	3.59479422550722	Kim
2.61819500776662	-3.62205820102171	Kim
6.0576951012267	3.18547315578982	Kim
1.29071671816243	3.5946621416144	Moffit
1.12250358911885	6.79311294537111	wenDropSeq
0.672768215860261	1.85043079834505	Kim
-1.0367279544221	-6.88230447787718	Kim
5.88147516104115	-4.97792987842039	Kim
-0.0481088950978385	-5.55995636004881	Kim
3.17343873831166	2.9124590871863	Flynn
-3.21772627977	-5.74330072421507	Chen
-4.19113807824718	3.03575391750857	Moffit
-2.61089115289317	0.161202055030309	Campbell
4.97599525305165	3.96095247250124	Campbell
-3.07839088586436	8.35293455105349	Kim
-0.113300015007125	2.77052588444277	Kim
-2.89347319749461	-4.9858153345056	Kim
2.37553853842153	8.70554180126711	Campbell
-4.18209390786754	-7.61146812457518	Kim
-6.08106880334483	-1.79512481708006	Kim
-6.02870206979381	-2.02227716464476	Kim
-0.489696134601699	-3.51714878100828	Chen
-1.96712761071788	1.93503172379061	Kim
3.43495220991506	0.0862097261480914	Moffit
0.518147240604295	-5.10545234698729	wenDropSeq
-3.90922002938853	1.69478018265291	Kim
-1.23790865090953	-5.8525465013452	Kim
8.78004093023671	-0.697301674074687	Lee_Idol
1.2128447398795	-4.37013034839109	Flynn
-1.76365595010387	5.70850057583376	Lee_Idol
2.56470770689382	0.834930133634053	Moffit
1.72485763880147	4.45341176968142	Flynn
-4.71745329049693	4.32433242779299	Moffit
-6.24296884683238	-2.28597717303709	Moffit
6.12308425756825	-4.19980888385252	wen10x
-1.14409380105601	1.39734597187563	Kim
2.42218918653859	-5.42144422549681	Flynn
-3.62683921006786	8.41663236599489	Kim
0.561366270507707	-5.88284902591185	Kim
-4.43919544366466	5.01310129147097	Campbell
-3.82364826348888	2.2378026960425	Rossi
2.50735659452809	8.71959037762209	Campbell
8.88453788610829	-0.223204660601176	Chen
1.38885719629659	5.75326414089724	Campbell
3.01412362905873	-3.6201017381616	Moffit
2.99623961302174	5.51512832623049	Moffit
-6.99261598733531	0.167610299401723	Moffit
4.03341622206105	2.28284234982058	Moffit
1.36869461389913	-3.47235875148252	Rossi
4.12936253401174	0.450095577725016	Chen
-4.3572595610963	-0.0741953136392011	Mousebrainorg
-3.52289443162547	5.85542459469362	Rossi
-1.67605619577037	1.17936439495607	Kim
-4.3709986701356	5.47299737911745	Campbell
-1.74326853898631	-5.69386510867552	wenDropSeq
-3.80001144555675	-4.78437833804563	Moffit
2.80840916487111	0.197377112322293	Mousebrainorg
-3.19532566217052	-6.36089210528807	Kim
-3.04417710450755	-1.49782173652128	Flynn
0.862020741428269	-2.5541723253198	Mousebrainorg
11.1784536347045	-0.744203376955546	wenDropSeq
-3.9933884635316	6.24210901241823	Moffit
0.0161095068110361	-2.61728553790525	Kim
-0.212310422931777	-1.86365799922422	Kim
-4.63860206750499	-4.53350429553465	Moffit
-4.72392444757091	4.71960611324831	Campbell
-2.41646056321727	-6.18743162173704	Kim
-1.56593542245494	2.09497935753389	Moffit
1.175016115631	-3.1463354112573	Flynn
2.36264486166371	-5.66981534976438	Flynn
-1.27594988492595	-3.83872203845457	Kim
0.907116483177079	6.61563224773928	Campbell
0.405899147714509	-5.44818620700315	Kim
-0.0144540860997305	-2.79054312724546	Flynn
2.43963618132008	6.20648593884035	Campbell
-2.47657852319347	-0.388060021585978	Moffit
-0.142504949842559	8.10365266781374	Campbell
1.52714855524434	1.59349782448336	Moffit
0.0514247372998132	-1.89202289599852	Kim
-2.41412644532787	-6.05024604815916	Kim
-4.04564218667613	3.25343174915835	Campbell
-6.87309341577159	-2.07201914805845	Moffit
9.68690986486806	-0.883097338861979	wenDropSeq
4.33889932485951	0.611471679621183	wen10x
3.65206856581105	0.191330385022603	Kim
-5.22860222009288	-5.03004245776609	Kim
0.166812564457787	4.51383752804323	wenDropSeq
8.48005981298818	-0.985587048716105	wenDropSeq
4.28747196051015	0.653682750277959	wenDropSeq
3.10066075178517	-0.382434475607432	wenDropSeq
5.55756110998525	-1.59122972506956	Chen
-3.74515919831859	5.14865226727053	Flynn
-1.86570363191234	5.54682464581057	Moffit
-5.41842775491344	-5.07955198306517	Campbell
1.99224991651906	1.49221844654604	Moffit
-0.178647805725204	-2.05970673579649	Kim
7.64156551214589	-2.24016909617857	wenDropSeq
-4.39380006936656	3.18520874958559	Mousebrainorg
-1.78604512361156	3.92228479366823	Campbell
-0.301294673954116	-3.98805408496336	Mousebrainorg
-0.950916101013289	0.958042335324727	Kim
0.0660724595440759	8.43700809460207	Kim
1.98661429735555	-4.6492093088098	Flynn
-1.66513400224315	-4.63915424365477	Rossi
-1.63986067918407	-4.99867610949949	Kim
-1.53156869557963	-5.17669181842283	Lee_Idol
10.3254034027709	-0.375449168867625	Lee_Idol
-2.33009438661204	-0.308004427141704	Campbell
-1.80747370866405	5.87288875561281	Campbell
-2.17850403932201	-4.717472839541	Kim
-3.75335316804515	5.76999587994143	Moffit
-4.28793459085094	8.87242526989504	Campbell
2.59102625700368	6.06538267117067	Campbell
0.0622011676682367	-4.29255180377439	Kim
-2.1910624995576	4.82020730953737	wenDropSeq
-4.81608514932262	-5.07795410174803	wenDropSeq
-4.00649719384776	-1.26570158023313	Flynn
-2.56221347001659	-2.42121295947508	Flynn
8.97426910253896	-1.43075041789488	Lee_Idol
-3.12462763932811	-5.11377744693235	Kim
-1.72423856404887	-6.57890253085569	Kim
4.55196876379384	6.24505825024172	Campbell
-4.33583479074107	2.50308222752138	Chen
8.94493598791493	0.735956740193807	Campbell
-6.28339843896495	-0.870289492792644	Moffit
1.03495074364079	6.81467838268801	Kim
1.67584378572835	4.91477031689211	Flynn
1.06010020824803	-5.26825933474974	Flynn
0.866927932227983	-4.99052362460569	Chen
5.83228702398671	3.26440758686586	Kim
6.0816642746581	3.00233979206606	Campbell
2.57676143499745	-5.55261545199827	Flynn
-4.98920421746837	4.33490700703188	Campbell
-1.27040093091594	-5.51867895144896	Kim
-1.54492585805522	5.54190464001223	wen10x
-3.51073413041698	-6.0830095292993	wenDropSeq
-3.67850618508922	-3.75223760623411	Flynn
-2.15777282861339	-0.452571559137858	RomanovDev
-3.05834918168651	-3.2475328924127	Flynn
8.46900768133534	1.05447907429262	wenDropSeq
-3.12387280610667	-3.43816690463499	Chen
-2.6153264537202	-3.07371263522581	Rossi
-0.371647705112563	8.25673360806032	Moffit
0.503155361141099	-2.05406384486631	Flynn
0.83848900648488	3.13566822987124	Campbell
-0.346245039974319	-2.17749314326719	Kim
2.78519458624257	-4.11614589709715	Kim
0.024445797528161	-5.07416420001463	Chen
1.71505660864247	-0.576537835783519	Mousebrainorg
3.57361550184621	-3.93908767718748	Kim
2.74540991636647	-3.57868986148313	Moffit
-1.52910785821544	-3.35326938647703	Kim
2.02273483129872	-5.47873621005491	Flynn
0.626942853654756	3.66486496906801	Flynn
4.53591556402577	5.97962732296511	Lee_Idol
-2.0744431510316	-4.99535255450682	Kim
0.102274026001824	-1.58308057803587	Kim
-1.55948858407603	-6.03722314853147	Kim
5.33112544866933	3.28313918095156	Rossi
-0.357675899540053	8.39036245327517	Campbell
-6.71922044900523	-2.31027989406065	Moffit
2.03497047277821	2.71460289936586	Kim
1.62936599108113	-4.07919244784788	Flynn
0.863526354755296	-5.7105238916345	Flynn
0.710598598445786	1.78070886116549	Campbell
3.4329335198058	1.56091065388247	Moffit
2.19995338770284	0.896108013205968	Kim
-1.64601140168773	-4.47984962481932	Kim
-2.39194398072826	4.51257486324831	Moffit
2.65036721083058	1.86900336723848	Moffit
1.97390086504353	0.761051755958043	Rossi
-0.590789426838027	-4.66594915408567	Kim
5.68606443258656	0.426824727655195	Lee_Idol
-3.24999909547435	-3.78369359988645	Flynn
0.641250918830766	0.777052503638707	wenDropSeq
-1.56625490335094	3.77631683331057	Chen
-4.19456367639171	8.9568778989844	Kim
-1.85996084359752	4.14861888866945	Campbell
-0.250643064056502	4.51301450710817	Moffit
3.44213600012196	-3.75483636874632	Moffit
-1.575023819481	5.08276576977297	Moffit
3.32261915060414	-0.558541763014354	wenDropSeq
-2.40241723207103	5.6236841199927	Kim
-2.74181418565379	-0.0858019473023786	Kim
-0.0858517184601889	4.1938037393622	Moffit
3.05672330709828	3.94559211712404	Chen
1.29411465975179	6.8189737318091	Moffit
-3.05618839410411	-1.93720440883116	Flynn
0.492297302211656	4.18859453182741	Rossi
2.80503458830251	8.31557674389406	Rossi
-6.27833776620494	-1.2911257030435	Moffit
2.90184969755544	-3.78267936725096	wenDropSeq
-1.79906134751903	1.31516487579867	Kim
9.18611259313954	-0.954293894953288	wenDropSeq
-4.0788958564149	1.94287676792666	Kim
1.71657450052632	0.943080735021077	Kim
2.79579992147817	3.82143182735964	Moffit
-2.83295231011974	-3.69817953128294	RomanovDev
4.44338102194203	6.03728551846071	Flynn
-3.89475755838023	8.51041526775881	Campbell
11.0383321747435	-0.833100009150065	Chen
0.0312930748118295	8.31373329144045	Kim
-6.7218573584901	-2.02086739558653	Moffit
9.05683059545888	0.482243434154235	wenDropSeq
-0.540445019279586	-3.21454887408689	Kim
-4.36138134149181	3.58648843746706	Moffit
3.46672625395192	-3.71789579410032	Flynn
-1.73714368489848	4.17149562817141	Campbell
0.529617349828614	-3.31273536700682	Flynn
-7.2985790267335	0.168775242381536	Moffit
1.40495021196736	-3.73834400195555	Flynn
-6.8956044211732	-1.95701222438291	Moffit
-2.24761705545055	-6.12581901568846	wenDropSeq
0.493665258611573	-1.91056208629087	Flynn
-1.3516089215623	-3.13204579371885	Moffit
-3.63377266076671	-3.85799722690062	Moffit
3.39680476042165	5.01530332546755	Lee_Idol
-4.48656587747203	5.65944833736941	Campbell
-1.67925124314891	4.18235869389101	Campbell
4.28128023001088	-0.749606418795146	wenDropSeq
-3.93922882226573	1.72822768669649	Campbell
1.66897578092946	-5.15327720660643	Flynn
0.0325493619097604	5.94598121624514	Moffit
-7.01913433221446	-0.415675807184733	Moffit
-0.0983318581925498	-5.69373970050291	Kim
0.927837143863572	0.776982736401998	Rossi
1.57542641016377	-4.57289438266233	Flynn
-1.44865267423259	-4.94417171496824	Kim
8.38240451666249	-1.37333517093138	wen10x
-2.21130662110911	-6.21796255130247	Kim
-3.0570202365266	-3.81185798663572	Flynn
1.64501602503194	-1.29525129813627	Moffit
0.733705352271928	-2.43419270533995	Mickelsen
4.32192392202748	5.9802834508948	Chen
-0.974121977363692	-6.07917480487303	Kim
5.24465007635487	3.70699377041384	Campbell
0.89269335123433	-4.87350587863401	Flynn
9.3629085526122	-1.09649341124967	wenDropSeq
-7.13986187127696	0.0869982955984698	Moffit
-0.40125196126567	5.48055477123781	Chen
0.763503681148423	3.7090477464728	Campbell
-1.4535159364091	-3.81932477969603	Kim
-0.862674404655562	-1.51195721644834	Mousebrainorg
-4.4954522147523	5.90772933941408	Campbell
-0.285043288742171	-6.67178802508787	Kim
1.68173034044637	-4.89679317492918	Flynn
-5.00304441598521	-4.72920160312132	Kim
-1.11895160821544	0.684127610736333	Kim
2.9774047836913	-0.0868217827744856	wenDropSeq
-3.91009693292247	-3.65181760806517	Flynn
5.71993846746816	-4.99053649920896	Mickelsen
5.90680284353627	-4.90710477847532	Campbell
1.17606474014653	-4.29036645907835	Flynn
-0.333443392788039	-4.69587688464598	Flynn
-0.200188685928451	-3.42631726283506	Chen
1.9132197603835	-2.11113076228575	Campbell
-1.41796546128856	-6.06406908053831	Kim
-3.8389432921754	5.89066715221926	Campbell
-0.642927516971694	2.14230174999758	wen10x
-0.000688333784209294	4.90335149746462	Moffit
-4.19611148980724	8.88130397778078	Kim
0.665936599697007	-4.32905893344358	Flynn
2.3365995392455	6.20321722012087	Campbell
8.5083696350707	-1.03272633571104	Moffit
-3.18973188546764	5.98133535366579	Rossi
-1.69999127534495	1.17938072662874	Kim
-7.24727373269664	0.305162046664201	Moffit
-1.78160839227306	1.33886678200289	Kim
0.518629412378205	-4.68604211825804	Flynn
-4.15081148294078	1.8757603881888	Kim
7.00522489401235	0.183160614781819	wenDropSeq
8.3031465515746	0.865088921599828	Campbell
4.65781421514882	-0.751678633875407	Chen
0.454446981872453	1.75586814861818	Flynn
-4.34377603677379	2.35018177013918	Kim
-3.45586257127391	-2.82818727511839	Mickelsen
3.28296966406239	-3.73327522296385	Rossi
-4.12213258889781	-2.48980622310118	Rossi
-4.89575748590099	4.96715135555788	Campbell
-4.55155639794933	-0.0702755333848371	wenDropSeq
-4.55819921640025	5.80257816296145	Kim
-1.4725828662263	-6.05120019931272	Kim
1.0729664072646	6.62218923550173	Lee_Idol
-0.558518637691604	-6.62935380954222	Kim
-1.27741806653606	-3.95975141543821	Rossi
3.69521541448964	-3.93000345248655	Campbell
-3.46429495957957	-5.4101465227075	kimDev
9.55537242742909	-0.509649861044444	Moffit
-4.73614101556407	-0.0690089942880048	Kim
3.83053750845326	2.48450155239626	Chen
10.6300165161742	-0.301634299940623	Kim
7.53917856069936	0.613186609559499	wenDropSeq
-0.0302007093773947	-1.08953433055357	Kim
-0.382277359043227	-6.85720663089231	Kim
-3.97324018624889	-3.66856317538694	Flynn
3.14432258459462	2.10866386871859	Moffit
-3.08459429887401	5.23284645062014	Rossi
-0.747888077770339	-5.51319961566404	Kim
8.36059684606923	-0.538465070910014	Moffit
-6.98533325341808	0.309292410128556	Moffit
-1.62449174073802	3.54053683262392	Moffit
2.65320582243337	3.76745171528383	Moffit
-2.79107146409618	-6.18452768344358	Rossi
-5.01383285668956	-5.30898408908323	Kim
-1.13514237550365	-3.24512438792662	Kim
2.67869777532948	7.818575572782	Rossi
-3.26891570237743	6.03129644375368	Rossi
5.7020666107787	-5.02565174121336	Campbell
4.86773509832753	0.0987543581060992	Campbell
2.12200422140492	0.0267873821787463	Moffit
2.34388894888295	0.191566970758878	Campbell
-4.07554655221568	6.45028991680666	Lee_Idol
1.89847309442891	1.2960234401755	Moffit
-2.92011575845348	-6.24413709659056	Kim
0.509203980888261	1.68108327370211	Rossi
-3.78130941537486	-5.98192338962034	Kim
4.75545663687123	3.97198576908632	Kim
-0.200325210367309	6.87232799511477	Mickelsen
-0.523776639972793	6.40438241940066	Mickelsen
8.45259113165273	-0.282387423700847	Moffit
3.85040039869679	2.52959890347048	wenDropSeq
-2.6220837130891	-2.9463797094293	Chen
-0.693630982910262	-3.6996014596887	Moffit
-2.43122534898387	-5.02605133075193	Kim
1.4407928690566	-5.30382852572874	Flynn
6.1398975357665	3.33865756969973	Campbell
-1.87225775865184	1.32827271204516	Campbell
-2.77214174417125	-5.9469421388574	Kim
2.24936551901235	-5.48036556262449	Flynn
1.55514676424397	4.74543304424807	Campbell
0.553751508916749	0.553945553117238	Rossi
11.0026180252684	-0.748211908525981	wenDropSeq
-6.24061660913097	-1.27215890902952	Moffit
2.77647561880483	3.12744064312502	Rossi
-2.11935835031139	-6.44957141894773	Rossi
1.6604315743102	-0.156529653257884	Mickelsen
0.475054349030389	-2.1368322851129	Kim
-3.74842267182933	8.05964059811159	Campbell
3.35509748312367	2.96029038410708	Kim
-2.65266471055614	4.90328187923952	Moffit
-3.47194700387584	-4.90098600406126	Kim
-2.80710749772655	0.190985885076963	wen10x
-1.50202958730327	-5.88053922671751	Kim
4.15338988157643	0.772653412633382	Moffit
-1.68038230088817	5.80366487484499	Campbell
-6.36523752359019	-1.60021715182737	Moffit
-0.563141275917159	8.18437452297732	Kim
-4.90205555108653	5.34192485790774	Kim
