umapscvicov_1	umapscvicov_2	Dataset
-2.20131966717615	4.27284482423575	Chen
-6.30863353855982	2.73359707299979	Kim
-1.97502896435633	0.961066517274693	Mousebrainorg
-9.77679559834376	-3.04051062162606	Campbell
-5.06855651982203	2.78035882417472	Campbell
3.67010667674169	-4.22398850019662	Kim
1.94728389136419	-3.46960398252694	Campbell
0.902849522753808	2.24217680398734	Moffit
-1.27386519558802	-7.80740162428109	Flynn
-5.0063922131814	6.51430943910392	Campbell
-3.17005226261988	-6.89335104521005	Rossi
5.34052303187475	-0.960774388868496	Moffit
0.975388375445458	3.60042265359671	wenDropSeq
3.14082076899633	-2.66672846372811	Kim
3.77016952387914	-3.98613568838327	Kim
1.07579901568517	4.66479590837272	Moffit
-0.238973590210822	-1.42898377474038	Kim
-9.23548528797999	-1.99861845072	Campbell
-0.309973212555793	-1.30575558241098	Flynn
-6.75508997090235	-2.05964871938913	Campbell
-1.98569628842249	-1.48866077955453	Moffit
4.5200422083579	-3.00853487547128	Kim
5.38065793864355	4.98491862718375	wenDropSeq
-1.90083143360987	-2.20647307928292	wenDropSeq
3.98863008372411	-2.8147828250715	Kim
0.243793984278294	-1.24120852049081	Flynn
-1.41063842423334	4.612984690111	Moffit
-3.35693332798853	3.31094482843192	wenDropSeq
1.24720921866522	6.81862357560904	Campbell
5.41845491282568	-1.21129986341684	Moffit
0.223446271716806	3.57736042444022	wenDropSeq
4.77572896830663	5.61176589433463	Campbell
3.99104144923315	5.75676968995841	wen10x
3.30052807681188	2.06826594774039	Kim
1.39407375208959	6.4311957687548	Kim
2.423756149932	-2.09881910379617	Mousebrainorg
-3.59848496563807	-2.01526948507516	Campbell
-2.50560257084742	-2.68316289480416	Moffit
-2.79325840123072	-5.20505329664437	wenDropSeq
-4.69513532765284	6.40179685060294	Campbell
6.18975236765966	5.28698399965079	wenDropSeq
1.397788313552	-3.72111817892282	Kim
-6.78855249531641	-2.16185292299478	Campbell
0.804767695590112	-2.9036397605726	wenDropSeq
5.29398563258276	5.50944236223014	wenDropSeq
4.04861166827306	5.78048661653312	wenDropSeq
-1.68237993367091	-1.5990457206556	Moffit
0.841441420241448	-2.88480040128915	Kim
0.104993325992677	6.86796143953116	Campbell
1.40723159663305	6.4029016822985	Moffit
0.911433068438622	2.40579989854606	Rossi
-2.99716875203028	-4.86788412626474	wenDropSeq
-0.976110788659003	-1.7884566455671	Moffit
1.19132372490987	-1.45631953771798	Flynn
5.58014133326635	-3.59892984922616	Kim
4.21287849299535	0.0808599025419506	Moffit
2.63223150126562	-3.74964090879647	Kim
3.19199946276769	6.17028954927237	Moffit
5.81231191508398	0.883884820382908	Moffit
1.28467336051092	7.00574115220817	Campbell
-3.42072794087305	5.77937320176871	Rossi
-6.0407259190835	-1.82508858736245	Campbell
1.19467726103887	4.89149049226554	wenDropSeq
1.8985560213767	4.28051522676261	wenDropSeq
1.448742893859	-3.70614096220224	Kim
-1.64503047116175	0.728400322835759	wenDropSeq
3.66786625735388	5.61954883043082	RomanovDev
-1.95316741116419	-5.08474155958383	Rossi
3.35827734820471	-4.09867140348642	Kim
6.87407234065161	-8.45667835767953	Flynn
2.0496118342124	-4.54408833082406	Kim
-0.6735139215745	-4.4251446395704	Flynn
1.1217479383193	1.58751443330558	Chen
-6.93665573246851	5.86917642061026	Mickelsen
-2.27514359600916	-5.63967176969735	Kim
4.41955879084692	5.84523299638541	wenDropSeq
0.00904682032689744	-5.44262930448739	Moffit
5.0884883677207	-5.29297062452523	Kim
-5.76656124241724	-4.88279244001596	Lee_Idol
-2.34289500363245	0.660299572389439	Moffit
7.56412246577368	-7.8356408744642	Flynn
4.75874212138281	-0.775546756345913	Moffit
5.49460294596777	5.40770152513297	wenDropSeq
-9.61909696705714	-2.15945467050759	Campbell
0.2943880756937	7.76161006395133	Campbell
6.45033433787451	0.312615188997105	Moffit
7.38229158274755	0.287997546832875	Moffit
-0.678026171997932	0.495062384050206	Chen
-9.01518747456446	0.200429770391301	Campbell
3.21710350863561	3.86523917619498	wenDropSeq
-9.68458578236475	-2.30227181013314	Campbell
-0.582345637158302	1.67430606786521	Mickelsen
-9.47495386250391	1.18989029828818	Campbell
6.75886371485815	-8.2860631614515	Lee_Idol
-5.08430788166895	6.61259845201285	Campbell
1.5923626696311	-5.51897617872445	Kim
0.510326859875771	-3.17883202131478	Moffit
-2.29091689236536	4.54965213243277	wenDropSeq
-1.43449446804896	-8.22989937360971	Flynn
-4.49020406849757	-0.173391521681234	Kim
5.87722185008154	-5.44127890165536	Kim
1.68339708201513	-5.50310608442514	Kim
7.14159419886694	0.257788541953877	Moffit
-6.33055231221094	3.0907826751879	Campbell
-6.29657146580592	-1.19335409696786	Kim
-10.0329048360147	-2.61244675214975	Campbell
-0.241450461224464	0.489453050535038	wenDropSeq
0.469975022002313	-3.90755149419992	Kim
4.62118175379858	0.0324032336881909	Moffit
5.40396430842504	7.15543416444571	wen10x
5.33391740672216	-1.27897199686258	Moffit
-3.40145537503138	0.216822776239232	Kim
3.1764941488944	6.63137343827994	Lee_Idol
1.3227583443366	-5.01879211958139	Kim
5.21382406108007	-5.24861713941781	Kim
1.24255338065252	1.43151024286063	Moffit
-3.29606077320948	-5.95419498975961	wenDropSeq
1.22519138209448	5.22583392564567	Campbell
5.46506574504003	6.46422484819205	wenDropSeq
-9.33121511586085	0.77375844423087	Campbell
-3.39783093579188	-5.89047285612313	Moffit
1.35000279299841	-2.60454031522958	Kim
-4.63335296757593	-3.80823394354074	kimDev
-1.84661576397791	-3.26368948515145	Mickelsen
2.60742643229589	-3.16660329397409	Kim
3.30779555194006	7.05595639650138	wenDropSeq
-4.51336547978297	4.64563182298453	Flynn
0.549892870112512	11.4876671165636	Kim
-2.64076134808436	1.23036817018302	Moffit
3.63444354884252	5.31437877122672	wenDropSeq
2.74505880229101	-4.52283331449716	Kim
3.38749125353918	-4.12029263075082	Kim
-4.52061960347071	3.96937468950065	Kim
-2.50504967816248	-2.24940392072885	Kim
0.342556995674226	7.95601466600211	Kim
5.87418058268652	0.87515107099326	Moffit
-3.01199457295313	3.54779842798026	wenDropSeq
-3.87719986088648	1.01217809621604	Kim
5.58003547541723	-4.08348533209054	Kim
9.88917615763769	0.778867277543858	Kim
4.8848169123374	-4.64669033582895	Kim
-2.37399074681177	-3.73504730756967	Flynn
2.13771417491064	-3.50126692350595	Chen
-2.69167754300013	0.190923425596074	Moffit
0.685645548029992	11.3521223396471	Campbell
0.908640590830895	7.45702174608024	Campbell
-9.5443527425088	1.20213654939444	Kim
-1.27919635422602	4.53549531404288	Kim
2.78491666667089	-3.04696413572519	Kim
-6.25228759892359	6.27097323838981	Campbell
0.869824138804528	-2.76138302381723	Kim
-4.93762848027125	-0.49262293871133	Kim
-5.01788875706568	-0.549040403921291	Kim
1.94432070605383	-7.48179766233651	Chen
-4.77775022633448	3.60043958131583	Kim
3.01288774363622	3.75957039300712	Moffit
1.31477990500555	-5.26288982923715	wenDropSeq
-6.3719927991189	-1.86638375814645	Kim
3.98508074633703	-2.59822508390634	Kim
5.2145026003562	5.30510667268546	Lee_Idol
-1.2490098202981	-8.33437630232064	Flynn
-6.62552902348414	3.27178004686149	Lee_Idol
-0.543466659859565	1.17502931062491	Moffit
-5.44687149174586	4.75040248338492	Flynn
-2.6117810929574	-0.105564181465789	Moffit
5.336997297927	0.297919663827733	Moffit
4.01804497592077	5.12021783296378	wen10x
-4.21111318714991	4.33950713578971	Kim
6.67458799235449	-8.44970604475228	Flynn
-9.42747137196436	1.04958692495139	Kim
4.61410262934789	-2.78656479414193	Kim
-9.91559240467921	-2.41536900099008	Campbell
0.69155457369909	4.11894181672843	Rossi
-6.42271158345118	6.33063510362418	Campbell
4.88675620905981	5.91038421098502	Chen
-5.23736593373194	2.40612915460379	Campbell
-1.73429486401453	-1.36020883615701	Moffit
-0.236480774954704	0.862041506212071	Moffit
7.06743314616308	0.372754129808262	Moffit
2.00143578402624	4.79533341829093	Moffit
0.205513398497555	-6.52775236662118	Rossi
-0.563240083531287	-6.60902210767953	Chen
-2.26594755299464	-11.8471488624403	Mousebrainorg
-2.79268238194361	5.12848237458976	Rossi
-5.57130357869044	1.6375481218508	Kim
-9.84083959706202	-2.27505537565438	Campbell
-1.92316958554163	-5.43010660703866	wenDropSeq
4.80539062373266	-0.705754902918026	Moffit
2.47008898608312	3.81873563234122	Mousebrainorg
2.22769549243078	-4.27418180998056	Kim
-3.74747893460169	-4.93785568769662	Flynn
-4.6465985501565	-3.84210106428353	Mousebrainorg
6.4978163515769	5.27230266038688	wenDropSeq
-0.741668733433631	2.80925444070609	Moffit
3.84526064746008	-2.34763070638864	Kim
0.198914175256345	10.8300896019152	Kim
3.62162306658849	-0.207278599735483	Moffit
-9.47864458210841	-2.01345881517617	Campbell
3.43963721148596	-3.77108499105661	Kim
0.19325964069851	2.31121281091483	Moffit
7.97980144373998	-7.64139267500131	Flynn
6.65148141734228	-8.61428543623178	Flynn
4.22993877284155	-2.10488375719278	Kim
-3.53086659558192	3.36132839624198	Campbell
2.35047390811071	-2.99531241949289	Kim
7.11138608805761	-8.10518786009042	Flynn
-5.06882974751368	2.78235915605338	Campbell
-0.1908918345727	-2.30756303365915	Moffit
-4.90505287297144	6.30852893296988	Campbell
0.199117229188982	2.22028616372855	Moffit
3.21479657046423	-4.26292416151254	Kim
3.34249308459387	-4.01494952734201	Kim
-7.8794071400918	-3.09936996992318	Campbell
4.75714948527441	-0.295408476848289	Moffit
6.54077127329931	5.53813699189933	wenDropSeq
4.94524600855932	5.0409403175524	wen10x
3.50780299059973	1.99661472741874	Kim
0.126560238524529	-4.13595363195626	Kim
1.46923330180273	5.04004529420646	wenDropSeq
5.02522542826757	6.66777614061149	wenDropSeq
-2.631907912568	-6.66096922453134	wenDropSeq
2.23038294665441	3.6132481426409	wenDropSeq
4.0290024553977	7.29957345430167	Chen
0.365620118900391	-1.32861873205392	Flynn
6.6262867724143	-0.296876725513622	Moffit
0.674531934186074	-3.51251789625375	Campbell
0.146433049216124	1.75368920270713	Moffit
3.59573247782812	-2.16456338461129	Kim
5.45421769969091	7.23226121370109	wenDropSeq
-8.10293409474268	-3.22186585958688	Mousebrainorg
-7.47403833516016	2.45590833131583	Campbell
0.258676928802583	-5.63268992002694	Mousebrainorg
-5.20513126500025	1.11480835382254	Kim
-4.86115619786158	6.90764859620841	Kim
7.76543882243261	-7.85058638151376	Flynn
-0.0178889656819374	-5.69264885481088	Rossi
3.6607048784934	-1.94930895860879	Kim
3.06789329402075	-1.86482414301126	Lee_Idol
5.48910644404516	5.70029166642936	Lee_Idol
0.419245985671136	10.9214706749132	Campbell
-6.67960760243311	3.38910535280021	Campbell
0.825938609763238	-3.12458321150033	Kim
1.43802276007757	4.23021367494376	Moffit
-8.76410505421534	0.26019665900977	Campbell
-5.53244564183131	2.77712968293937	Campbell
4.56299140803442	-2.72562905843942	Kim
0.897510198279473	4.56824401323111	wenDropSeq
0.492285755797479	-3.98241063650338	wenDropSeq
-2.91192552693262	-5.31170507963388	Flynn
-2.56523892529383	-4.03319069441049	Flynn
6.17584255091772	5.87225774232657	Lee_Idol
2.39819195620641	-4.37426849897592	Kim
5.28917672984228	-4.33829542692392	Kim
-0.978867503479865	-0.882920590002224	Campbell
-7.64277145512476	-2.47241016920297	Chen
4.9931981836997	4.64576295320304	Campbell
5.58619048945532	-0.876692858297512	Moffit
-3.71828386433497	3.21042898599418	Kim
-5.42113611348048	4.72081473771842	Flynn
7.33475377909765	-6.46261021192758	Flynn
7.67049577586279	-6.81545921858041	Chen
0.258710031732175	8.05917170945914	Kim
0.0721822207413643	7.76030972902091	Campbell
6.47420242182836	-8.98398682172982	Flynn
-8.70185587056055	-2.42447587545602	Campbell
3.77305391184911	-2.20600124891488	Kim
3.43722417704687	7.08182338182242	wen10x
2.13639726988897	-4.42822882230966	wenDropSeq
-0.495907875374702	-4.71642586286752	Flynn
0.439889264627549	11.0736742347887	RomanovDev
-1.42613777764216	-4.14742681081979	Flynn
4.0825581824027	4.65282586519034	wenDropSeq
-0.955161901787666	-4.32285400922982	Chen
0.362827849908921	-0.0378763794490543	Rossi
-0.771157237366584	3.0038903087786	Moffit
6.55774953715429	-7.17015978391854	Flynn
-3.56853434689417	-0.0160977512189594	Campbell
2.53007772318945	-5.40906521375863	Kim
-3.24098941929713	-3.26171633299081	Kim
6.95660379283056	-7.01662584837167	Chen
-2.5608162606515	1.67273035947593	Mousebrainorg
-2.50164577610865	-1.85992046888559	Kim
-2.06300899632349	-1.62474366720407	Moffit
4.78853061549291	-5.27252289350717	Kim
6.57905938975439	-8.72480198438852	Flynn
-1.27793810017481	3.66872075502189	Flynn
-0.55478194601908	-1.13439646061151	Lee_Idol
1.88553312174902	-4.56644484098642	Kim
0.143621747716519	-1.36933955248086	Kim
3.82453587405309	-3.43900891836373	Kim
-0.402706774548438	0.917939695756749	Rossi
-4.96244642384425	6.59997228090079	Campbell
4.32100894801244	0.590948495309666	Moffit
4.92201879374609	-5.2294807105848	Kim
7.90680768839941	-7.42647501524179	Flynn
6.89324930064306	-6.93820711668222	Flynn
-4.42192194111719	-0.0413192778417316	Campbell
1.45882370822057	5.11841300431998	Moffit
1.10372051350698	2.96052697603019	Kim
3.8723280703269	-4.453177419264	Kim
0.823625770732018	4.21682790223868	Moffit
1.17166974894628	3.94638875428946	Moffit
-0.202983590439704	2.13079718057425	Rossi
4.77836921565161	-5.30070158537118	Kim
3.00449946276769	5.82356742326529	Lee_Idol
-0.653910430745033	-4.95371910627572	Flynn
1.1868673240386	2.04100016061576	wenDropSeq
-7.19342777378931	2.27928737108024	Chen
-8.60592386372462	0.381805512349919	Kim
-6.92355177052393	3.09481075708182	Campbell
-1.65725204594508	5.69141152803214	Moffit
-1.99437734730616	-1.83935269411294	Moffit
-1.94879481442347	-0.112869870621845	Moffit
1.84232297293768	3.77307752076896	wenDropSeq
-3.70767852909937	5.9766903251818	Kim
0.402114224954697	11.4237871498278	Kim
-2.38846060879603	5.97392991487296	Moffit
-0.702491971329597	0.545131477754429	Chen
-2.99542877324	2.8150737613848	Moffit
-2.97607991345301	-4.35716339643686	Flynn
-2.80276343472376	3.93931106035025	Rossi
-6.63560745365992	5.11746266786368	Rossi
5.50215032450781	-1.20706578787057	Moffit
-1.59407958634272	-1.48130675848214	wenDropSeq
-5.64565727360621	1.56032255594046	Kim
5.65645482890234	6.13820222322257	wenDropSeq
-6.8773638928689	-2.09778067167489	Kim
-1.56307634957209	1.64911595289023	Kim
-1.66100892670527	0.543056103627995	Moffit
-1.78995308525935	-4.7019624381849	RomanovDev
-0.913139196709541	-0.699594554264232	Flynn
-8.94228765614405	0.301912817399815	Campbell
6.44198778025732	5.3442964882067	Chen
-4.85052034504786	7.20207932893546	Kim
4.92725160472021	-0.786427822668239	Moffit
5.50736072413549	5.36263755265983	wenDropSeq
4.38832452647314	-3.66528984602182	Kim
-1.03201398499384	2.82612160150321	Moffit
-2.86206504948511	-1.73224755819528	Flynn
-7.39623376973048	2.48960426751883	Campbell
-1.20769450314417	-7.91576906736581	Flynn
7.2659204279624	0.0477048933914456	Moffit
7.9373858248435	-7.38889643247812	Flynn
4.67595174662695	0.416661533754185	Moffit
-2.22103044636622	-6.49775644834726	wenDropSeq
-1.30779454357996	-7.205374684889	Flynn
-0.27307772882357	-7.13212677534311	Moffit
-3.14591381199732	-6.84607359464853	Moffit
-1.01548001416102	-0.41467117961137	Lee_Idol
-9.81090185292139	-2.67553850706308	Campbell
-7.44961712010279	2.58789661828788	Campbell
3.09961870066747	6.98938325349601	wenDropSeq
-6.49126073964014	-2.05762228067605	Campbell
7.0806119715415	-7.67270847852914	Flynn
2.3767316614829	1.11863842908652	Moffit
7.09536340586767	0.0972924858740124	Moffit
2.49790575854406	-3.22892900999276	Kim
1.35477521769628	2.11820295755179	Rossi
0.948419657870385	-6.20825573499887	Flynn
2.05949583403692	-4.46645494993417	Kim
5.32708337657079	6.89032033387931	wen10x
4.42461564890966	-5.13784166868417	Kim
-0.443564983681586	-4.88022514875619	Flynn
-0.746218117550758	2.63509682122977	Moffit
-4.41770050175562	-3.70948835905282	Mickelsen
-0.937469931916145	-0.684551653225109	Chen
4.61648776881323	-2.85945722158639	Kim
1.15038648001775	7.02516606752189	Campbell
7.61481454722509	-6.6440601020643	Flynn
5.59884240977392	5.97476819459708	wenDropSeq
6.94358709208593	0.318011078279332	Moffit
-3.27969834454432	5.39585164491446	Chen
-2.56746861584559	3.65424827043326	Campbell
4.77372482173071	-5.76146217878549	Kim
-1.21212122090235	1.85203650895865	Mousebrainorg
-9.64461443074122	-3.26984426077096	Campbell
5.59727075450048	-5.16359516676156	Kim
7.74727752558813	-7.83081146772592	Flynn
0.292922993525121	-4.08888956602304	Kim
-4.46073314793482	1.97670844499381	Kim
3.26653197161779	2.84673145715506	wenDropSeq
-0.835233780220893	-3.92916819151132	Flynn
9.74252584330663	0.563302966993168	Mickelsen
9.95798662058935	0.764354857843235	Campbell
-1.54330489285364	-8.24040314253061	Flynn
6.33170154444799	-6.62160011823861	Flynn
1.28243019930944	0.715397390764073	Chen
1.14220812670812	-0.99937650259225	Campbell
3.88761284701452	-2.59795948560922	Kim
-10.4837524617471	-3.10679837759225	Campbell
3.00855448596105	7.13373759691031	wen10x
-2.0041014874734	5.67924550477775	Moffit
-8.8043338979043	0.253931495588139	Kim
-1.21812471993342	-7.57435843046395	Flynn
-5.46523782856837	2.76252582971366	Campbell
5.57994869105444	6.22777512971671	Moffit
-3.06653949864283	-4.97216555174081	Rossi
-5.38415071614161	1.59628561441214	Kim
7.21189287058935	0.00801091198237269	Moffit
-5.49879858143702	1.69826487008841	Kim
8.25045945994482	-6.15139147337167	Flynn
-6.63278648503199	-1.98389801080911	Kim
4.05537751071081	6.09435275499137	wenDropSeq
4.61457565180883	4.78150371019156	Campbell
3.23269584529028	6.2109637588671	Chen
-0.41503277666941	3.6199369758776	Flynn
-6.59356090672388	-1.62862989004342	Kim
-1.79854771740809	-6.59279343183725	Mickelsen
-3.39341756947413	-3.34326001699655	Rossi
-3.18411967404261	-7.01273581083505	Rossi
-9.05999395497217	-2.76558777387826	Campbell
-5.55574009068385	-4.63342663343637	wenDropSeq
-9.75499364979639	-3.31961914594857	Kim
2.59401991717443	-1.70686515863626	Kim
-3.28322217114344	3.1386125415972	Lee_Idol
6.02542903773412	-4.07037135656564	Kim
-0.242045464590934	-6.1088490157911	Rossi
-2.57891699917689	-1.70978876646249	Campbell
2.34867813937292	-4.3542651801893	kimDev
6.11037328593359	5.56104424897941	Moffit
-1.8285004819192	-12.1339788108656	Kim
2.10017302386389	4.57831815187247	Chen
4.07775595538244	-2.15052768285958	Kim
3.78786471240148	6.50911954347403	wenDropSeq
4.34735372416601	-4.50690170820443	Kim
5.58150651805029	-5.2079929977247	Kim
-0.876082869843391	-3.89401408727853	Flynn
0.395352867766473	4.40853312913688	Moffit
0.236537558361146	-6.8783745437452	Rossi
4.23688009135351	-3.82238408621041	Kim
4.68754604212866	5.57877686921866	Moffit
5.31253602854833	-1.28876229818551	Moffit
-0.125927510336784	4.52529815141471	Moffit
-0.594821246937659	0.648550722043828	Moffit
0.750232008620355	-5.54598805006234	Rossi
1.28979447238073	-3.71460267599313	Kim
5.46928432337866	-3.83234306867807	Kim
-3.09051224835291	2.75077322427543	Rossi
-3.52534482128992	5.91618970338614	Rossi
9.80027845255956	0.792744967382267	Campbell
1.65364745013342	5.7409553856066	Campbell
-1.23330423481837	2.63600877229483	Moffit
2.34839299075231	4.92808202211173	Campbell
-10.0844318593301	-3.45962330396859	Lee_Idol
0.884943095370385	3.57814982835563	Moffit
3.3315143858634	-4.15829917486398	Kim
-0.491412254647163	1.51638725702079	Rossi
2.5497019564353	-5.64216467436044	Kim
1.36001315466985	6.48176625673087	Kim
-3.67096731312647	5.22055200044425	Mickelsen
-2.86828682072535	4.73606637422355	Mickelsen
4.88308122508154	5.15441420976432	Moffit
2.36331322543249	4.63603166047843	wenDropSeq
-0.233469369486716	-6.52744242246835	Chen
0.599069205447289	-5.43127533491342	Moffit
4.34181716792211	-4.94455906446664	Kim
-1.35424825795069	-8.19754597242562	Flynn
0.636492339297387	7.7122860283068	Campbell
-5.599517079667	1.95462778512748	Campbell
4.09759238116369	-5.36869331892221	Kim
6.6362588679038	-8.53724381025521	Flynn
-5.02660820134058	4.60965875093253	Campbell
1.30340090148077	1.7484108537844	Rossi
6.51966455332861	5.26560548249991	wenDropSeq
5.03093936793432	-0.166400898952171	Moffit
-0.901370736435798	1.13251319829734	Rossi
-1.32846614964381	-5.57483765180795	Rossi
-3.84970066197291	2.79885676805289	Mickelsen
1.09550061575994	-1.59713098104684	Kim
-8.3960315907754	1.18849006597312	Campbell
-3.56614157803431	2.10637358133109	Kim
2.26908448092565	1.19293466512473	Moffit
2.97055795542822	-5.45560642774789	Kim
5.57029846064672	6.89720681611808	wen10x
4.08127882830724	-2.6496491103956	Kim
0.742777255698296	3.32653573457511	Moffit
-6.70063707478419	3.43719724122794	Campbell
4.56392410151586	-0.728791382867977	Moffit
-4.73197052128687	6.46733668748649	Kim
-9.17293092854395	-2.92277928884713	Kim
-3.70555135853663	-2.58551069792001	Campbell
-6.54579326756373	-1.93015774782388	Kim
3.10320713870153	7.09671643678458	wenDropSeq
0.40687674038038	-0.902915683347866	Lee_Idol
1.57521858565435	-7.27169939573495	Chen
