umapbestRaw_1	umapbestRaw_2	Dataset
-2.14771540238822	-1.30808421552784	Chen
-4.70204098298514	2.73853007375591	Kim
1.71613066122567	-4.42369469583637	Mousebrainorg
-5.60951645448173	9.34456339895122	Campbell
-3.96455319001639	2.64135709821575	Campbell
3.40575902388131	6.71475354253643	Kim
3.02093141005075	3.98245707570904	Campbell
-0.305789185309057	-4.84233292520649	Moffit
8.6858865492109	-1.07012804926045	Flynn
-5.37586195542777	0.833192382448844	Campbell
4.79281966612374	-1.16204782903797	Rossi
0.615167962766047	-9.88633545816548	Moffit
-2.13025457932914	-3.601177777654	wenDropSeq
2.17579643652474	6.97042742788189	Kim
3.08361380026376	7.57738200246685	Kim
-1.97598762586082	-4.66931160867817	Moffit
-2.92557985856498	6.6650575739085	Kim
-6.53051931931937	8.86860838949077	Campbell
-5.59147055222953	2.71400848447674	Flynn
1.92728881762063	0.718868408793143	Campbell
1.93788211271798	-0.550457264787027	Moffit
2.34953634665048	8.17317858754986	Kim
-5.24542982652152	-6.34034022272236	wenDropSeq
1.70600347445046	-0.710635747319528	wenDropSeq
2.0619384519819	8.11983004629009	Kim
2.702717470384	0.360033933514289	Flynn
-1.23738689496482	-1.96746906221516	Moffit
-2.03761990144218	-0.828704025155374	wenDropSeq
-4.25234634950126	-2.13585385263569	Campbell
0.978538202500696	-10.434851731664	Moffit
-2.22254164292777	-3.6014321702779	wenDropSeq
-5.99553330018485	-5.25757702768452	Campbell
-6.01073391511405	-4.80162533701069	wen10x
2.66554372236764	6.89533749639385	Kim
-3.99669249131644	-1.57930728376515	Kim
1.21662299559152	7.02000084936016	Mousebrainorg
-0.308233392977362	-2.90075930536396	Campbell
6.39933555052316	-5.5207596677602	Moffit
-1.1732066400286	-2.58164795816548	wenDropSeq
-5.26818831040824	0.615468059176139	Campbell
-5.87849171235526	-6.69919785440571	wenDropSeq
2.76547806189096	4.84057656347149	Kim
-5.42394764497245	6.68003073751324	Campbell
2.47526519224679	2.96112004339092	wenDropSeq
-4.76662666871512	-5.3942685979665	wenDropSeq
-5.36531717851127	-5.07363089502461	wenDropSeq
1.99981968328988	-0.569943811303445	Moffit
1.92299477980172	3.28469577848308	Kim
-4.79168016984427	-1.35437091768391	Campbell
-4.03853399827445	-2.44956883371479	Moffit
0.706300663209315	-2.89269837320454	Rossi
5.40655152723825	0.784543250197104	wenDropSeq
-2.6756947763201	-2.57837709367878	Moffit
2.61958782599008	0.57141742526882	Flynn
1.81394987032449	5.76941243230694	Kim
-0.284262640022879	-10.0326500791372	Moffit
2.03351561949288	5.69453850805157	Kim
-5.73348743989432	-3.64891561449177	Moffit
-1.83104820325339	-10.2834235090078	Moffit
-4.69609291627372	-1.91486283720143	Campbell
-0.644401682161932	-1.1243608850301	Rossi
-4.82573778703177	5.4170950990855	Campbell
-2.08730537965262	-3.41677602708943	wenDropSeq
-2.74792654588187	-4.28109749735005	wenDropSeq
2.66210238859689	5.15013781606548	Kim
-2.54629070832694	-1.76059755266316	wenDropSeq
-5.16841156556571	-4.99748858392842	RomanovDev
5.3037802450422	-2.21366008699543	Rossi
3.01998011992013	7.30629244863384	Kim
10.8656961195234	-0.0303837764323439	Flynn
3.12812750265634	6.2703346353709	Kim
7.78300874159371	-0.0719416248858656	Flynn
4.79173200056588	-3.88897904337055	Chen
-3.08259565904105	0.910804365271262	Mickelsen
1.23913412020242	6.4474963289439	Kim
-4.98173220231498	-4.94735869348652	wenDropSeq
5.78316037581002	-4.31819733560688	Moffit
4.52750461027658	8.13184443532818	Kim
5.69125287458932	1.25148132860058	Lee_Idol
2.60648362562692	-5.91974982202656	Moffit
10.5551063291792	0.44667953669422	Flynn
0.607660280919428	-10.1037073987783	Moffit
-5.56098921372855	-6.34915551126606	wenDropSeq
-6.75905640199149	8.90108767568462	Campbell
-5.67117197587455	-1.51941617906696	Campbell
-1.21228475644553	-7.7589450734914	Moffit
-1.78345103337729	-8.35789784372456	Moffit
-0.347588760399465	-4.66166552484638	Chen
-5.43498880937064	7.85723916112774	Campbell
-2.53082521035636	-4.52940854013569	wenDropSeq
-5.6532772310015	8.95543757497661	Campbell
0.829915451264735	-1.8019332546056	Mickelsen
-4.29358322694266	6.35927382528179	Campbell
11.246352361894	0.560699377649954	Lee_Idol
-5.28168470933402	0.839296911352805	Campbell
3.24626629278695	5.88857451497906	Kim
-0.438031775498037	-5.66317280710346	Moffit
-1.71687789037192	-1.76127644956715	wenDropSeq
8.29161279127633	-1.15525766790516	Flynn
-2.38298828675712	3.52009788572185	Kim
4.92989699766671	8.56811610280865	Kim
1.18703513071572	7.16095725118511	Kim
-1.78673131539786	-8.35547455728657	Moffit
-5.29689343049491	2.70927730619305	Campbell
0.710975217080469	4.7011322122752	Kim
-6.83512051179374	9.17835227071636	Campbell
0.00981173143422138	-4.62134989679463	wenDropSeq
2.39859931395089	4.55041066228741	Kim
-0.858044398569708	-9.49889573038227	Moffit
-7.6695650346514	-4.87487753809101	wen10x
1.04181187078988	-10.4169598478139	Moffit
0.097755449271555	3.1891168695628	Kim
-5.96056683137382	-3.36337956369526	Lee_Idol
2.98096220419442	6.18720093786114	Kim
4.36010615751779	7.23364249288433	Kim
1.92863171026742	-3.46289142549641	Moffit
3.54522340223825	-1.19170316637165	wenDropSeq
-2.29988796784843	-3.21205958307392	Campbell
-5.91886789872611	-6.1255656141103	wenDropSeq
-4.24078447892631	6.00018588125103	Campbell
3.74062364027535	-1.1925160545171	Moffit
1.58927934095895	3.30796042501324	Kim
2.94588057920968	1.25059286176556	kimDev
2.5028073065046	-1.10254284322865	Mickelsen
2.2431124918226	6.67672005712383	Kim
-6.20394022538627	-3.14048990190632	wenDropSeq
-1.43108136727775	0.791795704954795	Flynn
-8.25541288926566	4.91846648275249	Kim
2.17865793631112	-5.25904330194599	Moffit
-3.94488985612357	-4.31160124719746	wenDropSeq
3.47188441679513	6.47963372289532	Kim
3.32306234762704	6.67850342809551	Kim
-0.890345347666387	3.24295702993267	Kim
0.780387865758295	4.49507466375225	Kim
-6.38866884782279	-1.0265711206258	Kim
-1.87694878652061	-10.0752221006215	Moffit
-2.27825481965507	-1.275494183904	wenDropSeq
-1.79449589326346	2.90984288274639	Kim
4.22655360624826	9.01462641775005	Kim
4.22248284742868	2.37861338674419	Kim
4.46324365065133	8.25893775045269	Kim
7.07787530348336	-1.02767595232136	Flynn
2.73812644407784	0.668616209620169	Chen
3.08234136030709	-6.2223411458791	Moffit
-8.20332892014945	4.39150992452495	Campbell
-5.12295610978568	-1.84452911794789	Campbell
-3.28500063493217	7.11020175039165	Kim
0.0494203962448789	3.11524478017681	Kim
1.5596328251127	6.46545067846172	Kim
-3.86031682565177	0.640954468840293	Campbell
1.88848047182595	3.33438721715801	Kim
-2.52745444848502	4.81904784261578	Kim
-2.56668312623466	4.61956587850445	Kim
6.95084397718942	-6.03903349817402	Chen
-0.952947450422888	3.25006834089153	Kim
-0.938235653185491	-5.04501875818379	Moffit
4.23761527464425	-2.67678197801716	wenDropSeq
-1.65502173974479	5.26328745900982	Kim
1.96304802820718	8.12937251150005	Kim
-5.41846211030448	-6.26593455255634	Lee_Idol
8.1827766172651	-1.19073697507984	Flynn
-5.58685906007255	2.80827203809612	Lee_Idol
-0.354775262617712	-4.77973660410053	Moffit
-1.50948805882895	1.06372538625591	Flynn
3.12226264402902	-6.28483256281025	Moffit
-1.08957119061912	-10.1260872739614	Moffit
-5.03146917893851	-5.18103083551533	wen10x
-1.04012353494132	3.47334090291851	Kim
11.0471765272382	0.433751855486563	Flynn
-2.95571811273063	6.87366810857647	Kim
2.13272278234994	8.20148268758648	Kim
-5.88457901551688	9.29679575979107	Campbell
0.105545627332087	-3.53049024522907	Rossi
-3.68673451020682	0.701182637804679	Campbell
-5.61223919465507	-5.63853606165058	Chen
-4.38576681687797	2.71288624822491	Campbell
-1.75072236134971	-3.08516367853291	Moffit
0.137505026913042	-5.272893037206	Moffit
-1.36519343926871	-7.89578827798969	Moffit
-2.56319434716666	-4.78081044138081	Moffit
4.87117021009957	-3.18954380930073	Rossi
-1.12655730321372	-2.91084035814411	Chen
6.86713759825265	2.56333056508892	Mousebrainorg
-0.282084894919042	-1.73521634519703	Rossi
-1.22226233556235	4.47127476751202	Kim
-6.1183708436724	9.1495112520396	Campbell
4.21152608320748	-2.17467364252216	wenDropSeq
0.771698164201136	-10.3118716138662	Moffit
-1.42387445046866	-3.58733090341694	Mousebrainorg
3.04746739790475	6.33777085363262	Kim
6.40907924101388	-1.52005382955677	Flynn
2.87315671370065	1.31107131063335	Mousebrainorg
-5.33271391465629	-7.0614958661855	wenDropSeq
0.832196640229578	-6.56498440683491	Moffit
1.57282416746652	6.75896397649639	Kim
1.71716694757974	5.79226771413677	Kim
-0.153714401268606	-9.32585247934468	Moffit
-6.3579252488848	8.97075739919536	Campbell
2.81820313856637	6.7854131799876	Kim
-0.497399163984899	-5.76384266794331	Moffit
9.99582497999703	-0.0177705544293608	Flynn
11.3151237241987	0.686156604880026	Flynn
1.533253001428	8.30092898427837	Kim
-2.51995952203239	-0.569158877736398	Campbell
1.94650177881753	7.03515616475933	Kim
10.7547914259199	0.558158580654791	Flynn
-3.89099986627067	2.66704073964947	Campbell
0.982672380662317	-1.92157193601734	Moffit
-5.40444643571342	0.775820825689963	Campbell
0.170368941879625	-5.59311827600605	Moffit
2.060796426988	5.81086674749248	Kim
2.21981279776132	6.13596812307232	Kim
-5.34795172288383	7.37794629155987	Campbell
-0.53523160293067	-9.92877873361714	Moffit
-5.79851133897269	-6.7480774778188	wenDropSeq
-6.47835476472343	-4.62412461221821	wen10x
0.98487429544961	1.6347316843211	Kim
2.42858068869149	4.19198075353496	Kim
-2.75829703881705	-3.59978350580341	wenDropSeq
-6.37284166886771	-5.06510552347309	wenDropSeq
4.53890006468331	-1.48960634649403	wenDropSeq
-1.56829090192283	-3.69176730096943	wenDropSeq
-5.87779982163871	-3.0772851365865	Chen
2.85764043257272	0.077837907218865	Flynn
-1.44193513467277	-9.38455780923969	Moffit
2.8471163980726	3.57669440328472	Campbell
0.876488792157526	-5.35718878687031	Moffit
1.56433741972482	6.06509295522564	Kim
-6.93469221665824	-4.85049351633198	wenDropSeq
-1.46301550939048	6.32289687215679	Mousebrainorg
-5.48532612397635	3.70980421125286	Campbell
6.1233922712568	-4.09290560663349	Mousebrainorg
-1.65069873406852	3.90956584035747	Kim
-4.37732727601493	1.43841329633587	Kim
10.2963487379316	0.236813936823538	Flynn
5.45363776609933	-3.38642438829548	Rossi
1.04111306593453	7.53048649846905	Kim
3.53629033491647	3.11799350797527	Lee_Idol
-5.43597490861381	-6.32762726724751	Lee_Idol
-8.4241741426226	4.245830450648	Campbell
-5.63483126237357	2.63918462812298	Campbell
2.05441324636971	5.2841285806834	Kim
-2.0243219859835	-4.7012811559499	Moffit
-4.28753931596244	5.59343854009502	Campbell
-3.93445665910209	2.6186720472514	Campbell
2.33216206953561	8.40788546621197	Kim
-3.67899925782645	-3.1376882451833	wenDropSeq
2.88676350042855	3.63370815336101	wenDropSeq
6.34048526213204	-1.32244702757008	Flynn
7.00844685957467	-1.01668795526631	Flynn
-6.60902531220878	-5.57932766855366	Lee_Idol
2.79168312475717	5.61047354757183	Kim
3.45687215254342	7.97799244939678	Kim
-3.50619013383353	-0.413508500462839	Campbell
-5.64627726151908	6.63028660833233	Chen
-5.46571190431083	-6.17585429132588	Campbell
0.435580211139078	-9.27519711435444	Moffit
-2.0864887960192	2.12507644712322	Kim
-1.47976107671226	0.963848624819449	Flynn
10.1717588178877	-1.13973864496357	Flynn
10.124993490434	-0.983608688718149	Chen
-6.38806374146903	-1.00449189127094	Kim
-5.67601664140189	-1.47191735685475	Campbell
11.5177938215498	0.801377568834952	Flynn
-6.1494668252703	8.71938696920269	Campbell
1.54608421251809	8.11061945974224	Kim
-6.53713734223807	-3.24576386392719	wen10x
3.53940622732675	4.28450289785259	wenDropSeq
7.25995175764596	0.551914040440253	Flynn
0.99842684195077	6.17624274312847	RomanovDev
7.00985877440011	-0.180927957898447	Flynn
-4.88462193086112	-5.87184199274189	wenDropSeq
6.77562110350167	-0.506042863732645	Chen
3.64366834089791	-3.24701389253742	Rossi
-2.13841469361747	-4.51433857858784	Moffit
10.8755933515791	-1.13597747266895	Flynn
-0.508784843229894	1.05426404296749	Campbell
2.28425996229684	5.50482693731182	Kim
1.51062254831826	5.97738114415996	Kim
10.7837878935102	-1.07842048586018	Chen
2.00468842909371	-4.56436642587788	Mousebrainorg
0.421985732770319	4.69952336370342	Kim
1.61696605608499	-0.544503237611124	Moffit
4.4598762266401	7.5714992624461	Kim
11.0331317655805	0.315928671950034	Flynn
0.376784222579355	-0.0598330828607764	Flynn
-3.54745514466727	-0.69500216425068	Lee_Idol
2.49457638189828	6.46191922246807	Kim
1.15397922918832	4.88130465566509	Kim
2.96908490583932	7.62887660085552	Kim
-0.355340970301275	-5.02534064233906	Rossi
-5.26785595490897	0.931799028509787	Campbell
-0.680057359480505	-9.54048069894917	Moffit
4.46516387388742	7.38752595006817	Kim
10.1049463026289	-0.0671991217196669	Flynn
10.9881946317915	-0.918870474702188	Flynn
-2.46376521661246	3.48459807454937	Campbell
-2.48374803140128	-4.47550257623799	Moffit
0.206342788792009	3.29421225606792	Kim
2.81137530729806	6.8754920107066	Kim
-1.52563054635489	-5.00883397043354	Moffit
-1.23464388921226	-4.53214749277241	Moffit
0.824669229245539	-3.73831757486469	Rossi
4.68744819090402	7.7299818140208	Kim
-4.71232302262748	-3.90804346979267	Lee_Idol
7.01125447676217	-0.569933082467386	Flynn
-0.225872395181303	-3.49441060007221	wenDropSeq
-5.29445345475638	3.49717918454998	Chen
-3.21390683724845	6.42719260274761	Kim
-5.45604021623099	3.64525095044964	Campbell
-2.05054624154532	-2.33473357141621	Moffit
1.79178922102487	-0.575451220876047	Moffit
2.43606607840096	-6.66038044870503	Moffit
-0.619973731779699	-3.92432459772236	wenDropSeq
-1.49450881555045	2.09292689382427	Kim
-8.24944288804496	4.91173020421856	Kim
-1.74498124196494	-2.39616140306599	Moffit
0.271632628894205	-4.61937865198261	Chen
-2.18064053132499	-1.20553597391255	Moffit
6.7140175573591	-1.0770957130254	Flynn
-0.422240687155371	-0.349818314915964	Rossi
0.362266200042124	-1.98587521494038	Rossi
1.12956695482766	-10.4339819806874	Moffit
1.94947044775521	-0.374867971545526	wenDropSeq
-1.1645396478411	4.40860501348369	Kim
-6.40676100327933	-5.94337090433247	wenDropSeq
-1.486846400046	5.31530705510967	Kim
2.32033555433785	-3.70799144685871	Kim
2.17987244055306	-7.05701693475849	Moffit
6.31683652327096	-0.478531565076181	RomanovDev
-3.26981909348929	-0.189707692271539	Flynn
-4.20018942429984	5.67508355199688	Campbell
-5.69710524156058	-6.66039236963398	Chen
-4.16747696473563	1.56579021036022	Kim
0.623476731038447	-10.0296240705312	Moffit
-5.14430697038138	-6.14826401651509	wenDropSeq
2.68241231367623	7.78147307454937	Kim
0.689125525212641	-6.2924824613393	Moffit
0.427232491231318	0.0187214691876684	Flynn
-5.50054533555472	3.47280994474285	Campbell
9.55055634901559	-0.857230510121652	Flynn
-1.66619761064017	-8.55912980020649	Moffit
9.95368783400094	0.0715947742327367	Flynn
-0.855556619906072	-10.5343275922597	Moffit
4.65982501432931	-1.68989511907704	wenDropSeq
3.62570445463693	0.0687477951622818	Flynn
5.20016639158761	-4.82781228006489	Moffit
4.62812869474923	-1.11619218767292	Moffit
-2.92383821084464	-0.326419528132745	Lee_Idol
-6.15084440782035	9.44370738088482	Campbell
-5.43272526338065	3.50672236501568	Campbell
-5.80592806413138	-2.79287394464619	wenDropSeq
-5.36374647691215	5.91936818181866	Campbell
10.5290624372724	0.473816309565238	Flynn
0.000647995999808419	-7.49643620432026	Moffit
-1.67710180356467	-8.95864685953266	Moffit
2.07630174086129	6.63813057958477	Kim
0.7451283209089	-3.34646305025227	Rossi
8.90012662336862	-0.676546956902811	Flynn
2.30201642439401	5.98264733373516	Kim
-7.36275036408866	-5.09258850992329	wen10x
4.33777110502755	7.18252268850201	Kim
7.56133668348825	0.344102327221564	Flynn
1.93174772188699	-5.26029595316059	Moffit
2.74739162848031	1.33621016561382	Mickelsen
-3.06024510934318	-1.08922335088856	Chen
2.29275195524728	8.4134501558482	Kim
-4.814203573012	-1.86365696371205	Campbell
10.0024444334272	-1.28406282842762	Flynn
-5.50550110413993	-6.27985533655293	wenDropSeq
-1.4308640487429	-8.06017311990864	Moffit
-0.362213773274069	-1.40715881765492	Chen
-0.717587126040106	0.341397438639334	Campbell
4.38368670866525	7.23755827962749	Kim
1.91491072104013	-4.50199564874775	Mousebrainorg
-5.97892124726737	9.01842204152935	Campbell
4.6257321111921	8.76926699697368	Kim
10.4083835356001	0.290649790757826	Flynn
2.44531576559579	4.12883368551128	Kim
-1.24635429456199	3.14509121000164	Kim
-0.840408278250341	-3.03360184610493	wenDropSeq
7.19512908384835	0.867207918757132	Flynn
4.2330867521528	2.24672452031963	Mickelsen
4.00339095518624	1.74857774793499	Campbell
8.24544160292184	-1.26661321104176	Flynn
10.3205205671552	-0.753996397858926	Flynn
-1.59946639611686	-2.8116007703603	Chen
2.19530479834115	0.743346546286276	Campbell
1.6877677910093	8.09070674001568	Kim
-6.21914179398978	9.62714854299419	Campbell
-6.32757504060233	-2.92320569933064	wen10x
-2.64958555772269	-2.40309294641621	Moffit
-3.11120421960319	6.41817704259746	Kim
8.67193620131051	-1.0780495065511	Flynn
-3.90881927087272	2.63599482595318	Campbell
-5.84672815873588	-5.72868927896626	Moffit
4.59015815184152	-3.08368596017964	Rossi
-1.22922964169944	4.37034979879253	Kim
-1.77609856202567	-8.6278906720937	Moffit
-1.22496302201713	4.33144370138042	Kim
9.84229867384469	-1.51161738813526	Flynn
-1.56173570229972	5.30071822225445	Kim
-5.33130772187675	-4.48219641626484	wenDropSeq
-5.23004515244926	-5.58950194299824	Campbell
-5.35951693131888	-3.84667548120625	Chen
1.76376538202798	-1.88951071680195	Flynn
-1.35582299306357	4.99353209554546	Kim
5.38973967955148	-1.38757285059101	Mickelsen
4.71283595488107	-2.8247536081136	Rossi
4.74022548124826	-1.14359005869038	Rossi
-5.95645029618705	8.2897700411021	Campbell
6.32844321653878	2.0362893682658	wenDropSeq
-5.488351178908	8.60518828451031	Kim
0.871493744111414	7.35526505529278	Kim
-2.20418937280143	-0.803139950639078	Lee_Idol
4.05047814772164	9.03330699025982	Kim
5.17125003263986	-3.45502289713032	Rossi
0.772989856458063	-0.140989895469018	Campbell
3.02807896063363	4.79709950506084	kimDev
-6.08380730226005	-6.62802704752094	Moffit
6.86363665983712	3.3571266275584	Kim
-2.30260427072013	-4.22776373804218	Chen
1.6740127079252	8.32551947652691	Kim
-4.98393757417167	-4.66911372125752	wenDropSeq
3.61697356627023	7.18405858098858	Kim
4.57987849638497	8.26668444692486	Kim
7.2618953459028	0.905370746248892	Flynn
-1.4734665878054	-4.94727667749531	Moffit
4.91293399260079	-3.81525334299214	Rossi
2.99730985090768	7.5647272211253	Kim
-5.15347511842216	-5.53438385904438	Moffit
0.983608650422449	-10.293343629247	Moffit
-0.809871745848303	-5.41864355981953	Moffit
-0.316064012789373	-4.76663836420185	Moffit
5.72789876387155	-3.30921992242939	Rossi
2.74555652067697	4.73703375875347	Kim
3.78694837019479	8.5704678636729	Kim
0.308911757922526	-2.09434708536274	Rossi
-0.853827429556494	-0.856200363045999	Rossi
4.07264201567208	1.88350263654583	Campbell
-5.37755568101371	6.63484469472759	Campbell
2.59485356733834	-5.91745528162129	Moffit
-4.72826702668632	-3.82766303003437	Campbell
-6.43317349030936	9.42455760061138	Lee_Idol
-0.528869164728765	-4.34218033731587	Moffit
2.93059747145211	6.72359028875225	Kim
0.51820348427331	-2.93663391054279	Rossi
3.50481598303353	5.9507660013377	Kim
-3.98232228829825	-1.74478348672993	Kim
0.0698298014763547	-0.859222139722177	Mickelsen
-1.17080504968131	-0.245289798384973	Mickelsen
-5.2544620759722	-5.84334334314472	Moffit
-2.39991767480338	-4.43602045953877	wenDropSeq
4.8587118856672	-4.18894776285298	Chen
6.25675361082589	-4.19508370340473	Moffit
2.94546692297494	5.88530055105083	Kim
8.44491021559274	-0.978525127774545	Flynn
-5.62508232667411	-1.59869107187397	Campbell
-3.64044148995841	3.63969961225384	Campbell
4.3317515127424	6.68476954519146	Kim
10.9738122694257	0.735033486479453	Flynn
-1.6165592200991	0.629007194632224	Campbell
0.763990926003809	-3.54640039384968	Rossi
-5.78683979585135	-7.00080641687519	wenDropSeq
-0.772854042791967	-8.9297238248647	Moffit
0.139194624877329	-3.28705510080464	Rossi
5.16087834761178	-1.9622252839864	Rossi
0.656025695062037	-1.46485444486744	Mickelsen
1.36113064215219	5.73938027440899	Kim
-4.46564991548026	5.56978312551372	Campbell
-1.69197208955253	2.51708379804485	Kim
0.133083226538057	-7.13070305765278	Moffit
2.82459657118356	5.63466301977032	Kim
-7.42780907227958	-5.07745179117329	wen10x
1.87205378935372	8.32172289907329	Kim
-0.703708184504156	-5.06477555215962	Moffit
-5.62824518754447	2.73196641027325	Campbell
0.571004497266169	-9.75255879343159	Moffit
-4.31844456269706	1.54233065664165	Kim
-5.58319599702323	8.46227351247661	Kim
0.0300708733562184	0.537666742199591	Campbell
-1.45607287957633	5.41495553075664	Kim
-6.05708963944877	-2.95852884233601	wenDropSeq
